CE13	AFP_ENG_20030519.0049-CE1
CE14	AFP_ENG_20030519.0049-CE2
CE15	AFP_ENG_20030519.0049-CE3
CE16	AFP_ENG_20030519.0049-CE4
CE17	AFP_ENG_20030519.0049-CE5
CE18	AFP_ENG_20030519.0049-CE6
CE1	AFP_ENG_20030519.0049-CE7
CE2	AFP_ENG_20030519.0049-CE8
CE19	AFP_ENG_20030519.0049-CE9
CE20	AFP_ENG_20030519.0049-CE10
CE6	AFP_ENG_20030519.0049-CE11
CE3	AFP_ENG_20030519.0049-CE12
CE7	AFP_ENG_20030519.0049-CE13
CE8	AFP_ENG_20030519.0049-CE14
CE9	AFP_ENG_20030519.0049-CE15
CE10	AFP_ENG_20030519.0049-CE16
CE11	AFP_ENG_20030519.0049-CE17
CE4	AFP_ENG_20030519.0049-CE18
CE5	AFP_ENG_20030519.0049-CE19
CE12	AFP_ENG_20030519.0049-CE20
E13	AFP_ENG_20030519.0049-E1
E14	AFP_ENG_20030519.0049-E2
E15	AFP_ENG_20030519.0049-E3
E16	AFP_ENG_20030519.0049-E4
E17	AFP_ENG_20030519.0049-E5
E18	AFP_ENG_20030519.0049-E6
E19	AFP_ENG_20030519.0049-E7
E20	AFP_ENG_20030519.0049-E8
E21	AFP_ENG_20030519.0049-E9
E23	AFP_ENG_20030519.0049-E10
E25	AFP_ENG_20030519.0049-E11
E27	AFP_ENG_20030519.0049-E12
E28	AFP_ENG_20030519.0049-E13
E29	AFP_ENG_20030519.0049-E14
E1	AFP_ENG_20030519.0049-E15
E31	AFP_ENG_20030519.0049-E16
E33	AFP_ENG_20030519.0049-E17
E3	AFP_ENG_20030519.0049-E18
E4	AFP_ENG_20030519.0049-E19
E5	AFP_ENG_20030519.0049-E20
E6	AFP_ENG_20030519.0049-E21
E8	AFP_ENG_20030519.0049-E22
E9	AFP_ENG_20030519.0049-E23
E10	AFP_ENG_20030519.0049-E24
E11	AFP_ENG_20030519.0049-E25
E12	AFP_ENG_20030519.0049-E26
EM3	AFP_ENG_20030519.0049-E15-1
EM19	AFP_ENG_20030519.0049-E18-2
EM20	AFP_ENG_20030519.0049-E1-3
EM22	AFP_ENG_20030519.0049-E2-4
EM23	AFP_ENG_20030519.0049-E3-5
EM24	AFP_ENG_20030519.0049-E15-6
EM25	AFP_ENG_20030519.0049-E18-7
EM26	AFP_ENG_20030519.0049-E15-8
EM27	AFP_ENG_20030519.0049-E4-9
EM28	AFP_ENG_20030519.0049-E5-10
EM29	AFP_ENG_20030519.0049-E15-11
EM30	AFP_ENG_20030519.0049-E19-12
EM31	AFP_ENG_20030519.0049-E6-13
EM32	AFP_ENG_20030519.0049-E7-14
EM33	AFP_ENG_20030519.0049-E8-15
EM34	AFP_ENG_20030519.0049-E15-16
EM35	AFP_ENG_20030519.0049-E19-17
EM36	AFP_ENG_20030519.0049-E9-18
EM37	AFP_ENG_20030519.0049-E6-19
EM38	AFP_ENG_20030519.0049-E15-20
EM39	AFP_ENG_20030519.0049-E6-21
EM40	AFP_ENG_20030519.0049-E15-22
EM41	AFP_ENG_20030519.0049-E6-23
EM42	AFP_ENG_20030519.0049-E10-24
EM43	AFP_ENG_20030519.0049-E11-25
EM44	AFP_ENG_20030519.0049-E12-26
EM45	AFP_ENG_20030519.0049-E6-27
EM46	AFP_ENG_20030519.0049-E13-28
EM47	AFP_ENG_20030519.0049-E14-29
EM48	AFP_ENG_20030519.0049-E13-30
EM49	AFP_ENG_20030519.0049-E19-31
EM5	AFP_ENG_20030519.0049-E16-32
EM21	AFP_ENG_20030519.0049-E17-33
EM4	AFP_ENG_20030519.0049-E15-34
EM6	AFP_ENG_20030519.0049-E18-35
EM7	AFP_ENG_20030519.0049-E15-36
EM8	AFP_ENG_20030519.0049-E19-37
EM9	AFP_ENG_20030519.0049-E20-38
EM10	AFP_ENG_20030519.0049-E15-39
EM11	AFP_ENG_20030519.0049-E18-40
EM12	AFP_ENG_20030519.0049-E21-41
EM13	AFP_ENG_20030519.0049-E21-42
EM14	AFP_ENG_20030519.0049-E22-43
EM15	AFP_ENG_20030519.0049-E19-44
EM16	AFP_ENG_20030519.0049-E23-45
EM1	AFP_ENG_20030519.0049-E24-46
EM2	AFP_ENG_20030519.0049-E25-47
EM17	AFP_ENG_20030519.0049-E26-48
EM18	AFP_ENG_20030519.0049-E18-49
R3	AFP_ENG_20030519.0049-R1
R4	AFP_ENG_20030519.0049-R2
R5	AFP_ENG_20030519.0049-R3
R6	AFP_ENG_20030519.0049-R4
R1	AFP_ENG_20030519.0049-R5
R2	AFP_ENG_20030519.0049-R6
RM3	AFP_ENG_20030519.0049-R1-1
RM4	AFP_ENG_20030519.0049-R2-1
RM5	AFP_ENG_20030519.0049-R3-1
RM6	AFP_ENG_20030519.0049-R4-1
RM1	AFP_ENG_20030519.0049-R5-1
RM2	AFP_ENG_20030519.0049-R6-1
V1	AFP_ENG_20030519.0049-EV1
V2	AFP_ENG_20030519.0049-EV2
V3	AFP_ENG_20030519.0049-EV3
V6	AFP_ENG_20030519.0049-EV4
V7	AFP_ENG_20030519.0049-EV5
V4	AFP_ENG_20030519.0049-EV6
V5	AFP_ENG_20030519.0049-EV7
VM1	AFP_ENG_20030519.0049-EV1-1
VM2	AFP_ENG_20030519.0049-EV1-2
VM3	AFP_ENG_20030519.0049-EV2-1
VM4	AFP_ENG_20030519.0049-EV3-1
VM8	AFP_ENG_20030519.0049-EV4-1
VM9	AFP_ENG_20030519.0049-EV5-1
VM5	AFP_ENG_20030519.0049-EV6-1
VM6	AFP_ENG_20030519.0049-EV7-1
VM7	AFP_ENG_20030519.0049-EV7-2
Q1	AFP_ENG_20030519.0049-T1
Q2	AFP_ENG_20030519.0049-T2
Q3	AFP_ENG_20030519.0049-T3
Q4	AFP_ENG_20030519.0049-V1
Q6	AFP_ENG_20030519.0049-T4
Q7	AFP_ENG_20030519.0049-T5
Q8	AFP_ENG_20030519.0049-V2
Q9	AFP_ENG_20030519.0049-T6
Q10	AFP_ENG_20030519.0049-T7
Q11	AFP_ENG_20030519.0049-V3
Q13	AFP_ENG_20030519.0049-T8
Q14	AFP_ENG_20030519.0049-T9
Q15	AFP_ENG_20030519.0049-T10
Q16	AFP_ENG_20030519.0049-V4
Q17	AFP_ENG_20030519.0049-V5
Q18	AFP_ENG_20030519.0049-T11
Q19	AFP_ENG_20030519.0049-T12
Q20	AFP_ENG_20030519.0049-V6
Q21	AFP_ENG_20030519.0049-V7
Q22	AFP_ENG_20030519.0049-T13
Q23	AFP_ENG_20030519.0049-T14
Q24	AFP_ENG_20030519.0049-V8
Q25	AFP_ENG_20030519.0049-V9
Q5	AFP_ENG_20030519.0049-V10
Q12	AFP_ENG_20030519.0049-V11
QM4	AFP_ENG_20030519.0049-V1-1
QM8	AFP_ENG_20030519.0049-V2-1
QM11	AFP_ENG_20030519.0049-V3-1
QM16	AFP_ENG_20030519.0049-V4-1
QM17	AFP_ENG_20030519.0049-V5-1
QM20	AFP_ENG_20030519.0049-V6-1
QM21	AFP_ENG_20030519.0049-V7-1
QM24	AFP_ENG_20030519.0049-V8-1
QM25	AFP_ENG_20030519.0049-V9-1
QM5	AFP_ENG_20030519.0049-V10-1
QM12	AFP_ENG_20030519.0049-V11-1
