CE11	APW_ENG_20030325.0786-CE1
CE12	APW_ENG_20030325.0786-CE2
CE13	APW_ENG_20030325.0786-CE3
CE14	APW_ENG_20030325.0786-CE4
CE15	APW_ENG_20030325.0786-CE5
CE16	APW_ENG_20030325.0786-CE6
CE17	APW_ENG_20030325.0786-CE7
CE1	APW_ENG_20030325.0786-CE8
CE18	APW_ENG_20030325.0786-CE9
CE19	APW_ENG_20030325.0786-CE10
CE20	APW_ENG_20030325.0786-CE11
CE21	APW_ENG_20030325.0786-CE12
CE22	APW_ENG_20030325.0786-CE13
CE23	APW_ENG_20030325.0786-CE14
CE24	APW_ENG_20030325.0786-CE15
CE2	APW_ENG_20030325.0786-CE16
CE3	APW_ENG_20030325.0786-CE17
CE4	APW_ENG_20030325.0786-CE18
CE5	APW_ENG_20030325.0786-CE19
CE6	APW_ENG_20030325.0786-CE20
CE7	APW_ENG_20030325.0786-CE21
CE8	APW_ENG_20030325.0786-CE22
CE9	APW_ENG_20030325.0786-CE23
CE10	APW_ENG_20030325.0786-CE24
E13	APW_ENG_20030325.0786-E1
E14	APW_ENG_20030325.0786-E2
E15	APW_ENG_20030325.0786-E3
E16	APW_ENG_20030325.0786-E4
E17	APW_ENG_20030325.0786-E5
E18	APW_ENG_20030325.0786-E6
E19	APW_ENG_20030325.0786-E7
E20	APW_ENG_20030325.0786-E8
E21	APW_ENG_20030325.0786-E9
E22	APW_ENG_20030325.0786-E10
E24	APW_ENG_20030325.0786-E11
E25	APW_ENG_20030325.0786-E12
E26	APW_ENG_20030325.0786-E13
E27	APW_ENG_20030325.0786-E14
E28	APW_ENG_20030325.0786-E15
E29	APW_ENG_20030325.0786-E16
E30	APW_ENG_20030325.0786-E17
E1	APW_ENG_20030325.0786-E18
E31	APW_ENG_20030325.0786-E19
E32	APW_ENG_20030325.0786-E20
E33	APW_ENG_20030325.0786-E21
E2	APW_ENG_20030325.0786-E22
E3	APW_ENG_20030325.0786-E23
E4	APW_ENG_20030325.0786-E24
E5	APW_ENG_20030325.0786-E25
E6	APW_ENG_20030325.0786-E26
E7	APW_ENG_20030325.0786-E27
E8	APW_ENG_20030325.0786-E28
E9	APW_ENG_20030325.0786-E29
E10	APW_ENG_20030325.0786-E30
E11	APW_ENG_20030325.0786-E31
E12	APW_ENG_20030325.0786-E32
EM1	APW_ENG_20030325.0786-E18-1
EM21	APW_ENG_20030325.0786-E2-2
EM19	APW_ENG_20030325.0786-E3-3
EM22	APW_ENG_20030325.0786-E24-4
EM23	APW_ENG_20030325.0786-E4-5
EM24	APW_ENG_20030325.0786-E4-6
EM25	APW_ENG_20030325.0786-E5-7
EM26	APW_ENG_20030325.0786-E6-8
EM27	APW_ENG_20030325.0786-E6-9
EM28	APW_ENG_20030325.0786-E2-10
EM29	APW_ENG_20030325.0786-E24-11
EM30	APW_ENG_20030325.0786-E28-12
EM31	APW_ENG_20030325.0786-E6-13
EM32	APW_ENG_20030325.0786-E6-14
EM33	APW_ENG_20030325.0786-E7-15
EM34	APW_ENG_20030325.0786-E6-16
EM35	APW_ENG_20030325.0786-E28-17
EM36	APW_ENG_20030325.0786-E28-18
EM37	APW_ENG_20030325.0786-E24-19
EM38	APW_ENG_20030325.0786-E24-20
EM39	APW_ENG_20030325.0786-E28-21
EM41	APW_ENG_20030325.0786-E8-22
EM42	APW_ENG_20030325.0786-E28-23
EM43	APW_ENG_20030325.0786-E9-24
EM44	APW_ENG_20030325.0786-E6-25
EM45	APW_ENG_20030325.0786-E10-26
EM46	APW_ENG_20030325.0786-E28-27
EM47	APW_ENG_20030325.0786-E11-28
EM48	APW_ENG_20030325.0786-E24-29
EM49	APW_ENG_20030325.0786-E28-30
EM50	APW_ENG_20030325.0786-E28-31
EM51	APW_ENG_20030325.0786-E12-32
EM52	APW_ENG_20030325.0786-E12-33
EM53	APW_ENG_20030325.0786-E13-34
EM54	APW_ENG_20030325.0786-E14-35
EM55	APW_ENG_20030325.0786-E24-36
EM56	APW_ENG_20030325.0786-E15-37
EM57	APW_ENG_20030325.0786-E24-38
EM58	APW_ENG_20030325.0786-E24-39
EM59	APW_ENG_20030325.0786-E26-40
EM60	APW_ENG_20030325.0786-E16-41
EM61	APW_ENG_20030325.0786-E16-42
EM62	APW_ENG_20030325.0786-E24-43
EM63	APW_ENG_20030325.0786-E17-44
EM64	APW_ENG_20030325.0786-E16-45
EM66	APW_ENG_20030325.0786-E24-46
EM67	APW_ENG_20030325.0786-E24-47
EM68	APW_ENG_20030325.0786-E24-48
