CE12	APW_ENG_20030422.0485-CE1
CE13	APW_ENG_20030422.0485-CE2
CE14	APW_ENG_20030422.0485-CE3
CE15	APW_ENG_20030422.0485-CE4
CE16	APW_ENG_20030422.0485-CE5
CE17	APW_ENG_20030422.0485-CE6
CE18	APW_ENG_20030422.0485-CE7
CE19	APW_ENG_20030422.0485-CE8
CE20	APW_ENG_20030422.0485-CE9
CE21	APW_ENG_20030422.0485-CE10
CE22	APW_ENG_20030422.0485-CE11
CE23	APW_ENG_20030422.0485-CE12
CE24	APW_ENG_20030422.0485-CE13
CE25	APW_ENG_20030422.0485-CE14
CE4	APW_ENG_20030422.0485-CE15
CE1	APW_ENG_20030422.0485-CE16
CE6	APW_ENG_20030422.0485-CE17
CE5	APW_ENG_20030422.0485-CE18
CE7	APW_ENG_20030422.0485-CE19
CE8	APW_ENG_20030422.0485-CE20
CE9	APW_ENG_20030422.0485-CE21
CE10	APW_ENG_20030422.0485-CE22
CE11	APW_ENG_20030422.0485-CE23
CE2	APW_ENG_20030422.0485-CE24
CE3	APW_ENG_20030422.0485-CE25
E17	APW_ENG_20030422.0485-E1
E18	APW_ENG_20030422.0485-E2
E20	APW_ENG_20030422.0485-E3
E21	APW_ENG_20030422.0485-E4
E22	APW_ENG_20030422.0485-E5
E23	APW_ENG_20030422.0485-E6
E25	APW_ENG_20030422.0485-E7
E26	APW_ENG_20030422.0485-E8
E27	APW_ENG_20030422.0485-E9
E28	APW_ENG_20030422.0485-E10
E29	APW_ENG_20030422.0485-E11
E30	APW_ENG_20030422.0485-E12
E31	APW_ENG_20030422.0485-E13
E32	APW_ENG_20030422.0485-E14
E33	APW_ENG_20030422.0485-E15
E34	APW_ENG_20030422.0485-E16
E35	APW_ENG_20030422.0485-E17
E36	APW_ENG_20030422.0485-E18
E39	APW_ENG_20030422.0485-E19
E40	APW_ENG_20030422.0485-E20
E41	APW_ENG_20030422.0485-E21
E42	APW_ENG_20030422.0485-E22
E43	APW_ENG_20030422.0485-E23
E1	APW_ENG_20030422.0485-E24
E44	APW_ENG_20030422.0485-E25
E45	APW_ENG_20030422.0485-E26
E46	APW_ENG_20030422.0485-E27
E47	APW_ENG_20030422.0485-E28
E48	APW_ENG_20030422.0485-E29
E2	APW_ENG_20030422.0485-E30
E3	APW_ENG_20030422.0485-E31
E5	APW_ENG_20030422.0485-E32
E6	APW_ENG_20030422.0485-E33
E8	APW_ENG_20030422.0485-E34
E9	APW_ENG_20030422.0485-E35
E10	APW_ENG_20030422.0485-E36
E11	APW_ENG_20030422.0485-E37
E12	APW_ENG_20030422.0485-E38
E14	APW_ENG_20030422.0485-E39
E15	APW_ENG_20030422.0485-E40
EM4	APW_ENG_20030422.0485-E24-1
EM15	APW_ENG_20030422.0485-E1-2
EM17	APW_ENG_20030422.0485-E2-3
EM19	APW_ENG_20030422.0485-E3-4
EM21	APW_ENG_20030422.0485-E24-5
EM22	APW_ENG_20030422.0485-E24-6
EM23	APW_ENG_20030422.0485-E4-7
EM24	APW_ENG_20030422.0485-E4-8
EM27	APW_ENG_20030422.0485-E5-9
EM25	APW_ENG_20030422.0485-E6-10
EM26	APW_ENG_20030422.0485-E7-11
EM29	APW_ENG_20030422.0485-E8-12
EM32	APW_ENG_20030422.0485-E9-13
EM34	APW_ENG_20030422.0485-E24-14
EM35	APW_ENG_20030422.0485-E24-15
EM36	APW_ENG_20030422.0485-E10-16
EM37	APW_ENG_20030422.0485-E11-17
EM38	APW_ENG_20030422.0485-E12-18
EM39	APW_ENG_20030422.0485-E13-19
EM40	APW_ENG_20030422.0485-E39-20
EM41	APW_ENG_20030422.0485-E14-21
EM42	APW_ENG_20030422.0485-E15-22
EM43	APW_ENG_20030422.0485-E38-23
EM44	APW_ENG_20030422.0485-E16-24
EM45	APW_ENG_20030422.0485-E17-25
EM46	APW_ENG_20030422.0485-E18-26
EM47	APW_ENG_20030422.0485-E19-27
EM49	APW_ENG_20030422.0485-E20-28
EM50	APW_ENG_20030422.0485-E21-29
EM51	APW_ENG_20030422.0485-E39-30
EM52	APW_ENG_20030422.0485-E22-31
