CE10	DIGRESSING_20050107.0236-CE1
CE11	DIGRESSING_20050107.0236-CE2
CE12	DIGRESSING_20050107.0236-CE3
CE13	DIGRESSING_20050107.0236-CE4
CE14	DIGRESSING_20050107.0236-CE5
CE15	DIGRESSING_20050107.0236-CE6
CE16	DIGRESSING_20050107.0236-CE7
CE17	DIGRESSING_20050107.0236-CE8
CE18	DIGRESSING_20050107.0236-CE9
CE19	DIGRESSING_20050107.0236-CE10
CE68	DIGRESSING_20050107.0236-CE11
CE20	DIGRESSING_20050107.0236-CE12
CE22	DIGRESSING_20050107.0236-CE13
CE23	DIGRESSING_20050107.0236-CE14
CE24	DIGRESSING_20050107.0236-CE15
CE25	DIGRESSING_20050107.0236-CE16
CE26	DIGRESSING_20050107.0236-CE17
CE27	DIGRESSING_20050107.0236-CE18
CE28	DIGRESSING_20050107.0236-CE19
CE29	DIGRESSING_20050107.0236-CE20
CE31	DIGRESSING_20050107.0236-CE21
CE32	DIGRESSING_20050107.0236-CE22
CE33	DIGRESSING_20050107.0236-CE23
CE34	DIGRESSING_20050107.0236-CE24
CE35	DIGRESSING_20050107.0236-CE25
CE36	DIGRESSING_20050107.0236-CE26
CE37	DIGRESSING_20050107.0236-CE27
CE38	DIGRESSING_20050107.0236-CE28
CE39	DIGRESSING_20050107.0236-CE29
CE40	DIGRESSING_20050107.0236-CE30
CE41	DIGRESSING_20050107.0236-CE31
CE43	DIGRESSING_20050107.0236-CE32
CE44	DIGRESSING_20050107.0236-CE33
CE45	DIGRESSING_20050107.0236-CE34
CE47	DIGRESSING_20050107.0236-CE35
CE2	DIGRESSING_20050107.0236-CE36
CE48	DIGRESSING_20050107.0236-CE37
CE50	DIGRESSING_20050107.0236-CE38
CE51	DIGRESSING_20050107.0236-CE39
CE52	DIGRESSING_20050107.0236-CE40
CE53	DIGRESSING_20050107.0236-CE41
CE54	DIGRESSING_20050107.0236-CE42
CE55	DIGRESSING_20050107.0236-CE43
CE56	DIGRESSING_20050107.0236-CE44
CE57	DIGRESSING_20050107.0236-CE45
CE58	DIGRESSING_20050107.0236-CE46
CE59	DIGRESSING_20050107.0236-CE47
CE60	DIGRESSING_20050107.0236-CE48
CE61	DIGRESSING_20050107.0236-CE49
CE62	DIGRESSING_20050107.0236-CE50
CE63	DIGRESSING_20050107.0236-CE51
CE64	DIGRESSING_20050107.0236-CE52
CE65	DIGRESSING_20050107.0236-CE53
CE66	DIGRESSING_20050107.0236-CE54
CE67	DIGRESSING_20050107.0236-CE55
CE3	DIGRESSING_20050107.0236-CE56
CE4	DIGRESSING_20050107.0236-CE57
CE5	DIGRESSING_20050107.0236-CE58
CE6	DIGRESSING_20050107.0236-CE59
CE7	DIGRESSING_20050107.0236-CE60
CE8	DIGRESSING_20050107.0236-CE61
CE9	DIGRESSING_20050107.0236-CE62
E10	DIGRESSING_20050107.0236-E1
E12	DIGRESSING_20050107.0236-E2
E13	DIGRESSING_20050107.0236-E3
E14	DIGRESSING_20050107.0236-E4
E15	DIGRESSING_20050107.0236-E5
E16	DIGRESSING_20050107.0236-E6
E17	DIGRESSING_20050107.0236-E7
E18	DIGRESSING_20050107.0236-E8
E19	DIGRESSING_20050107.0236-E9
E20	DIGRESSING_20050107.0236-E10
E21	DIGRESSING_20050107.0236-E11
E23	DIGRESSING_20050107.0236-E12
E24	DIGRESSING_20050107.0236-E13
E94	DIGRESSING_20050107.0236-E14
E25	DIGRESSING_20050107.0236-E15
E26	DIGRESSING_20050107.0236-E16
E27	DIGRESSING_20050107.0236-E17
E28	DIGRESSING_20050107.0236-E18
E30	DIGRESSING_20050107.0236-E19
E31	DIGRESSING_20050107.0236-E20
E32	DIGRESSING_20050107.0236-E21
E35	DIGRESSING_20050107.0236-E22
E36	DIGRESSING_20050107.0236-E23
E37	DIGRESSING_20050107.0236-E24
E38	DIGRESSING_20050107.0236-E25
E39	DIGRESSING_20050107.0236-E26
E40	DIGRESSING_20050107.0236-E27
E41	DIGRESSING_20050107.0236-E28
E42	DIGRESSING_20050107.0236-E29
E43	DIGRESSING_20050107.0236-E30
E44	DIGRESSING_20050107.0236-E31
E45	DIGRESSING_20050107.0236-E32
E46	DIGRESSING_20050107.0236-E33
E48	DIGRESSING_20050107.0236-E34
E49	DIGRESSING_20050107.0236-E35
E50	DIGRESSING_20050107.0236-E36
E51	DIGRESSING_20050107.0236-E37
E52	DIGRESSING_20050107.0236-E38
E53	DIGRESSING_20050107.0236-E39
E54	DIGRESSING_20050107.0236-E40
E55	DIGRESSING_20050107.0236-E41
E56	DIGRESSING_20050107.0236-E42
E57	DIGRESSING_20050107.0236-E43
E58	DIGRESSING_20050107.0236-E44
E59	DIGRESSING_20050107.0236-E45
E60	DIGRESSING_20050107.0236-E46
E61	DIGRESSING_20050107.0236-E47
E62	DIGRESSING_20050107.0236-E48
E63	DIGRESSING_20050107.0236-E49
E64	DIGRESSING_20050107.0236-E50
E2	DIGRESSING_20050107.0236-E51
E66	DIGRESSING_20050107.0236-E52
