CE10	DIGRESSING_20050123.1900-CE1
CE11	DIGRESSING_20050123.1900-CE2
CE12	DIGRESSING_20050123.1900-CE3
CE13	DIGRESSING_20050123.1900-CE4
CE14	DIGRESSING_20050123.1900-CE5
CE15	DIGRESSING_20050123.1900-CE6
CE16	DIGRESSING_20050123.1900-CE7
CE17	DIGRESSING_20050123.1900-CE8
CE18	DIGRESSING_20050123.1900-CE9
CE19	DIGRESSING_20050123.1900-CE10
CE20	DIGRESSING_20050123.1900-CE11
CE21	DIGRESSING_20050123.1900-CE12
CE22	DIGRESSING_20050123.1900-CE13
CE23	DIGRESSING_20050123.1900-CE14
CE24	DIGRESSING_20050123.1900-CE15
CE26	DIGRESSING_20050123.1900-CE16
CE27	DIGRESSING_20050123.1900-CE17
CE28	DIGRESSING_20050123.1900-CE18
CE29	DIGRESSING_20050123.1900-CE19
CE2	DIGRESSING_20050123.1900-CE20
CE3	DIGRESSING_20050123.1900-CE21
CE4	DIGRESSING_20050123.1900-CE22
CE5	DIGRESSING_20050123.1900-CE23
CE6	DIGRESSING_20050123.1900-CE24
CE7	DIGRESSING_20050123.1900-CE25
CE8	DIGRESSING_20050123.1900-CE26
CE9	DIGRESSING_20050123.1900-CE27
E13	DIGRESSING_20050123.1900-E1
E14	DIGRESSING_20050123.1900-E2
E15	DIGRESSING_20050123.1900-E3
E16	DIGRESSING_20050123.1900-E4
E17	DIGRESSING_20050123.1900-E5
E18	DIGRESSING_20050123.1900-E6
E19	DIGRESSING_20050123.1900-E7
E20	DIGRESSING_20050123.1900-E8
E21	DIGRESSING_20050123.1900-E9
E22	DIGRESSING_20050123.1900-E10
E23	DIGRESSING_20050123.1900-E11
E24	DIGRESSING_20050123.1900-E12
E25	DIGRESSING_20050123.1900-E13
E26	DIGRESSING_20050123.1900-E14
E27	DIGRESSING_20050123.1900-E15
E28	DIGRESSING_20050123.1900-E16
E30	DIGRESSING_20050123.1900-E17
E31	DIGRESSING_20050123.1900-E18
E32	DIGRESSING_20050123.1900-E19
E33	DIGRESSING_20050123.1900-E20
E2	DIGRESSING_20050123.1900-E21
E3	DIGRESSING_20050123.1900-E22
E5	DIGRESSING_20050123.1900-E23
E6	DIGRESSING_20050123.1900-E24
E7	DIGRESSING_20050123.1900-E25
E9	DIGRESSING_20050123.1900-E26
E10	DIGRESSING_20050123.1900-E27
E11	DIGRESSING_20050123.1900-E28
E12	DIGRESSING_20050123.1900-E29
EM15	DIGRESSING_20050123.1900-E2-1
EM17	DIGRESSING_20050123.1900-E3-2
EM18	DIGRESSING_20050123.1900-E4-3
EM19	DIGRESSING_20050123.1900-E5-4
EM20	DIGRESSING_20050123.1900-E5-5
EM21	DIGRESSING_20050123.1900-E6-6
EM22	DIGRESSING_20050123.1900-E7-7
EM23	DIGRESSING_20050123.1900-E21-8
EM53	DIGRESSING_20050123.1900-E8-9
EM25	DIGRESSING_20050123.1900-E9-10
EM26	DIGRESSING_20050123.1900-E8-11
EM27	DIGRESSING_20050123.1900-E8-12
EM28	DIGRESSING_20050123.1900-E8-13
EM29	DIGRESSING_20050123.1900-E8-14
EM30	DIGRESSING_20050123.1900-E8-15
EM31	DIGRESSING_20050123.1900-E29-16
EM32	DIGRESSING_20050123.1900-E10-17
EM33	DIGRESSING_20050123.1900-E29-18
EM34	DIGRESSING_20050123.1900-E29-19
EM35	DIGRESSING_20050123.1900-E11-20
EM36	DIGRESSING_20050123.1900-E12-21
EM37	DIGRESSING_20050123.1900-E12-22
EM39	DIGRESSING_20050123.1900-E13-23
EM40	DIGRESSING_20050123.1900-E14-24
EM41	DIGRESSING_20050123.1900-E15-25
EM42	DIGRESSING_20050123.1900-E15-26
EM43	DIGRESSING_20050123.1900-E15-27
EM44	DIGRESSING_20050123.1900-E15-28
EM45	DIGRESSING_20050123.1900-E15-29
EM46	DIGRESSING_20050123.1900-E16-30
EM48	DIGRESSING_20050123.1900-E17-31
EM49	DIGRESSING_20050123.1900-E17-32
