CE6	DIGRESSING_20041109.1126-CE1
CE7	DIGRESSING_20041109.1126-CE2
CE8	DIGRESSING_20041109.1126-CE3
CE9	DIGRESSING_20041109.1126-CE4
CE10	DIGRESSING_20041109.1126-CE5
CE11	DIGRESSING_20041109.1126-CE6
CE13	DIGRESSING_20041109.1126-CE7
CE14	DIGRESSING_20041109.1126-CE8
CE15	DIGRESSING_20041109.1126-CE9
CE16	DIGRESSING_20041109.1126-CE10
CE17	DIGRESSING_20041109.1126-CE11
CE20	DIGRESSING_20041109.1126-CE12
CE21	DIGRESSING_20041109.1126-CE13
CE22	DIGRESSING_20041109.1126-CE14
CE23	DIGRESSING_20041109.1126-CE15
CE26	DIGRESSING_20041109.1126-CE16
CE1	DIGRESSING_20041109.1126-CE17
CE2	DIGRESSING_20041109.1126-CE18
CE3	DIGRESSING_20041109.1126-CE19
CE4	DIGRESSING_20041109.1126-CE20
CE5	DIGRESSING_20041109.1126-CE21
E6	DIGRESSING_20041109.1126-E1
E7	DIGRESSING_20041109.1126-E2
E8	DIGRESSING_20041109.1126-E3
E9	DIGRESSING_20041109.1126-E4
E11	DIGRESSING_20041109.1126-E5
E12	DIGRESSING_20041109.1126-E6
E14	DIGRESSING_20041109.1126-E7
E15	DIGRESSING_20041109.1126-E8
E16	DIGRESSING_20041109.1126-E9
E18	DIGRESSING_20041109.1126-E10
E19	DIGRESSING_20041109.1126-E11
E20	DIGRESSING_20041109.1126-E12
E23	DIGRESSING_20041109.1126-E13
E24	DIGRESSING_20041109.1126-E14
E25	DIGRESSING_20041109.1126-E15
E1	DIGRESSING_20041109.1126-E16
E26	DIGRESSING_20041109.1126-E17
E29	DIGRESSING_20041109.1126-E18
E2	DIGRESSING_20041109.1126-E19
E3	DIGRESSING_20041109.1126-E20
E4	DIGRESSING_20041109.1126-E21
E5	DIGRESSING_20041109.1126-E22
EM1	DIGRESSING_20041109.1126-E16-1
EM25	DIGRESSING_20041109.1126-E1-2
EM26	DIGRESSING_20041109.1126-E2-3
EM27	DIGRESSING_20041109.1126-E3-4
EM28	DIGRESSING_20041109.1126-E3-5
EM29	DIGRESSING_20041109.1126-E2-6
EM30	DIGRESSING_20041109.1126-E4-7
EM31	DIGRESSING_20041109.1126-E5-8
EM33	DIGRESSING_20041109.1126-E6-9
EM36	DIGRESSING_20041109.1126-E2-10
EM37	DIGRESSING_20041109.1126-E7-11
EM38	DIGRESSING_20041109.1126-E8-12
EM39	DIGRESSING_20041109.1126-E2-13
EM40	DIGRESSING_20041109.1126-E2-14
EM41	DIGRESSING_20041109.1126-E7-15
EM42	DIGRESSING_20041109.1126-E7-16
EM43	DIGRESSING_20041109.1126-E7-17
EM47	DIGRESSING_20041109.1126-E9-18
EM48	DIGRESSING_20041109.1126-E10-19
EM49	DIGRESSING_20041109.1126-E11-20
EM50	DIGRESSING_20041109.1126-E11-21
EM51	DIGRESSING_20041109.1126-E11-22
EM53	DIGRESSING_20041109.1126-E12-23
EM70	DIGRESSING_20041109.1126-E21-24
EM55	DIGRESSING_20041109.1126-E12-25
EM71	DIGRESSING_20041109.1126-E21-26
EM57	DIGRESSING_20041109.1126-E12-27
EM58	DIGRESSING_20041109.1126-E12-28
EM61	DIGRESSING_20041109.1126-E13-29
EM62	DIGRESSING_20041109.1126-E13-30
EM63	DIGRESSING_20041109.1126-E13-31
EM64	DIGRESSING_20041109.1126-E13-32
EM65	DIGRESSING_20041109.1126-E14-33
EM66	DIGRESSING_20041109.1126-E15-34
EM67	DIGRESSING_20041109.1126-E14-35
EM68	DIGRESSING_20041109.1126-E17-36
EM35	DIGRESSING_20041109.1126-E17-37
EM72	DIGRESSING_20041109.1126-E18-38
