CE7	DIGRESSING_20050121.2236-CE1
CE8	DIGRESSING_20050121.2236-CE2
CE9	DIGRESSING_20050121.2236-CE3
CE10	DIGRESSING_20050121.2236-CE4
CE11	DIGRESSING_20050121.2236-CE5
CE12	DIGRESSING_20050121.2236-CE6
CE13	DIGRESSING_20050121.2236-CE7
CE14	DIGRESSING_20050121.2236-CE8
CE15	DIGRESSING_20050121.2236-CE9
CE16	DIGRESSING_20050121.2236-CE10
CE17	DIGRESSING_20050121.2236-CE11
CE18	DIGRESSING_20050121.2236-CE12
CE19	DIGRESSING_20050121.2236-CE13
CE20	DIGRESSING_20050121.2236-CE14
CE21	DIGRESSING_20050121.2236-CE15
CE22	DIGRESSING_20050121.2236-CE16
CE23	DIGRESSING_20050121.2236-CE17
CE24	DIGRESSING_20050121.2236-CE18
CE25	DIGRESSING_20050121.2236-CE19
CE26	DIGRESSING_20050121.2236-CE20
CE27	DIGRESSING_20050121.2236-CE21
CE28	DIGRESSING_20050121.2236-CE22
CE29	DIGRESSING_20050121.2236-CE23
CE30	DIGRESSING_20050121.2236-CE24
CE31	DIGRESSING_20050121.2236-CE25
CE32	DIGRESSING_20050121.2236-CE26
CE33	DIGRESSING_20050121.2236-CE27
CE34	DIGRESSING_20050121.2236-CE28
CE35	DIGRESSING_20050121.2236-CE29
CE36	DIGRESSING_20050121.2236-CE30
CE37	DIGRESSING_20050121.2236-CE31
CE38	DIGRESSING_20050121.2236-CE32
CE39	DIGRESSING_20050121.2236-CE33
CE40	DIGRESSING_20050121.2236-CE34
CE41	DIGRESSING_20050121.2236-CE35
CE42	DIGRESSING_20050121.2236-CE36
CE43	DIGRESSING_20050121.2236-CE37
CE44	DIGRESSING_20050121.2236-CE38
CE46	DIGRESSING_20050121.2236-CE39
CE1	DIGRESSING_20050121.2236-CE40
CE2	DIGRESSING_20050121.2236-CE41
CE3	DIGRESSING_20050121.2236-CE42
CE4	DIGRESSING_20050121.2236-CE43
CE5	DIGRESSING_20050121.2236-CE44
CE6	DIGRESSING_20050121.2236-CE45
E7	DIGRESSING_20050121.2236-E1
E8	DIGRESSING_20050121.2236-E2
E9	DIGRESSING_20050121.2236-E3
E10	DIGRESSING_20050121.2236-E4
E11	DIGRESSING_20050121.2236-E5
E13	DIGRESSING_20050121.2236-E6
E14	DIGRESSING_20050121.2236-E7
E15	DIGRESSING_20050121.2236-E8
E16	DIGRESSING_20050121.2236-E9
E17	DIGRESSING_20050121.2236-E10
E18	DIGRESSING_20050121.2236-E11
E19	DIGRESSING_20050121.2236-E12
E20	DIGRESSING_20050121.2236-E13
E21	DIGRESSING_20050121.2236-E14
E22	DIGRESSING_20050121.2236-E15
E24	DIGRESSING_20050121.2236-E16
E25	DIGRESSING_20050121.2236-E17
E26	DIGRESSING_20050121.2236-E18
E27	DIGRESSING_20050121.2236-E19
E28	DIGRESSING_20050121.2236-E20
E29	DIGRESSING_20050121.2236-E21
E30	DIGRESSING_20050121.2236-E22
E31	DIGRESSING_20050121.2236-E23
E32	DIGRESSING_20050121.2236-E24
E33	DIGRESSING_20050121.2236-E25
E34	DIGRESSING_20050121.2236-E26
E35	DIGRESSING_20050121.2236-E27
E36	DIGRESSING_20050121.2236-E28
E37	DIGRESSING_20050121.2236-E29
E38	DIGRESSING_20050121.2236-E30
E39	DIGRESSING_20050121.2236-E31
E40	DIGRESSING_20050121.2236-E32
E41	DIGRESSING_20050121.2236-E33
E42	DIGRESSING_20050121.2236-E34
E43	DIGRESSING_20050121.2236-E35
E44	DIGRESSING_20050121.2236-E36
E45	DIGRESSING_20050121.2236-E37
E46	DIGRESSING_20050121.2236-E38
E48	DIGRESSING_20050121.2236-E39
E1	DIGRESSING_20050121.2236-E40
E2	DIGRESSING_20050121.2236-E41
E3	DIGRESSING_20050121.2236-E42
E4	DIGRESSING_20050121.2236-E43
E5	DIGRESSING_20050121.2236-E44
E6	DIGRESSING_20050121.2236-E45
EM23	DIGRESSING_20050121.2236-E42-1
EM24	DIGRESSING_20050121.2236-E1-2
EM25	DIGRESSING_20050121.2236-E2-3
EM26	DIGRESSING_20050121.2236-E41-4
EM27	DIGRESSING_20050121.2236-E2-5
EM28	DIGRESSING_20050121.2236-E42-6
EM30	DIGRESSING_20050121.2236-E3-7
EM31	DIGRESSING_20050121.2236-E3-8
EM32	DIGRESSING_20050121.2236-E4-9
EM33	DIGRESSING_20050121.2236-E4-10
EM34	DIGRESSING_20050121.2236-E41-11
EM35	DIGRESSING_20050121.2236-E5-12
EM36	DIGRESSING_20050121.2236-E6-13
EM37	DIGRESSING_20050121.2236-E42-14
EM38	DIGRESSING_20050121.2236-E42-15
EM39	DIGRESSING_20050121.2236-E42-16
EM40	DIGRESSING_20050121.2236-E42-17
EM41	DIGRESSING_20050121.2236-E42-18
EM42	DIGRESSING_20050121.2236-E42-19
EM43	DIGRESSING_20050121.2236-E42-20
EM44	DIGRESSING_20050121.2236-E42-21
EM45	DIGRESSING_20050121.2236-E42-22
EM46	DIGRESSING_20050121.2236-E42-23
EM47	DIGRESSING_20050121.2236-E42-24
EM48	DIGRESSING_20050121.2236-E42-25
EM49	DIGRESSING_20050121.2236-E42-26
EM50	DIGRESSING_20050121.2236-E42-27
EM51	DIGRESSING_20050121.2236-E42-28
EM52	DIGRESSING_20050121.2236-E5-29
EM53	DIGRESSING_20050121.2236-E7-30
EM54	DIGRESSING_20050121.2236-E7-31
EM55	DIGRESSING_20050121.2236-E8-32
EM56	DIGRESSING_20050121.2236-E9-33
EM57	DIGRESSING_20050121.2236-E7-34
EM58	DIGRESSING_20050121.2236-E5-35
EM112	DIGRESSING_20050121.2236-E42-36
EM60	DIGRESSING_20050121.2236-E10-37
EM61	DIGRESSING_20050121.2236-E10-38
EM63	DIGRESSING_20050121.2236-E5-39
EM64	DIGRESSING_20050121.2236-E5-40
EM65	DIGRESSING_20050121.2236-E5-41
EM66	DIGRESSING_20050121.2236-E5-42
EM67	DIGRESSING_20050121.2236-E8-43
EM68	DIGRESSING_20050121.2236-E11-44
EM69	DIGRESSING_20050121.2236-E12-45
EM72	DIGRESSING_20050121.2236-E42-46
EM73	DIGRESSING_20050121.2236-E42-47
EM74	DIGRESSING_20050121.2236-E13-48
EM75	DIGRESSING_20050121.2236-E14-49
EM76	DIGRESSING_20050121.2236-E15-50
EM77	DIGRESSING_20050121.2236-E16-51
EM113	DIGRESSING_20050121.2236-E34-52
EM78	DIGRESSING_20050121.2236-E15-53
EM80	DIGRESSING_20050121.2236-E17-54
EM81	DIGRESSING_20050121.2236-E18-55
EM82	DIGRESSING_20050121.2236-E19-56
EM83	DIGRESSING_20050121.2236-E20-57
EM84	DIGRESSING_20050121.2236-E21-58
EM85	DIGRESSING_20050121.2236-E21-59
EM86	DIGRESSING_20050121.2236-E22-60
EM87	DIGRESSING_20050121.2236-E21-61
EM88	DIGRESSING_20050121.2236-E42-62
EM89	DIGRESSING_20050121.2236-E23-63
EM90	DIGRESSING_20050121.2236-E24-64
EM91	DIGRESSING_20050121.2236-E25-65
EM92	DIGRESSING_20050121.2236-E26-66
EM93	DIGRESSING_20050121.2236-E25-67
EM94	DIGRESSING_20050121.2236-E25-68
EM95	DIGRESSING_20050121.2236-E12-69
EM96	DIGRESSING_20050121.2236-E42-70
EM97	DIGRESSING_20050121.2236-E42-71
EM98	DIGRESSING_20050121.2236-E27-72
EM99	DIGRESSING_20050121.2236-E28-73
EM100	DIGRESSING_20050121.2236-E29-74
EM101	DIGRESSING_20050121.2236-E30-75
EM102	DIGRESSING_20050121.2236-E31-76
EM103	DIGRESSING_20050121.2236-E32-77
EM104	DIGRESSING_20050121.2236-E33-78
EM105	DIGRESSING_20050121.2236-E34-79
EM106	DIGRESSING_20050121.2236-E34-80
EM107	DIGRESSING_20050121.2236-E35-81
EM108	DIGRESSING_20050121.2236-E35-82
EM109	DIGRESSING_20050121.2236-E36-83
EM110	DIGRESSING_20050121.2236-E37-84
EM111	DIGRESSING_20050121.2236-E38-85
EM114	DIGRESSING_20050121.2236-E39-86
EM1	DIGRESSING_20050121.2236-E40-87
EM2	DIGRESSING_20050121.2236-E41-88
EM3	DIGRESSING_20050121.2236-E40-89
EM5	DIGRESSING_20050121.2236-E42-90
EM6	DIGRESSING_20050121.2236-E42-91
EM7	DIGRESSING_20050121.2236-E42-92
EM8	DIGRESSING_20050121.2236-E42-93
EM9	DIGRESSING_20050121.2236-E42-94
EM10	DIGRESSING_20050121.2236-E42-95
EM11	DIGRESSING_20050121.2236-E42-96
EM12	DIGRESSING_20050121.2236-E43-97
EM13	DIGRESSING_20050121.2236-E43-98
EM14	DIGRESSING_20050121.2236-E43-99
EM15	DIGRESSING_20050121.2236-E43-100
EM16	DIGRESSING_20050121.2236-E44-101
EM18	DIGRESSING_20050121.2236-E41-102
EM19	DIGRESSING_20050121.2236-E45-103
EM20	DIGRESSING_20050121.2236-E45-104
EM21	DIGRESSING_20050121.2236-E45-105
EM22	DIGRESSING_20050121.2236-E45-106
R1	DIGRESSING_20050121.2236-R1
R3	DIGRESSING_20050121.2236-R2
R4	DIGRESSING_20050121.2236-R3
R6	DIGRESSING_20050121.2236-R4
R7	DIGRESSING_20050121.2236-R5
R9	DIGRESSING_20050121.2236-R6
R13	DIGRESSING_20050121.2236-R7
RM1	DIGRESSING_20050121.2236-R1-1
RM3	DIGRESSING_20050121.2236-R2-1
RM4	DIGRESSING_20050121.2236-R3-1
RM6	DIGRESSING_20050121.2236-R4-1
RM7	DIGRESSING_20050121.2236-R5-1
RM9	DIGRESSING_20050121.2236-R6-1
RM13	DIGRESSING_20050121.2236-R7-1
V1	DIGRESSING_20050121.2236-EV1
V2	DIGRESSING_20050121.2236-EV2
V3	DIGRESSING_20050121.2236-EV3
VM1	DIGRESSING_20050121.2236-EV1-1
VM2	DIGRESSING_20050121.2236-EV2-1
VM3	DIGRESSING_20050121.2236-EV3-1
Q1	DIGRESSING_20050121.2236-T1
Q2	DIGRESSING_20050121.2236-T2
Q3	DIGRESSING_20050121.2236-T3
Q4	DIGRESSING_20050121.2236-T4
