CE6	DIGRESSING_20050122.0117-CE1
CE7	DIGRESSING_20050122.0117-CE2
CE8	DIGRESSING_20050122.0117-CE3
CE9	DIGRESSING_20050122.0117-CE4
CE10	DIGRESSING_20050122.0117-CE5
CE11	DIGRESSING_20050122.0117-CE6
CE12	DIGRESSING_20050122.0117-CE7
CE13	DIGRESSING_20050122.0117-CE8
CE14	DIGRESSING_20050122.0117-CE9
CE15	DIGRESSING_20050122.0117-CE10
CE16	DIGRESSING_20050122.0117-CE11
CE17	DIGRESSING_20050122.0117-CE12
CE18	DIGRESSING_20050122.0117-CE13
CE19	DIGRESSING_20050122.0117-CE14
CE20	DIGRESSING_20050122.0117-CE15
CE21	DIGRESSING_20050122.0117-CE16
CE23	DIGRESSING_20050122.0117-CE17
CE24	DIGRESSING_20050122.0117-CE18
CE25	DIGRESSING_20050122.0117-CE19
CE26	DIGRESSING_20050122.0117-CE20
CE27	DIGRESSING_20050122.0117-CE21
CE28	DIGRESSING_20050122.0117-CE22
CE29	DIGRESSING_20050122.0117-CE23
CE30	DIGRESSING_20050122.0117-CE24
CE31	DIGRESSING_20050122.0117-CE25
CE32	DIGRESSING_20050122.0117-CE26
CE33	DIGRESSING_20050122.0117-CE27
CE1	DIGRESSING_20050122.0117-CE28
CE2	DIGRESSING_20050122.0117-CE29
CE3	DIGRESSING_20050122.0117-CE30
CE4	DIGRESSING_20050122.0117-CE31
CE5	DIGRESSING_20050122.0117-CE32
E10	DIGRESSING_20050122.0117-E1
E11	DIGRESSING_20050122.0117-E2
E13	DIGRESSING_20050122.0117-E3
E15	DIGRESSING_20050122.0117-E4
E16	DIGRESSING_20050122.0117-E5
E17	DIGRESSING_20050122.0117-E6
E18	DIGRESSING_20050122.0117-E7
E19	DIGRESSING_20050122.0117-E8
E20	DIGRESSING_20050122.0117-E9
E21	DIGRESSING_20050122.0117-E10
E22	DIGRESSING_20050122.0117-E11
E23	DIGRESSING_20050122.0117-E12
E24	DIGRESSING_20050122.0117-E13
E25	DIGRESSING_20050122.0117-E14
E26	DIGRESSING_20050122.0117-E15
E29	DIGRESSING_20050122.0117-E16
E30	DIGRESSING_20050122.0117-E17
E31	DIGRESSING_20050122.0117-E18
E32	DIGRESSING_20050122.0117-E19
E33	DIGRESSING_20050122.0117-E20
E34	DIGRESSING_20050122.0117-E21
E35	DIGRESSING_20050122.0117-E22
E36	DIGRESSING_20050122.0117-E23
E37	DIGRESSING_20050122.0117-E24
E38	DIGRESSING_20050122.0117-E25
E39	DIGRESSING_20050122.0117-E26
E40	DIGRESSING_20050122.0117-E27
E41	DIGRESSING_20050122.0117-E28
E42	DIGRESSING_20050122.0117-E29
E44	DIGRESSING_20050122.0117-E30
E45	DIGRESSING_20050122.0117-E31
E46	DIGRESSING_20050122.0117-E32
E47	DIGRESSING_20050122.0117-E33
E49	DIGRESSING_20050122.0117-E34
E50	DIGRESSING_20050122.0117-E35
E51	DIGRESSING_20050122.0117-E36
E52	DIGRESSING_20050122.0117-E37
E53	DIGRESSING_20050122.0117-E38
E54	DIGRESSING_20050122.0117-E39
E55	DIGRESSING_20050122.0117-E40
E56	DIGRESSING_20050122.0117-E41
E57	DIGRESSING_20050122.0117-E42
E58	DIGRESSING_20050122.0117-E43
E59	DIGRESSING_20050122.0117-E44
E1	DIGRESSING_20050122.0117-E45
E2	DIGRESSING_20050122.0117-E46
E5	DIGRESSING_20050122.0117-E47
E6	DIGRESSING_20050122.0117-E48
E7	DIGRESSING_20050122.0117-E49
E8	DIGRESSING_20050122.0117-E50
E9	DIGRESSING_20050122.0117-E51
E1	DIGRESSING_20050122.0117-E52
EM21	DIGRESSING_20050122.0117-E1-1
EM22	DIGRESSING_20050122.0117-E49-2
