CE5	DIGRESSING_20041109.0437-CE1
CE6	DIGRESSING_20041109.0437-CE2
CE7	DIGRESSING_20041109.0437-CE3
CE8	DIGRESSING_20041109.0437-CE4
CE9	DIGRESSING_20041109.0437-CE5
CE10	DIGRESSING_20041109.0437-CE6
CE11	DIGRESSING_20041109.0437-CE7
CE12	DIGRESSING_20041109.0437-CE8
CE13	DIGRESSING_20041109.0437-CE9
CE14	DIGRESSING_20041109.0437-CE10
CE16	DIGRESSING_20041109.0437-CE11
CE17	DIGRESSING_20041109.0437-CE12
CE18	DIGRESSING_20041109.0437-CE13
CE19	DIGRESSING_20041109.0437-CE14
CE20	DIGRESSING_20041109.0437-CE15
CE21	DIGRESSING_20041109.0437-CE16
CE22	DIGRESSING_20041109.0437-CE17
CE23	DIGRESSING_20041109.0437-CE18
CE24	DIGRESSING_20041109.0437-CE19
CE25	DIGRESSING_20041109.0437-CE20
CE26	DIGRESSING_20041109.0437-CE21
CE27	DIGRESSING_20041109.0437-CE22
CE1	DIGRESSING_20041109.0437-CE23
CE28	DIGRESSING_20041109.0437-CE24
CE29	DIGRESSING_20041109.0437-CE25
CE30	DIGRESSING_20041109.0437-CE26
CE31	DIGRESSING_20041109.0437-CE27
CE32	DIGRESSING_20041109.0437-CE28
CE33	DIGRESSING_20041109.0437-CE29
CE35	DIGRESSING_20041109.0437-CE30
CE36	DIGRESSING_20041109.0437-CE31
CE37	DIGRESSING_20041109.0437-CE32
CE38	DIGRESSING_20041109.0437-CE33
CE39	DIGRESSING_20041109.0437-CE34
CE40	DIGRESSING_20041109.0437-CE35
CE41	DIGRESSING_20041109.0437-CE36
CE42	DIGRESSING_20041109.0437-CE37
CE43	DIGRESSING_20041109.0437-CE38
CE44	DIGRESSING_20041109.0437-CE39
CE45	DIGRESSING_20041109.0437-CE40
CE46	DIGRESSING_20041109.0437-CE41
CE47	DIGRESSING_20041109.0437-CE42
CE48	DIGRESSING_20041109.0437-CE43
CE49	DIGRESSING_20041109.0437-CE44
CE50	DIGRESSING_20041109.0437-CE45
CE51	DIGRESSING_20041109.0437-CE46
CE52	DIGRESSING_20041109.0437-CE47
CE53	DIGRESSING_20041109.0437-CE48
CE54	DIGRESSING_20041109.0437-CE49
CE2	DIGRESSING_20041109.0437-CE50
CE3	DIGRESSING_20041109.0437-CE51
CE4	DIGRESSING_20041109.0437-CE52
E6	DIGRESSING_20041109.0437-E1
E7	DIGRESSING_20041109.0437-E2
E8	DIGRESSING_20041109.0437-E3
E9	DIGRESSING_20041109.0437-E4
E10	DIGRESSING_20041109.0437-E5
E11	DIGRESSING_20041109.0437-E6
E12	DIGRESSING_20041109.0437-E7
E13	DIGRESSING_20041109.0437-E8
E14	DIGRESSING_20041109.0437-E9
E16	DIGRESSING_20041109.0437-E10
E1	DIGRESSING_20041109.0437-E11
E18	DIGRESSING_20041109.0437-E12
E19	DIGRESSING_20041109.0437-E13
E20	DIGRESSING_20041109.0437-E14
E21	DIGRESSING_20041109.0437-E15
E22	DIGRESSING_20041109.0437-E16
E23	DIGRESSING_20041109.0437-E17
E24	DIGRESSING_20041109.0437-E18
E25	DIGRESSING_20041109.0437-E19
E26	DIGRESSING_20041109.0437-E20
E28	DIGRESSING_20041109.0437-E21
E29	DIGRESSING_20041109.0437-E22
E30	DIGRESSING_20041109.0437-E23
E31	DIGRESSING_20041109.0437-E24
E32	DIGRESSING_20041109.0437-E25
E33	DIGRESSING_20041109.0437-E26
E34	DIGRESSING_20041109.0437-E27
E35	DIGRESSING_20041109.0437-E28
E36	DIGRESSING_20041109.0437-E29
E37	DIGRESSING_20041109.0437-E30
E39	DIGRESSING_20041109.0437-E31
E40	DIGRESSING_20041109.0437-E32
E42	DIGRESSING_20041109.0437-E33
E43	DIGRESSING_20041109.0437-E34
E44	DIGRESSING_20041109.0437-E35
E45	DIGRESSING_20041109.0437-E36
E46	DIGRESSING_20041109.0437-E37
E47	DIGRESSING_20041109.0437-E38
E48	DIGRESSING_20041109.0437-E39
E49	DIGRESSING_20041109.0437-E40
E50	DIGRESSING_20041109.0437-E41
E51	DIGRESSING_20041109.0437-E42
E52	DIGRESSING_20041109.0437-E43
E53	DIGRESSING_20041109.0437-E44
E54	DIGRESSING_20041109.0437-E45
E55	DIGRESSING_20041109.0437-E46
E56	DIGRESSING_20041109.0437-E47
E57	DIGRESSING_20041109.0437-E48
E58	DIGRESSING_20041109.0437-E49
E59	DIGRESSING_20041109.0437-E50
E60	DIGRESSING_20041109.0437-E51
E61	DIGRESSING_20041109.0437-E52
E62	DIGRESSING_20041109.0437-E53
E63	DIGRESSING_20041109.0437-E54
E2	DIGRESSING_20041109.0437-E55
E3	DIGRESSING_20041109.0437-E56
E4	DIGRESSING_20041109.0437-E57
E5	DIGRESSING_20041109.0437-E58
EM1	DIGRESSING_20041109.0437-E11-1
EM27	DIGRESSING_20041109.0437-E1-2
EM28	DIGRESSING_20041109.0437-E2-3
EM29	DIGRESSING_20041109.0437-E57-4
EM30	DIGRESSING_20041109.0437-E3-5
EM31	DIGRESSING_20041109.0437-E3-6
EM32	DIGRESSING_20041109.0437-E3-7
EM33	DIGRESSING_20041109.0437-E3-8
EM34	DIGRESSING_20041109.0437-E4-9
EM35	DIGRESSING_20041109.0437-E4-10
EM36	DIGRESSING_20041109.0437-E4-11
EM37	DIGRESSING_20041109.0437-E4-12
EM38	DIGRESSING_20041109.0437-E4-13
EM39	DIGRESSING_20041109.0437-E4-14
EM41	DIGRESSING_20041109.0437-E4-15
EM42	DIGRESSING_20041109.0437-E4-16
EM43	DIGRESSING_20041109.0437-E4-17
EM44	DIGRESSING_20041109.0437-E4-18
EM45	DIGRESSING_20041109.0437-E4-19
EM46	DIGRESSING_20041109.0437-E5-20
EM47	DIGRESSING_20041109.0437-E11-21
EM48	DIGRESSING_20041109.0437-E11-22
EM49	DIGRESSING_20041109.0437-E11-23
EM50	DIGRESSING_20041109.0437-E11-24
EM51	DIGRESSING_20041109.0437-E11-25
EM52	DIGRESSING_20041109.0437-E11-26
EM53	DIGRESSING_20041109.0437-E11-27
EM54	DIGRESSING_20041109.0437-E11-28
EM55	DIGRESSING_20041109.0437-E11-29
EM56	DIGRESSING_20041109.0437-E11-30
EM57	DIGRESSING_20041109.0437-E11-31
EM58	DIGRESSING_20041109.0437-E11-32
EM59	DIGRESSING_20041109.0437-E11-33
EM60	DIGRESSING_20041109.0437-E56-34
EM61	DIGRESSING_20041109.0437-E6-35
EM62	DIGRESSING_20041109.0437-E3-36
EM63	DIGRESSING_20041109.0437-E4-37
EM64	DIGRESSING_20041109.0437-E11-38
EM65	DIGRESSING_20041109.0437-E7-39
EM66	DIGRESSING_20041109.0437-E8-40
EM67	DIGRESSING_20041109.0437-E11-41
EM68	DIGRESSING_20041109.0437-E9-42
EM69	DIGRESSING_20041109.0437-E11-43
EM70	DIGRESSING_20041109.0437-E10-44
EM71	DIGRESSING_20041109.0437-E11-45
EM72	DIGRESSING_20041109.0437-E11-46
EM73	DIGRESSING_20041109.0437-E11-47
EM75	DIGRESSING_20041109.0437-E12-48
EM76	DIGRESSING_20041109.0437-E13-49
EM78	DIGRESSING_20041109.0437-E14-50
EM79	DIGRESSING_20041109.0437-E15-51
EM80	DIGRESSING_20041109.0437-E16-52
EM81	DIGRESSING_20041109.0437-E17-53
EM82	DIGRESSING_20041109.0437-E18-54
EM83	DIGRESSING_20041109.0437-E19-55
EM84	DIGRESSING_20041109.0437-E19-56
EM85	DIGRESSING_20041109.0437-E20-57
EM86	DIGRESSING_20041109.0437-E21-58
EM87	DIGRESSING_20041109.0437-E13-59
EM88	DIGRESSING_20041109.0437-E22-60
EM90	DIGRESSING_20041109.0437-E22-61
EM91	DIGRESSING_20041109.0437-E22-62
EM92	DIGRESSING_20041109.0437-E22-63
EM93	DIGRESSING_20041109.0437-E23-64
EM94	DIGRESSING_20041109.0437-E23-65
EM95	DIGRESSING_20041109.0437-E24-66
EM96	DIGRESSING_20041109.0437-E25-67
EM97	DIGRESSING_20041109.0437-E5-68
EM98	DIGRESSING_20041109.0437-E5-69
EM99	DIGRESSING_20041109.0437-E25-70
EM100	DIGRESSING_20041109.0437-E26-71
EM101	DIGRESSING_20041109.0437-E22-72
EM102	DIGRESSING_20041109.0437-E22-73
EM103	DIGRESSING_20041109.0437-E22-74
EM104	DIGRESSING_20041109.0437-E27-75
EM105	DIGRESSING_20041109.0437-E28-76
EM106	DIGRESSING_20041109.0437-E28-77
EM107	DIGRESSING_20041109.0437-E11-78
EM108	DIGRESSING_20041109.0437-E11-79
EM109	DIGRESSING_20041109.0437-E29-80
EM110	DIGRESSING_20041109.0437-E30-81
EM112	DIGRESSING_20041109.0437-E31-82
EM138	DIGRESSING_20041109.0437-E50-83
EM113	DIGRESSING_20041109.0437-E31-84
EM114	DIGRESSING_20041109.0437-E32-85
EM115	DIGRESSING_20041109.0437-E33-86
EM2	DIGRESSING_20041109.0437-E55-87
EM116	DIGRESSING_20041109.0437-E34-88
EM117	DIGRESSING_20041109.0437-E36-89
EM118	DIGRESSING_20041109.0437-E31-90
EM119	DIGRESSING_20041109.0437-E25-91
EM120	DIGRESSING_20041109.0437-E25-92
EM121	DIGRESSING_20041109.0437-E25-93
EM122	DIGRESSING_20041109.0437-E25-94
EM123	DIGRESSING_20041109.0437-E37-95
EM124	DIGRESSING_20041109.0437-E38-96
EM125	DIGRESSING_20041109.0437-E39-97
EM126	DIGRESSING_20041109.0437-E40-98
EM127	DIGRESSING_20041109.0437-E41-99
EM128	DIGRESSING_20041109.0437-E42-100
EM129	DIGRESSING_20041109.0437-E43-101
EM130	DIGRESSING_20041109.0437-E44-102
EM131	DIGRESSING_20041109.0437-E45-103
EM132	DIGRESSING_20041109.0437-E46-104
EM133	DIGRESSING_20041109.0437-E47-105
EM134	DIGRESSING_20041109.0437-E48-106
EM135	DIGRESSING_20041109.0437-E49-107
EM139	DIGRESSING_20041109.0437-E51-108
EM140	DIGRESSING_20041109.0437-E52-109
EM141	DIGRESSING_20041109.0437-E52-110
EM142	DIGRESSING_20041109.0437-E52-111
EM143	DIGRESSING_20041109.0437-E53-112
EM144	DIGRESSING_20041109.0437-E53-113
EM145	DIGRESSING_20041109.0437-E54-114
EM146	DIGRESSING_20041109.0437-E50-115
EM147	DIGRESSING_20041109.0437-E51-116
EM148	DIGRESSING_20041109.0437-E51-117
EM149	DIGRESSING_20041109.0437-E51-118
EM150	DIGRESSING_20041109.0437-E51-119
EM3	DIGRESSING_20041109.0437-E11-120
EM4	DIGRESSING_20041109.0437-E11-121
EM5	DIGRESSING_20041109.0437-E11-122
EM6	DIGRESSING_20041109.0437-E11-123
EM7	DIGRESSING_20041109.0437-E11-124
EM8	DIGRESSING_20041109.0437-E11-125
EM9	DIGRESSING_20041109.0437-E11-126
EM136	DIGRESSING_20041109.0437-E35-127
EM11	DIGRESSING_20041109.0437-E11-128
EM12	DIGRESSING_20041109.0437-E11-129
EM13	DIGRESSING_20041109.0437-E11-130
EM14	DIGRESSING_20041109.0437-E11-131
EM15	DIGRESSING_20041109.0437-E11-132
EM16	DIGRESSING_20041109.0437-E11-133
EM17	DIGRESSING_20041109.0437-E11-134
EM18	DIGRESSING_20041109.0437-E11-135
EM137	DIGRESSING_20041109.0437-E35-136
EM20	DIGRESSING_20041109.0437-E11-137
EM21	DIGRESSING_20041109.0437-E11-138
EM23	DIGRESSING_20041109.0437-E56-139
EM24	DIGRESSING_20041109.0437-E57-140
EM25	DIGRESSING_20041109.0437-E58-141
EM26	DIGRESSING_20041109.0437-E57-142
Q1	DIGRESSING_20041109.0437-T1
Q2	DIGRESSING_20041109.0437-T2
Q3	DIGRESSING_20041109.0437-T3
Q4	DIGRESSING_20041109.0437-T4
Q5	DIGRESSING_20041109.0437-T5
