CE8	DIGRESSING_20050107.1751-CE1
CE9	DIGRESSING_20050107.1751-CE2
CE10	DIGRESSING_20050107.1751-CE3
CE11	DIGRESSING_20050107.1751-CE4
CE12	DIGRESSING_20050107.1751-CE5
CE13	DIGRESSING_20050107.1751-CE6
CE14	DIGRESSING_20050107.1751-CE7
CE15	DIGRESSING_20050107.1751-CE8
CE16	DIGRESSING_20050107.1751-CE9
CE17	DIGRESSING_20050107.1751-CE10
CE18	DIGRESSING_20050107.1751-CE11
CE19	DIGRESSING_20050107.1751-CE12
CE20	DIGRESSING_20050107.1751-CE13
CE23	DIGRESSING_20050107.1751-CE14
CE24	DIGRESSING_20050107.1751-CE15
CE25	DIGRESSING_20050107.1751-CE16
CE26	DIGRESSING_20050107.1751-CE17
CE27	DIGRESSING_20050107.1751-CE18
CE1	DIGRESSING_20050107.1751-CE19
CE28	DIGRESSING_20050107.1751-CE20
CE29	DIGRESSING_20050107.1751-CE21
CE30	DIGRESSING_20050107.1751-CE22
CE31	DIGRESSING_20050107.1751-CE23
CE32	DIGRESSING_20050107.1751-CE24
CE33	DIGRESSING_20050107.1751-CE25
CE34	DIGRESSING_20050107.1751-CE26
CE35	DIGRESSING_20050107.1751-CE27
CE36	DIGRESSING_20050107.1751-CE28
CE37	DIGRESSING_20050107.1751-CE29
CE38	DIGRESSING_20050107.1751-CE30
CE39	DIGRESSING_20050107.1751-CE31
CE40	DIGRESSING_20050107.1751-CE32
CE42	DIGRESSING_20050107.1751-CE33
CE43	DIGRESSING_20050107.1751-CE34
CE54	DIGRESSING_20050107.1751-CE35
CE44	DIGRESSING_20050107.1751-CE36
CE45	DIGRESSING_20050107.1751-CE37
CE46	DIGRESSING_20050107.1751-CE38
CE47	DIGRESSING_20050107.1751-CE39
CE48	DIGRESSING_20050107.1751-CE40
CE49	DIGRESSING_20050107.1751-CE41
CE50	DIGRESSING_20050107.1751-CE42
CE51	DIGRESSING_20050107.1751-CE43
CE52	DIGRESSING_20050107.1751-CE44
CE53	DIGRESSING_20050107.1751-CE45
CE2	DIGRESSING_20050107.1751-CE46
CE3	DIGRESSING_20050107.1751-CE47
CE4	DIGRESSING_20050107.1751-CE48
CE5	DIGRESSING_20050107.1751-CE49
CE6	DIGRESSING_20050107.1751-CE50
CE7	DIGRESSING_20050107.1751-CE51
E11	DIGRESSING_20050107.1751-E1
E12	DIGRESSING_20050107.1751-E2
E13	DIGRESSING_20050107.1751-E3
E14	DIGRESSING_20050107.1751-E4
E15	DIGRESSING_20050107.1751-E5
E16	DIGRESSING_20050107.1751-E6
E17	DIGRESSING_20050107.1751-E7
E18	DIGRESSING_20050107.1751-E8
E19	DIGRESSING_20050107.1751-E9
E20	DIGRESSING_20050107.1751-E10
E21	DIGRESSING_20050107.1751-E11
E22	DIGRESSING_20050107.1751-E12
E23	DIGRESSING_20050107.1751-E13
E24	DIGRESSING_20050107.1751-E14
E25	DIGRESSING_20050107.1751-E15
E26	DIGRESSING_20050107.1751-E16
E1	DIGRESSING_20050107.1751-E17
E27	DIGRESSING_20050107.1751-E18
E30	DIGRESSING_20050107.1751-E19
E31	DIGRESSING_20050107.1751-E20
E32	DIGRESSING_20050107.1751-E21
E33	DIGRESSING_20050107.1751-E22
E34	DIGRESSING_20050107.1751-E23
E35	DIGRESSING_20050107.1751-E24
E36	DIGRESSING_20050107.1751-E25
E37	DIGRESSING_20050107.1751-E26
E38	DIGRESSING_20050107.1751-E27
E39	DIGRESSING_20050107.1751-E28
E40	DIGRESSING_20050107.1751-E29
E41	DIGRESSING_20050107.1751-E30
E42	DIGRESSING_20050107.1751-E31
E43	DIGRESSING_20050107.1751-E32
E44	DIGRESSING_20050107.1751-E33
E45	DIGRESSING_20050107.1751-E34
E46	DIGRESSING_20050107.1751-E35
E47	DIGRESSING_20050107.1751-E36
E48	DIGRESSING_20050107.1751-E37
E49	DIGRESSING_20050107.1751-E38
E50	DIGRESSING_20050107.1751-E39
E51	DIGRESSING_20050107.1751-E40
E52	DIGRESSING_20050107.1751-E41
E53	DIGRESSING_20050107.1751-E42
E69	DIGRESSING_20050107.1751-E43
E55	DIGRESSING_20050107.1751-E44
E56	DIGRESSING_20050107.1751-E45
E57	DIGRESSING_20050107.1751-E46
E58	DIGRESSING_20050107.1751-E47
E59	DIGRESSING_20050107.1751-E48
E60	DIGRESSING_20050107.1751-E49
E61	DIGRESSING_20050107.1751-E50
E62	DIGRESSING_20050107.1751-E51
E64	DIGRESSING_20050107.1751-E52
E65	DIGRESSING_20050107.1751-E53
E66	DIGRESSING_20050107.1751-E54
E2	DIGRESSING_20050107.1751-E55
E67	DIGRESSING_20050107.1751-E56
E68	DIGRESSING_20050107.1751-E57
E3	DIGRESSING_20050107.1751-E58
E4	DIGRESSING_20050107.1751-E59
E5	DIGRESSING_20050107.1751-E60
E6	DIGRESSING_20050107.1751-E61
E7	DIGRESSING_20050107.1751-E62
E8	DIGRESSING_20050107.1751-E63
E9	DIGRESSING_20050107.1751-E64
E10	DIGRESSING_20050107.1751-E65
EM1	DIGRESSING_20050107.1751-E17-1
EM23	DIGRESSING_20050107.1751-E1-2
EM24	DIGRESSING_20050107.1751-E2-3
EM25	DIGRESSING_20050107.1751-E17-4
EM26	DIGRESSING_20050107.1751-E3-5
EM27	DIGRESSING_20050107.1751-E4-6
EM28	DIGRESSING_20050107.1751-E5-7
EM29	DIGRESSING_20050107.1751-E6-8
EM30	DIGRESSING_20050107.1751-E59-9
EM31	DIGRESSING_20050107.1751-E60-10
EM32	DIGRESSING_20050107.1751-E7-11
EM33	DIGRESSING_20050107.1751-E60-12
EM35	DIGRESSING_20050107.1751-E60-13
EM36	DIGRESSING_20050107.1751-E60-14
EM37	DIGRESSING_20050107.1751-E60-15
EM38	DIGRESSING_20050107.1751-E60-16
EM39	DIGRESSING_20050107.1751-E60-17
EM40	DIGRESSING_20050107.1751-E60-18
EM41	DIGRESSING_20050107.1751-E60-19
EM42	DIGRESSING_20050107.1751-E60-20
EM43	DIGRESSING_20050107.1751-E60-21
EM44	DIGRESSING_20050107.1751-E60-22
EM45	DIGRESSING_20050107.1751-E4-23
EM46	DIGRESSING_20050107.1751-E8-24
EM47	DIGRESSING_20050107.1751-E9-25
EM48	DIGRESSING_20050107.1751-E59-26
EM49	DIGRESSING_20050107.1751-E10-27
EM50	DIGRESSING_20050107.1751-E11-28
EM51	DIGRESSING_20050107.1751-E60-29
EM52	DIGRESSING_20050107.1751-E12-30
EM53	DIGRESSING_20050107.1751-E13-31
EM54	DIGRESSING_20050107.1751-E59-32
EM55	DIGRESSING_20050107.1751-E60-33
EM56	DIGRESSING_20050107.1751-E60-34
EM57	DIGRESSING_20050107.1751-E60-35
EM58	DIGRESSING_20050107.1751-E60-36
EM60	DIGRESSING_20050107.1751-E14-37
EM61	DIGRESSING_20050107.1751-E59-38
EM62	DIGRESSING_20050107.1751-E15-39
EM63	DIGRESSING_20050107.1751-E59-40
EM64	DIGRESSING_20050107.1751-E59-41
EM65	DIGRESSING_20050107.1751-E59-42
EM66	DIGRESSING_20050107.1751-E16-43
EM67	DIGRESSING_20050107.1751-E60-44
EM68	DIGRESSING_20050107.1751-E1-45
EM69	DIGRESSING_20050107.1751-E18-46
EM219	DIGRESSING_20050107.1751-E55-47
EM72	DIGRESSING_20050107.1751-E60-48
EM73	DIGRESSING_20050107.1751-E19-49
EM74	DIGRESSING_20050107.1751-E5-50
EM75	DIGRESSING_20050107.1751-E20-51
EM76	DIGRESSING_20050107.1751-E21-52
EM77	DIGRESSING_20050107.1751-E1-53
EM78	DIGRESSING_20050107.1751-E22-54
EM79	DIGRESSING_20050107.1751-E60-55
EM80	DIGRESSING_20050107.1751-E19-56
EM81	DIGRESSING_20050107.1751-E6-57
EM82	DIGRESSING_20050107.1751-E59-58
EM83	DIGRESSING_20050107.1751-E60-59
EM84	DIGRESSING_20050107.1751-E24-60
EM85	DIGRESSING_20050107.1751-E23-61
EM220	DIGRESSING_20050107.1751-E45-62
EM88	DIGRESSING_20050107.1751-E25-63
EM89	DIGRESSING_20050107.1751-E25-64
EM90	DIGRESSING_20050107.1751-E26-65
EM91	DIGRESSING_20050107.1751-E25-66
EM92	DIGRESSING_20050107.1751-E25-67
EM93	DIGRESSING_20050107.1751-E28-68
EM94	DIGRESSING_20050107.1751-E27-69
EM95	DIGRESSING_20050107.1751-E30-70
EM96	DIGRESSING_20050107.1751-E29-71
EM97	DIGRESSING_20050107.1751-E31-72
EM98	DIGRESSING_20050107.1751-E31-73
EM99	DIGRESSING_20050107.1751-E1-74
EM100	DIGRESSING_20050107.1751-E32-75
EM101	DIGRESSING_20050107.1751-E33-76
EM102	DIGRESSING_20050107.1751-E34-77
EM103	DIGRESSING_20050107.1751-E35-78
EM104	DIGRESSING_20050107.1751-E35-79
EM105	DIGRESSING_20050107.1751-E36-80
EM106	DIGRESSING_20050107.1751-E36-81
EM107	DIGRESSING_20050107.1751-E36-82
EM108	DIGRESSING_20050107.1751-E36-83
EM109	DIGRESSING_20050107.1751-E1-84
EM110	DIGRESSING_20050107.1751-E1-85
EM111	DIGRESSING_20050107.1751-E1-86
EM112	DIGRESSING_20050107.1751-E1-87
EM2	DIGRESSING_20050107.1751-E17-88
EM113	DIGRESSING_20050107.1751-E1-89
EM114	DIGRESSING_20050107.1751-E59-90
EM115	DIGRESSING_20050107.1751-E37-91
EM116	DIGRESSING_20050107.1751-E1-92
EM117	DIGRESSING_20050107.1751-E38-93
EM118	DIGRESSING_20050107.1751-E38-94
EM119	DIGRESSING_20050107.1751-E38-95
EM120	DIGRESSING_20050107.1751-E38-96
EM121	DIGRESSING_20050107.1751-E39-97
EM122	DIGRESSING_20050107.1751-E40-98
EM123	DIGRESSING_20050107.1751-E40-99
EM124	DIGRESSING_20050107.1751-E39-100
EM125	DIGRESSING_20050107.1751-E39-101
EM126	DIGRESSING_20050107.1751-E39-102
EM127	DIGRESSING_20050107.1751-E39-103
EM128	DIGRESSING_20050107.1751-E39-104
EM129	DIGRESSING_20050107.1751-E39-105
EM130	DIGRESSING_20050107.1751-E41-106
EM131	DIGRESSING_20050107.1751-E42-107
EM221	DIGRESSING_20050107.1751-E43-108
EM132	DIGRESSING_20050107.1751-E59-109
EM133	DIGRESSING_20050107.1751-E40-110
EM134	DIGRESSING_20050107.1751-E39-111
EM135	DIGRESSING_20050107.1751-E44-112
EM136	DIGRESSING_20050107.1751-E59-113
EM137	DIGRESSING_20050107.1751-E44-114
EM138	DIGRESSING_20050107.1751-E36-115
EM139	DIGRESSING_20050107.1751-E40-116
EM140	DIGRESSING_20050107.1751-E45-117
EM141	DIGRESSING_20050107.1751-E45-118
EM142	DIGRESSING_20050107.1751-E45-119
EM143	DIGRESSING_20050107.1751-E45-120
EM144	DIGRESSING_20050107.1751-E45-121
EM145	DIGRESSING_20050107.1751-E45-122
EM147	DIGRESSING_20050107.1751-E45-123
EM148	DIGRESSING_20050107.1751-E40-124
EM149	DIGRESSING_20050107.1751-E45-125
EM150	DIGRESSING_20050107.1751-E40-126
EM151	DIGRESSING_20050107.1751-E46-127
EM152	DIGRESSING_20050107.1751-E55-128
EM153	DIGRESSING_20050107.1751-E55-129
EM3	DIGRESSING_20050107.1751-E55-130
EM154	DIGRESSING_20050107.1751-E55-131
EM155	DIGRESSING_20050107.1751-E47-132
EM156	DIGRESSING_20050107.1751-E48-133
EM157	DIGRESSING_20050107.1751-E48-134
EM158	DIGRESSING_20050107.1751-E48-135
EM159	DIGRESSING_20050107.1751-E49-136
EM160	DIGRESSING_20050107.1751-E1-137
EM222	DIGRESSING_20050107.1751-E55-138
EM163	DIGRESSING_20050107.1751-E50-139
EM164	DIGRESSING_20050107.1751-E44-140
EM165	DIGRESSING_20050107.1751-E44-141
EM166	DIGRESSING_20050107.1751-E50-142
EM167	DIGRESSING_20050107.1751-E55-143
EM168	DIGRESSING_20050107.1751-E55-144
EM169	DIGRESSING_20050107.1751-E55-145
EM170	DIGRESSING_20050107.1751-E55-146
EM171	DIGRESSING_20050107.1751-E55-147
EM172	DIGRESSING_20050107.1751-E55-148
EM173	DIGRESSING_20050107.1751-E55-149
EM174	DIGRESSING_20050107.1751-E51-150
EM175	DIGRESSING_20050107.1751-E51-151
EM176	DIGRESSING_20050107.1751-E51-152
EM223	DIGRESSING_20050107.1751-E52-153
EM180	DIGRESSING_20050107.1751-E52-154
EM181	DIGRESSING_20050107.1751-E53-155
EM182	DIGRESSING_20050107.1751-E53-156
EM183	DIGRESSING_20050107.1751-E53-157
EM184	DIGRESSING_20050107.1751-E53-158
EM185	DIGRESSING_20050107.1751-E32-159
EM187	DIGRESSING_20050107.1751-E32-160
EM188	DIGRESSING_20050107.1751-E32-161
EM189	DIGRESSING_20050107.1751-E50-162
EM190	DIGRESSING_20050107.1751-E32-163
EM191	DIGRESSING_20050107.1751-E32-164
EM192	DIGRESSING_20050107.1751-E32-165
EM193	DIGRESSING_20050107.1751-E32-166
EM194	DIGRESSING_20050107.1751-E32-167
EM195	DIGRESSING_20050107.1751-E32-168
EM196	DIGRESSING_20050107.1751-E32-169
EM197	DIGRESSING_20050107.1751-E32-170
EM198	DIGRESSING_20050107.1751-E54-171
EM199	DIGRESSING_20050107.1751-E53-172
EM200	DIGRESSING_20050107.1751-E53-173
EM201	DIGRESSING_20050107.1751-E50-174
EM202	DIGRESSING_20050107.1751-E50-175
