CE7	DIGRESSING_20041206.0246-CE1
CE8	DIGRESSING_20041206.0246-CE2
CE9	DIGRESSING_20041206.0246-CE3
CE10	DIGRESSING_20041206.0246-CE4
CE11	DIGRESSING_20041206.0246-CE5
CE12	DIGRESSING_20041206.0246-CE6
CE13	DIGRESSING_20041206.0246-CE7
CE14	DIGRESSING_20041206.0246-CE8
CE15	DIGRESSING_20041206.0246-CE9
CE16	DIGRESSING_20041206.0246-CE10
CE17	DIGRESSING_20041206.0246-CE11
CE18	DIGRESSING_20041206.0246-CE12
CE19	DIGRESSING_20041206.0246-CE13
CE20	DIGRESSING_20041206.0246-CE14
CE21	DIGRESSING_20041206.0246-CE15
CE22	DIGRESSING_20041206.0246-CE16
CE23	DIGRESSING_20041206.0246-CE17
CE24	DIGRESSING_20041206.0246-CE18
CE25	DIGRESSING_20041206.0246-CE19
CE26	DIGRESSING_20041206.0246-CE20
CE27	DIGRESSING_20041206.0246-CE21
CE28	DIGRESSING_20041206.0246-CE22
CE29	DIGRESSING_20041206.0246-CE23
CE30	DIGRESSING_20041206.0246-CE24
CE31	DIGRESSING_20041206.0246-CE25
CE32	DIGRESSING_20041206.0246-CE26
CE33	DIGRESSING_20041206.0246-CE27
CE35	DIGRESSING_20041206.0246-CE28
CE1	DIGRESSING_20041206.0246-CE29
CE2	DIGRESSING_20041206.0246-CE30
CE3	DIGRESSING_20041206.0246-CE31
CE4	DIGRESSING_20041206.0246-CE32
CE5	DIGRESSING_20041206.0246-CE33
CE6	DIGRESSING_20041206.0246-CE34
E8	DIGRESSING_20041206.0246-E1
E9	DIGRESSING_20041206.0246-E2
E10	DIGRESSING_20041206.0246-E3
E11	DIGRESSING_20041206.0246-E4
E12	DIGRESSING_20041206.0246-E5
E13	DIGRESSING_20041206.0246-E6
E14	DIGRESSING_20041206.0246-E7
E15	DIGRESSING_20041206.0246-E8
E16	DIGRESSING_20041206.0246-E9
E17	DIGRESSING_20041206.0246-E10
E18	DIGRESSING_20041206.0246-E11
E19	DIGRESSING_20041206.0246-E12
E20	DIGRESSING_20041206.0246-E13
E21	DIGRESSING_20041206.0246-E14
E22	DIGRESSING_20041206.0246-E15
E23	DIGRESSING_20041206.0246-E16
E24	DIGRESSING_20041206.0246-E17
E25	DIGRESSING_20041206.0246-E18
E26	DIGRESSING_20041206.0246-E19
E27	DIGRESSING_20041206.0246-E20
E28	DIGRESSING_20041206.0246-E21
E29	DIGRESSING_20041206.0246-E22
E30	DIGRESSING_20041206.0246-E23
E31	DIGRESSING_20041206.0246-E24
E32	DIGRESSING_20041206.0246-E25
E33	DIGRESSING_20041206.0246-E26
E34	DIGRESSING_20041206.0246-E27
E35	DIGRESSING_20041206.0246-E28
E36	DIGRESSING_20041206.0246-E29
E37	DIGRESSING_20041206.0246-E30
E38	DIGRESSING_20041206.0246-E31
E39	DIGRESSING_20041206.0246-E32
E40	DIGRESSING_20041206.0246-E33
E41	DIGRESSING_20041206.0246-E34
E42	DIGRESSING_20041206.0246-E35
E44	DIGRESSING_20041206.0246-E36
E45	DIGRESSING_20041206.0246-E37
E46	DIGRESSING_20041206.0246-E38
E47	DIGRESSING_20041206.0246-E39
E48	DIGRESSING_20041206.0246-E40
E49	DIGRESSING_20041206.0246-E41
E51	DIGRESSING_20041206.0246-E42
E52	DIGRESSING_20041206.0246-E43
E54	DIGRESSING_20041206.0246-E44
E1	DIGRESSING_20041206.0246-E45
E2	DIGRESSING_20041206.0246-E46
E3	DIGRESSING_20041206.0246-E47
E4	DIGRESSING_20041206.0246-E48
E5	DIGRESSING_20041206.0246-E49
E6	DIGRESSING_20041206.0246-E50
E7	DIGRESSING_20041206.0246-E51
EM22	DIGRESSING_20041206.0246-E2-1
EM23	DIGRESSING_20041206.0246-E45-2
EM24	DIGRESSING_20041206.0246-E3-3
EM25	DIGRESSING_20041206.0246-E5-4
EM27	DIGRESSING_20041206.0246-E6-5
EM28	DIGRESSING_20041206.0246-E7-6
EM29	DIGRESSING_20041206.0246-E8-7
EM30	DIGRESSING_20041206.0246-E4-8
EM31	DIGRESSING_20041206.0246-E9-9
EM33	DIGRESSING_20041206.0246-E10-10
EM34	DIGRESSING_20041206.0246-E10-11
EM35	DIGRESSING_20041206.0246-E10-12
EM36	DIGRESSING_20041206.0246-E4-13
EM37	DIGRESSING_20041206.0246-E4-14
EM38	DIGRESSING_20041206.0246-E11-15
EM39	DIGRESSING_20041206.0246-E12-16
EM40	DIGRESSING_20041206.0246-E13-17
EM41	DIGRESSING_20041206.0246-E4-18
EM42	DIGRESSING_20041206.0246-E14-19
EM43	DIGRESSING_20041206.0246-E4-20
EM44	DIGRESSING_20041206.0246-E15-21
EM45	DIGRESSING_20041206.0246-E16-22
EM46	DIGRESSING_20041206.0246-E17-23
EM47	DIGRESSING_20041206.0246-E4-24
EM48	DIGRESSING_20041206.0246-E18-25
EM49	DIGRESSING_20041206.0246-E10-26
EM50	DIGRESSING_20041206.0246-E45-27
EM51	DIGRESSING_20041206.0246-E7-28
EM52	DIGRESSING_20041206.0246-E7-29
EM53	DIGRESSING_20041206.0246-E7-30
EM54	DIGRESSING_20041206.0246-E19-31
EM55	DIGRESSING_20041206.0246-E20-32
EM56	DIGRESSING_20041206.0246-E21-33
EM57	DIGRESSING_20041206.0246-E22-34
EM58	DIGRESSING_20041206.0246-E23-35
EM59	DIGRESSING_20041206.0246-E24-36
EM60	DIGRESSING_20041206.0246-E25-37
EM61	DIGRESSING_20041206.0246-E47-38
EM62	DIGRESSING_20041206.0246-E26-39
EM63	DIGRESSING_20041206.0246-E27-40
EM65	DIGRESSING_20041206.0246-E29-41
EM66	DIGRESSING_20041206.0246-E30-42
EM67	DIGRESSING_20041206.0246-E28-43
EM68	DIGRESSING_20041206.0246-E31-44
EM69	DIGRESSING_20041206.0246-E28-45
EM70	DIGRESSING_20041206.0246-E32-46
EM71	DIGRESSING_20041206.0246-E4-47
EM72	DIGRESSING_20041206.0246-E33-48
EM73	DIGRESSING_20041206.0246-E7-49
EM74	DIGRESSING_20041206.0246-E4-50
EM75	DIGRESSING_20041206.0246-E4-51
EM76	DIGRESSING_20041206.0246-E34-52
EM77	DIGRESSING_20041206.0246-E35-53
EM78	DIGRESSING_20041206.0246-E36-54
EM96	DIGRESSING_20041206.0246-E10-55
EM79	DIGRESSING_20041206.0246-E37-56
EM80	DIGRESSING_20041206.0246-E38-57
EM81	DIGRESSING_20041206.0246-E39-58
EM82	DIGRESSING_20041206.0246-E12-59
EM83	DIGRESSING_20041206.0246-E40-60
EM84	DIGRESSING_20041206.0246-E41-61
EM85	DIGRESSING_20041206.0246-E4-62
EM86	DIGRESSING_20041206.0246-E4-63
EM87	DIGRESSING_20041206.0246-E4-64
EM90	DIGRESSING_20041206.0246-E42-65
EM91	DIGRESSING_20041206.0246-E42-66
EM92	DIGRESSING_20041206.0246-E42-67
EM93	DIGRESSING_20041206.0246-E43-68
EM88	DIGRESSING_20041206.0246-E10-69
EM95	DIGRESSING_20041206.0246-E44-70
EM1	DIGRESSING_20041206.0246-E45-71
EM89	DIGRESSING_20041206.0246-E10-72
EM97	DIGRESSING_20041206.0246-E42-73
EM2	DIGRESSING_20041206.0246-E45-74
EM3	DIGRESSING_20041206.0246-E45-75
EM4	DIGRESSING_20041206.0246-E45-76
EM5	DIGRESSING_20041206.0246-E45-77
EM6	DIGRESSING_20041206.0246-E45-78
EM7	DIGRESSING_20041206.0246-E45-79
EM8	DIGRESSING_20041206.0246-E45-80
EM9	DIGRESSING_20041206.0246-E46-81
EM10	DIGRESSING_20041206.0246-E46-82
EM11	DIGRESSING_20041206.0246-E45-83
EM12	DIGRESSING_20041206.0246-E45-84
EM13	DIGRESSING_20041206.0246-E48-85
EM14	DIGRESSING_20041206.0246-E49-86
EM15	DIGRESSING_20041206.0246-E50-87
EM16	DIGRESSING_20041206.0246-E45-88
EM17	DIGRESSING_20041206.0246-E45-89
EM18	DIGRESSING_20041206.0246-E45-90
EM19	DIGRESSING_20041206.0246-E46-91
EM20	DIGRESSING_20041206.0246-E51-92
EM21	DIGRESSING_20041206.0246-E1-93
R1	DIGRESSING_20041206.0246-R1
R2	DIGRESSING_20041206.0246-R2
R3	DIGRESSING_20041206.0246-R3
R4	DIGRESSING_20041206.0246-R4
R5	DIGRESSING_20041206.0246-R5
R6	DIGRESSING_20041206.0246-R6
R7	DIGRESSING_20041206.0246-R7
RM1	DIGRESSING_20041206.0246-R1-1
RM2	DIGRESSING_20041206.0246-R2-1
RM3	DIGRESSING_20041206.0246-R3-1
RM4	DIGRESSING_20041206.0246-R4-1
RM5	DIGRESSING_20041206.0246-R5-1
RM6	DIGRESSING_20041206.0246-R6-1
RM7	DIGRESSING_20041206.0246-R7-1
Q3	DIGRESSING_20041206.0246-T1
Q1	DIGRESSING_20041206.0246-T2
Q2	DIGRESSING_20041206.0246-T3
