CE12	ALH20001014.1300.0106-CE1
CE1	ALH20001014.1300.0106-CE2
CE14	ALH20001014.1300.0106-CE3
CE16	ALH20001014.1300.0106-CE4
CE18	ALH20001014.1300.0106-CE5
CE17	ALH20001014.1300.0106-CE6
CE20	ALH20001014.1300.0106-CE7
CE21	ALH20001014.1300.0106-CE8
CE22	ALH20001014.1300.0106-CE9
CE23	ALH20001014.1300.0106-CE10
CE24	ALH20001014.1300.0106-CE11
CE25	ALH20001014.1300.0106-CE12
CE26	ALH20001014.1300.0106-CE13
CE27	ALH20001014.1300.0106-CE14
CE34	ALH20001014.1300.0106-CE15
CE35	ALH20001014.1300.0106-CE16
CE36	ALH20001014.1300.0106-CE17
CE37	ALH20001014.1300.0106-CE18
CE38	ALH20001014.1300.0106-CE19
CE39	ALH20001014.1300.0106-CE20
CE41	ALH20001014.1300.0106-CE21
CE42	ALH20001014.1300.0106-CE22
CE43	ALH20001014.1300.0106-CE23
CE44	ALH20001014.1300.0106-CE24
CE45	ALH20001014.1300.0106-CE25
CE46	ALH20001014.1300.0106-CE26
CE47	ALH20001014.1300.0106-CE27
CE48	ALH20001014.1300.0106-CE28
CE50	ALH20001014.1300.0106-CE29
CE28	ALH20001014.1300.0106-CE30
CE51	ALH20001014.1300.0106-CE31
CE2	ALH20001014.1300.0106-CE32
CE29	ALH20001014.1300.0106-CE33
CE31	ALH20001014.1300.0106-CE34
CE32	ALH20001014.1300.0106-CE35
CE40	ALH20001014.1300.0106-CE36
CE30	ALH20001014.1300.0106-CE37
CE19	ALH20001014.1300.0106-CE38
CE13	ALH20001014.1300.0106-CE39
CE15	ALH20001014.1300.0106-CE40
CE33	ALH20001014.1300.0106-CE41
CE5	ALH20001014.1300.0106-CE42
CE6	ALH20001014.1300.0106-CE43
CE4	ALH20001014.1300.0106-CE44
CE3	ALH20001014.1300.0106-CE45
CE8	ALH20001014.1300.0106-CE46
CE7	ALH20001014.1300.0106-CE47
CE9	ALH20001014.1300.0106-CE48
CE10	ALH20001014.1300.0106-CE49
CE11	ALH20001014.1300.0106-CE50
E16	ALH20001014.1300.0106-E1
E18	ALH20001014.1300.0106-E2
E20	ALH20001014.1300.0106-E3
E22	ALH20001014.1300.0106-E4
E23	ALH20001014.1300.0106-E5
E24	ALH20001014.1300.0106-E6
E56	ALH20001014.1300.0106-E7
E57	ALH20001014.1300.0106-E8
E25	ALH20001014.1300.0106-E9
E26	ALH20001014.1300.0106-E10
E27	ALH20001014.1300.0106-E11
E28	ALH20001014.1300.0106-E12
E29	ALH20001014.1300.0106-E13
E30	ALH20001014.1300.0106-E14
E31	ALH20001014.1300.0106-E15
E32	ALH20001014.1300.0106-E16
E33	ALH20001014.1300.0106-E17
E34	ALH20001014.1300.0106-E18
E35	ALH20001014.1300.0106-E19
E36	ALH20001014.1300.0106-E20
E37	ALH20001014.1300.0106-E21
E38	ALH20001014.1300.0106-E22
E39	ALH20001014.1300.0106-E23
E40	ALH20001014.1300.0106-E24
E42	ALH20001014.1300.0106-E25
E43	ALH20001014.1300.0106-E26
E44	ALH20001014.1300.0106-E27
E45	ALH20001014.1300.0106-E28
E46	ALH20001014.1300.0106-E29
E47	ALH20001014.1300.0106-E30
E48	ALH20001014.1300.0106-E31
E1	ALH20001014.1300.0106-E32
E50	ALH20001014.1300.0106-E33
E51	ALH20001014.1300.0106-E34
E61	ALH20001014.1300.0106-E35
E53	ALH20001014.1300.0106-E36
E62	ALH20001014.1300.0106-E37
E63	ALH20001014.1300.0106-E38
E64	ALH20001014.1300.0106-E39
E67	ALH20001014.1300.0106-E40
E68	ALH20001014.1300.0106-E41
E69	ALH20001014.1300.0106-E42
E70	ALH20001014.1300.0106-E43
E71	ALH20001014.1300.0106-E44
E72	ALH20001014.1300.0106-E45
E73	ALH20001014.1300.0106-E46
E74	ALH20001014.1300.0106-E47
E2	ALH20001014.1300.0106-E48
E3	ALH20001014.1300.0106-E49
E4	ALH20001014.1300.0106-E50
E5	ALH20001014.1300.0106-E51
E6	ALH20001014.1300.0106-E52
E7	ALH20001014.1300.0106-E53
E54	ALH20001014.1300.0106-E54
E8	ALH20001014.1300.0106-E55
E9	ALH20001014.1300.0106-E56
E11	ALH20001014.1300.0106-E57
E12	ALH20001014.1300.0106-E58
E13	ALH20001014.1300.0106-E59
E14	ALH20001014.1300.0106-E60
E15	ALH20001014.1300.0106-E61
EM16	ALH20001014.1300.0106-E60-1
EM17	ALH20001014.1300.0106-E60-2
EM19	ALH20001014.1300.0106-E1-3
EM18	ALH20001014.1300.0106-E1-4
EM21	ALH20001014.1300.0106-E2-5
EM24	ALH20001014.1300.0106-E3-6
EM29	ALH20001014.1300.0106-E4-7
EM31	ALH20001014.1300.0106-E5-8
EM30	ALH20001014.1300.0106-E6-9
EM33	ALH20001014.1300.0106-E32-10
EM34	ALH20001014.1300.0106-E52-11
EM38	ALH20001014.1300.0106-E7-12
EM43	ALH20001014.1300.0106-E53-13
EM44	ALH20001014.1300.0106-E32-14
EM39	ALH20001014.1300.0106-E8-15
EM129	ALH20001014.1300.0106-E32-16
EM36	ALH20001014.1300.0106-E53-17
EM37	ALH20001014.1300.0106-E53-18
EM46	ALH20001014.1300.0106-E53-19
EM47	ALH20001014.1300.0106-E55-20
EM48	ALH20001014.1300.0106-E53-21
EM49	ALH20001014.1300.0106-E9-22
