CE11	ALH20001120.0700.0043-CE1
CE13	ALH20001120.0700.0043-CE2
CE16	ALH20001120.0700.0043-CE3
CE17	ALH20001120.0700.0043-CE4
CE18	ALH20001120.0700.0043-CE5
CE14	ALH20001120.0700.0043-CE6
CE15	ALH20001120.0700.0043-CE7
CE3	ALH20001120.0700.0043-CE8
CE4	ALH20001120.0700.0043-CE9
CE5	ALH20001120.0700.0043-CE10
CE6	ALH20001120.0700.0043-CE11
CE7	ALH20001120.0700.0043-CE12
CE2	ALH20001120.0700.0043-CE13
CE8	ALH20001120.0700.0043-CE14
CE1	ALH20001120.0700.0043-CE15
CE12	ALH20001120.0700.0043-CE16
CE9	ALH20001120.0700.0043-CE17
CE10	ALH20001120.0700.0043-CE18
E14	ALH20001120.0700.0043-E1
E15	ALH20001120.0700.0043-E2
E20	ALH20001120.0700.0043-E3
E16	ALH20001120.0700.0043-E4
E17	ALH20001120.0700.0043-E5
E18	ALH20001120.0700.0043-E6
E21	ALH20001120.0700.0043-E7
E22	ALH20001120.0700.0043-E8
E1	ALH20001120.0700.0043-E9
E2	ALH20001120.0700.0043-E10
E3	ALH20001120.0700.0043-E11
E4	ALH20001120.0700.0043-E12
E5	ALH20001120.0700.0043-E13
E6	ALH20001120.0700.0043-E14
E8	ALH20001120.0700.0043-E15
E9	ALH20001120.0700.0043-E16
E11	ALH20001120.0700.0043-E17
E19	ALH20001120.0700.0043-E18
E12	ALH20001120.0700.0043-E19
E13	ALH20001120.0700.0043-E20
EM18	ALH20001120.0700.0043-E16-1
EM19	ALH20001120.0700.0043-E2-2
EM15	ALH20001120.0700.0043-E1-3
EM25	ALH20001120.0700.0043-E7-4
EM10	ALH20001120.0700.0043-E14-5
EM11	ALH20001120.0700.0043-E14-6
EM16	ALH20001120.0700.0043-E14-7
EM20	ALH20001120.0700.0043-E14-8
EM22	ALH20001120.0700.0043-E14-9
EM28	ALH20001120.0700.0043-E14-10
EM29	ALH20001120.0700.0043-E14-11
EM30	ALH20001120.0700.0043-E4-12
EM32	ALH20001120.0700.0043-E5-13
EM33	ALH20001120.0700.0043-E14-14
EM34	ALH20001120.0700.0043-E6-15
EM21	ALH20001120.0700.0043-E12-16
EM26	ALH20001120.0700.0043-E8-17
EM27	ALH20001120.0700.0043-E1-18
EM31	ALH20001120.0700.0043-E1-19
EM1	ALH20001120.0700.0043-E9-20
EM2	ALH20001120.0700.0043-E10-21
EM4	ALH20001120.0700.0043-E11-22
EM3	ALH20001120.0700.0043-E11-23
EM5	ALH20001120.0700.0043-E13-24
EM6	ALH20001120.0700.0043-E14-25
EM7	ALH20001120.0700.0043-E15-26
EM8	ALH20001120.0700.0043-E16-27
EM9	ALH20001120.0700.0043-E17-28
EM23	ALH20001120.0700.0043-E18-29
EM12	ALH20001120.0700.0043-E19-30
EM13	ALH20001120.0700.0043-E19-31
EM14	ALH20001120.0700.0043-E20-32
EM24	ALH20001120.0700.0043-E3-33
EM17	ALH20001120.0700.0043-E1-34
R1	ALH20001120.0700.0043-R1
R2	ALH20001120.0700.0043-R2
R3	ALH20001120.0700.0043-R3
R4	ALH20001120.0700.0043-R4
R5	ALH20001120.0700.0043-R5
R9	ALH20001120.0700.0043-R6
R8	ALH20001120.0700.0043-R7
R6	ALH20001120.0700.0043-R8
R7	ALH20001120.0700.0043-R9
RM1	ALH20001120.0700.0043-R1-1
RM2	ALH20001120.0700.0043-R2-1
RM3	ALH20001120.0700.0043-R3-1
RM4	ALH20001120.0700.0043-R4-1
RM5	ALH20001120.0700.0043-R5-1
RM9	ALH20001120.0700.0043-R6-1
RM8	ALH20001120.0700.0043-R7-1
RM6	ALH20001120.0700.0043-R8-1
RM7	ALH20001120.0700.0043-R9-1
V1	ALH20001120.0700.0043-EV1
V3	ALH20001120.0700.0043-EV2
V5	ALH20001120.0700.0043-EV3
V6	ALH20001120.0700.0043-EV4
V7	ALH20001120.0700.0043-EV5
VM1	ALH20001120.0700.0043-EV1-1
VM3	ALH20001120.0700.0043-EV2-1
VM5	ALH20001120.0700.0043-EV3-1
VM6	ALH20001120.0700.0043-EV4-1
VM7	ALH20001120.0700.0043-EV5-1
Q1	ALH20001120.0700.0043-T1
Q2	ALH20001120.0700.0043-T2
