CE9	ALH20001218.1300.0096-CE1
CE11	ALH20001218.1300.0096-CE2
CE12	ALH20001218.1300.0096-CE3
CE13	ALH20001218.1300.0096-CE4
CE14	ALH20001218.1300.0096-CE5
CE15	ALH20001218.1300.0096-CE6
CE16	ALH20001218.1300.0096-CE7
CE17	ALH20001218.1300.0096-CE8
CE18	ALH20001218.1300.0096-CE9
CE19	ALH20001218.1300.0096-CE10
CE10	ALH20001218.1300.0096-CE11
CE2	ALH20001218.1300.0096-CE12
CE1	ALH20001218.1300.0096-CE13
CE3	ALH20001218.1300.0096-CE14
CE5	ALH20001218.1300.0096-CE15
CE4	ALH20001218.1300.0096-CE16
CE6	ALH20001218.1300.0096-CE17
CE7	ALH20001218.1300.0096-CE18
CE8	ALH20001218.1300.0096-CE19
E10	ALH20001218.1300.0096-E1
E11	ALH20001218.1300.0096-E2
E12	ALH20001218.1300.0096-E3
E13	ALH20001218.1300.0096-E4
E14	ALH20001218.1300.0096-E5
E15	ALH20001218.1300.0096-E6
E16	ALH20001218.1300.0096-E7
E17	ALH20001218.1300.0096-E8
E18	ALH20001218.1300.0096-E9
E1	ALH20001218.1300.0096-E10
E23	ALH20001218.1300.0096-E11
E19	ALH20001218.1300.0096-E12
E3	ALH20001218.1300.0096-E13
E4	ALH20001218.1300.0096-E14
E5	ALH20001218.1300.0096-E15
E6	ALH20001218.1300.0096-E16
E7	ALH20001218.1300.0096-E17
E8	ALH20001218.1300.0096-E18
E9	ALH20001218.1300.0096-E19
EM2	ALH20001218.1300.0096-E10-1
EM25	ALH20001218.1300.0096-E17-2
EM26	ALH20001218.1300.0096-E1-3
EM27	ALH20001218.1300.0096-E10-4
EM29	ALH20001218.1300.0096-E3-5
EM28	ALH20001218.1300.0096-E2-6
EM30	ALH20001218.1300.0096-E4-7
EM31	ALH20001218.1300.0096-E10-8
EM32	ALH20001218.1300.0096-E5-9
EM33	ALH20001218.1300.0096-E10-10
EM34	ALH20001218.1300.0096-E10-11
EM35	ALH20001218.1300.0096-E6-12
EM36	ALH20001218.1300.0096-E7-13
EM37	ALH20001218.1300.0096-E10-14
EM38	ALH20001218.1300.0096-E10-15
EM39	ALH20001218.1300.0096-E10-16
EM40	ALH20001218.1300.0096-E15-17
EM41	ALH20001218.1300.0096-E8-18
EM42	ALH20001218.1300.0096-E9-19
EM43	ALH20001218.1300.0096-E10-20
EM44	ALH20001218.1300.0096-E10-21
EM45	ALH20001218.1300.0096-E10-22
EM46	ALH20001218.1300.0096-E10-23
EM48	ALH20001218.1300.0096-E15-24
EM47	ALH20001218.1300.0096-E12-25
EM7	ALH20001218.1300.0096-E15-26
EM15	ALH20001218.1300.0096-E15-27
EM24	ALH20001218.1300.0096-E11-28
EM6	ALH20001218.1300.0096-E12-29
EM3	ALH20001218.1300.0096-E13-30
EM1	ALH20001218.1300.0096-E10-31
EM4	ALH20001218.1300.0096-E10-32
EM5	ALH20001218.1300.0096-E10-33
EM9	ALH20001218.1300.0096-E10-34
EM8	ALH20001218.1300.0096-E10-35
EM10	ALH20001218.1300.0096-E10-36
EM11	ALH20001218.1300.0096-E14-37
EM12	ALH20001218.1300.0096-E10-38
EM13	ALH20001218.1300.0096-E10-39
EM14	ALH20001218.1300.0096-E15-40
EM16	ALH20001218.1300.0096-E10-41
EM17	ALH20001218.1300.0096-E16-42
EM18	ALH20001218.1300.0096-E10-43
EM19	ALH20001218.1300.0096-E10-44
EM20	ALH20001218.1300.0096-E17-45
EM21	ALH20001218.1300.0096-E18-46
EM22	ALH20001218.1300.0096-E17-47
EM23	ALH20001218.1300.0096-E19-48
R1	ALH20001218.1300.0096-R1
R3	ALH20001218.1300.0096-R2
R4	ALH20001218.1300.0096-R3
R6	ALH20001218.1300.0096-R4
R2	ALH20001218.1300.0096-R5
R5	ALH20001218.1300.0096-R6
R7	ALH20001218.1300.0096-R7
RM2	ALH20001218.1300.0096-R5-1
RM1	ALH20001218.1300.0096-R1-1
RM3	ALH20001218.1300.0096-R2-1
RM4	ALH20001218.1300.0096-R3-1
RM6	ALH20001218.1300.0096-R4-1
RM5	ALH20001218.1300.0096-R6-1
RM7	ALH20001218.1300.0096-R5-2
V3	ALH20001218.1300.0096-EV1
V4	ALH20001218.1300.0096-EV2
V1	ALH20001218.1300.0096-EV3
V2	ALH20001218.1300.0096-EV4
VM3	ALH20001218.1300.0096-EV1-1
VM4	ALH20001218.1300.0096-EV2-1
VM1	ALH20001218.1300.0096-EV3-1
VM2	ALH20001218.1300.0096-EV4-1
Q5	ALH20001218.1300.0096-T1
Q7	ALH20001218.1300.0096-T2
Q9	ALH20001218.1300.0096-T3
Q1	ALH20001218.1300.0096-T4
Q2	ALH20001218.1300.0096-V1
Q3	ALH20001218.1300.0096-T5
Q4	ALH20001218.1300.0096-V2
Q6	ALH20001218.1300.0096-V3
Q8	ALH20001218.1300.0096-V4
QM2	ALH20001218.1300.0096-V1-1
QM4	ALH20001218.1300.0096-V2-1
QM6	ALH20001218.1300.0096-V3-1
QM8	ALH20001218.1300.0096-V4-1
