CE7	AFA20001118.1800.0147-CE1
CE8	AFA20001118.1800.0147-CE2
CE10	AFA20001118.1800.0147-CE3
CE11	AFA20001118.1800.0147-CE4
CE12	AFA20001118.1800.0147-CE5
CE3	AFA20001118.1800.0147-CE6
CE4	AFA20001118.1800.0147-CE7
CE5	AFA20001118.1800.0147-CE8
CE1	AFA20001118.1800.0147-CE9
CE9	AFA20001118.1800.0147-CE10
CE6	AFA20001118.1800.0147-CE11
CE2	AFA20001118.1800.0147-CE12
E10	AFA20001118.1800.0147-E1
E11	AFA20001118.1800.0147-E2
E13	AFA20001118.1800.0147-E3
E14	AFA20001118.1800.0147-E4
E15	AFA20001118.1800.0147-E5
E16	AFA20001118.1800.0147-E6
E1	AFA20001118.1800.0147-E7
E2	AFA20001118.1800.0147-E8
E3	AFA20001118.1800.0147-E9
E4	AFA20001118.1800.0147-E10
E6	AFA20001118.1800.0147-E11
E17	AFA20001118.1800.0147-E12
E7	AFA20001118.1800.0147-E13
E8	AFA20001118.1800.0147-E14
EM10	AFA20001118.1800.0147-E2-1
EM9	AFA20001118.1800.0147-E2-2
EM11	AFA20001118.1800.0147-E9-3
EM13	AFA20001118.1800.0147-E2-4
EM12	AFA20001118.1800.0147-E2-5
EM14	AFA20001118.1800.0147-E3-6
EM15	AFA20001118.1800.0147-E9-7
EM16	AFA20001118.1800.0147-E9-8
EM18	AFA20001118.1800.0147-E4-9
EM19	AFA20001118.1800.0147-E5-10
EM20	AFA20001118.1800.0147-E7-11
EM21	AFA20001118.1800.0147-E9-12
EM22	AFA20001118.1800.0147-E9-13
EM23	AFA20001118.1800.0147-E6-14
EM17	AFA20001118.1800.0147-E12-15
EM1	AFA20001118.1800.0147-E7-16
EM2	AFA20001118.1800.0147-E8-17
EM3	AFA20001118.1800.0147-E10-18
EM5	AFA20001118.1800.0147-E9-19
EM4	AFA20001118.1800.0147-E11-20
EM6	AFA20001118.1800.0147-E13-21
EM7	AFA20001118.1800.0147-E14-22
EM8	AFA20001118.1800.0147-E1-23
R1	AFA20001118.1800.0147-R1
R3	AFA20001118.1800.0147-R2
R4	AFA20001118.1800.0147-R3
R5	AFA20001118.1800.0147-R4
R2	AFA20001118.1800.0147-R5
RM1	AFA20001118.1800.0147-R1-1
RM3	AFA20001118.1800.0147-R2-1
RM4	AFA20001118.1800.0147-R3-1
RM5	AFA20001118.1800.0147-R4-1
RM2	AFA20001118.1800.0147-R5-1
V1	AFA20001118.1800.0147-EV1
V2	AFA20001118.1800.0147-EV2
V3	AFA20001118.1800.0147-EV3
V5	AFA20001118.1800.0147-EV4
V7	AFA20001118.1800.0147-EV5
V4	AFA20001118.1800.0147-EV6
V6	AFA20001118.1800.0147-EV7
VM1	AFA20001118.1800.0147-EV1-1
VM2	AFA20001118.1800.0147-EV6-1
VM3	AFA20001118.1800.0147-EV2-1
VM4	AFA20001118.1800.0147-EV3-1
VM5	AFA20001118.1800.0147-EV4-1
VM7	AFA20001118.1800.0147-EV5-1
VM6	AFA20001118.1800.0147-EV7-1
Q1	AFA20001118.1800.0147-T1
Q12	AFA20001118.1800.0147-T2
Q2	AFA20001118.1800.0147-T3
Q3	AFA20001118.1800.0147-T4
Q4	AFA20001118.1800.0147-T5
Q7	AFA20001118.1800.0147-T6
Q8	AFA20001118.1800.0147-V1
Q9	AFA20001118.1800.0147-V2
Q10	AFA20001118.1800.0147-T7
Q11	AFA20001118.1800.0147-T8
Q5	AFA20001118.1800.0147-V3
Q6	AFA20001118.1800.0147-V4
QM8	AFA20001118.1800.0147-V1-1
QM9	AFA20001118.1800.0147-V2-1
QM5	AFA20001118.1800.0147-V3-1
QM6	AFA20001118.1800.0147-V4-1
