CE15	ALH20001114.1300.0064-CE1
CE16	ALH20001114.1300.0064-CE2
CE17	ALH20001114.1300.0064-CE3
CE10	ALH20001114.1300.0064-CE4
CE18	ALH20001114.1300.0064-CE5
CE11	ALH20001114.1300.0064-CE6
CE19	ALH20001114.1300.0064-CE7
CE20	ALH20001114.1300.0064-CE8
CE5	ALH20001114.1300.0064-CE9
CE23	ALH20001114.1300.0064-CE10
CE24	ALH20001114.1300.0064-CE11
CE22	ALH20001114.1300.0064-CE12
CE25	ALH20001114.1300.0064-CE13
CE21	ALH20001114.1300.0064-CE14
CE1	ALH20001114.1300.0064-CE15
CE2	ALH20001114.1300.0064-CE16
CE3	ALH20001114.1300.0064-CE17
CE6	ALH20001114.1300.0064-CE18
CE7	ALH20001114.1300.0064-CE19
CE8	ALH20001114.1300.0064-CE20
CE9	ALH20001114.1300.0064-CE21
CE12	ALH20001114.1300.0064-CE22
CE13	ALH20001114.1300.0064-CE23
CE4	ALH20001114.1300.0064-CE24
CE14	ALH20001114.1300.0064-CE25
E16	ALH20001114.1300.0064-E1
E17	ALH20001114.1300.0064-E2
E18	ALH20001114.1300.0064-E3
E19	ALH20001114.1300.0064-E4
E37	ALH20001114.1300.0064-E5
E24	ALH20001114.1300.0064-E6
E26	ALH20001114.1300.0064-E7
E27	ALH20001114.1300.0064-E8
E29	ALH20001114.1300.0064-E9
E30	ALH20001114.1300.0064-E10
E31	ALH20001114.1300.0064-E11
E32	ALH20001114.1300.0064-E12
E38	ALH20001114.1300.0064-E13
E34	ALH20001114.1300.0064-E14
E35	ALH20001114.1300.0064-E15
E2	ALH20001114.1300.0064-E16
E3	ALH20001114.1300.0064-E17
E6	ALH20001114.1300.0064-E18
E36	ALH20001114.1300.0064-E19
E8	ALH20001114.1300.0064-E20
E9	ALH20001114.1300.0064-E21
E10	ALH20001114.1300.0064-E22
E11	ALH20001114.1300.0064-E23
E12	ALH20001114.1300.0064-E24
E13	ALH20001114.1300.0064-E25
E14	ALH20001114.1300.0064-E26
EM18	ALH20001114.1300.0064-E1-1
EM19	ALH20001114.1300.0064-E2-2
EM20	ALH20001114.1300.0064-E3-3
EM12	ALH20001114.1300.0064-E5-4
EM37	ALH20001114.1300.0064-E13-5
EM42	ALH20001114.1300.0064-E12-6
EM26	ALH20001114.1300.0064-E6-7
EM21	ALH20001114.1300.0064-E4-8
EM28	ALH20001114.1300.0064-E7-9
EM29	ALH20001114.1300.0064-E25-10
EM4	ALH20001114.1300.0064-E25-11
EM30	ALH20001114.1300.0064-E25-12
EM31	ALH20001114.1300.0064-E25-13
EM32	ALH20001114.1300.0064-E20-14
EM33	ALH20001114.1300.0064-E21-15
EM34	ALH20001114.1300.0064-E22-16
EM35	ALH20001114.1300.0064-E8-17
EM36	ALH20001114.1300.0064-E8-18
EM39	ALH20001114.1300.0064-E9-19
EM40	ALH20001114.1300.0064-E10-20
EM38	ALH20001114.1300.0064-E11-21
EM41	ALH20001114.1300.0064-E12-22
EM27	ALH20001114.1300.0064-E17-23
EM23	ALH20001114.1300.0064-E3-24
EM22	ALH20001114.1300.0064-E4-25
EM25	ALH20001114.1300.0064-E24-26
EM5	ALH20001114.1300.0064-E8-27
EM1	ALH20001114.1300.0064-E14-28
EM6	ALH20001114.1300.0064-E18-29
EM24	ALH20001114.1300.0064-E15-30
EM2	ALH20001114.1300.0064-E16-31
EM3	ALH20001114.1300.0064-E17-32
EM7	ALH20001114.1300.0064-E18-33
EM11	ALH20001114.1300.0064-E19-34
EM8	ALH20001114.1300.0064-E20-35
EM9	ALH20001114.1300.0064-E21-36
EM10	ALH20001114.1300.0064-E22-37
EM13	ALH20001114.1300.0064-E23-38
EM15	ALH20001114.1300.0064-E24-39
EM16	ALH20001114.1300.0064-E25-40
EM17	ALH20001114.1300.0064-E26-41
EM14	ALH20001114.1300.0064-E23-42
R2	ALH20001114.1300.0064-R1
R4	ALH20001114.1300.0064-R2
R6	ALH20001114.1300.0064-R3
R3	ALH20001114.1300.0064-R4
R5	ALH20001114.1300.0064-R5
R7	ALH20001114.1300.0064-R6
R1	ALH20001114.1300.0064-R7
RM4	ALH20001114.1300.0064-R2-1
RM2	ALH20001114.1300.0064-R1-1
RM6	ALH20001114.1300.0064-R3-1
RM3	ALH20001114.1300.0064-R4-1
RM7	ALH20001114.1300.0064-R6-1
RM5	ALH20001114.1300.0064-R5-1
RM1	ALH20001114.1300.0064-R7-1
V1	ALH20001114.1300.0064-EV1
V2	ALH20001114.1300.0064-EV2
VM1	ALH20001114.1300.0064-EV1-1
VM2	ALH20001114.1300.0064-EV2-1
Q1	ALH20001114.1300.0064-T1
Q3	ALH20001114.1300.0064-T2
Q2	ALH20001114.1300.0064-T3
Q4	ALH20001114.1300.0064-T4
