CE1	ALH20001123.0700.0023-CE1
CE2	ALH20001123.0700.0023-CE2
CE3	ALH20001123.0700.0023-CE3
CE4	ALH20001123.0700.0023-CE4
CE5	ALH20001123.0700.0023-CE5
CE6	ALH20001123.0700.0023-CE6
CE7	ALH20001123.0700.0023-CE7
E13	ALH20001123.0700.0023-E1
E1	ALH20001123.0700.0023-E2
E2	ALH20001123.0700.0023-E3
E3	ALH20001123.0700.0023-E4
E4	ALH20001123.0700.0023-E5
E5	ALH20001123.0700.0023-E6
E6	ALH20001123.0700.0023-E7
E7	ALH20001123.0700.0023-E8
E8	ALH20001123.0700.0023-E9
E9	ALH20001123.0700.0023-E10
EM1	ALH20001123.0700.0023-E2-1
EM22	ALH20001123.0700.0023-E4-2
EM23	ALH20001123.0700.0023-E4-3
EM24	ALH20001123.0700.0023-E8-4
EM25	ALH20001123.0700.0023-E8-5
EM27	ALH20001123.0700.0023-E4-6
EM28	ALH20001123.0700.0023-E4-7
EM29	ALH20001123.0700.0023-E4-8
EM30	ALH20001123.0700.0023-E8-9
EM15	ALH20001123.0700.0023-E4-10
EM26	ALH20001123.0700.0023-E4-11
EM20	ALH20001123.0700.0023-E4-12
EM2	ALH20001123.0700.0023-E2-13
EM5	ALH20001123.0700.0023-E3-14
EM3	ALH20001123.0700.0023-E4-15
EM4	ALH20001123.0700.0023-E5-16
EM6	ALH20001123.0700.0023-E6-17
EM7	ALH20001123.0700.0023-E6-18
EM9	ALH20001123.0700.0023-E7-19
EM8	ALH20001123.0700.0023-E8-20
EM10	ALH20001123.0700.0023-E4-21
EM11	ALH20001123.0700.0023-E9-22
EM12	ALH20001123.0700.0023-E8-23
EM13	ALH20001123.0700.0023-E2-24
EM14	ALH20001123.0700.0023-E4-25
EM16	ALH20001123.0700.0023-E5-26
EM17	ALH20001123.0700.0023-E10-27
EM18	ALH20001123.0700.0023-E4-28
EM19	ALH20001123.0700.0023-E4-29
EM21	ALH20001123.0700.0023-E1-30
R1	ALH20001123.0700.0023-R1
R2	ALH20001123.0700.0023-R2
R3	ALH20001123.0700.0023-R3
RM1	ALH20001123.0700.0023-R1-1
RM2	ALH20001123.0700.0023-R2-1
RM3	ALH20001123.0700.0023-R3-1
V1	ALH20001123.0700.0023-EV1
V2	ALH20001123.0700.0023-EV2
VM1	ALH20001123.0700.0023-EV1-1
VM2	ALH20001123.0700.0023-EV2-1
Q6	ALH20001123.0700.0023-T1
Q1	ALH20001123.0700.0023-T2
Q2	ALH20001123.0700.0023-V1
QM2	ALH20001123.0700.0023-V1-1
