CE13	AFA20001021.1000.0061-CE1
CE14	AFA20001021.1000.0061-CE2
CE15	AFA20001021.1000.0061-CE3
CE17	AFA20001021.1000.0061-CE4
CE18	AFA20001021.1000.0061-CE5
CE19	AFA20001021.1000.0061-CE6
CE1	AFA20001021.1000.0061-CE7
CE20	AFA20001021.1000.0061-CE8
CE22	AFA20001021.1000.0061-CE9
CE21	AFA20001021.1000.0061-CE10
CE12	AFA20001021.1000.0061-CE11
CE16	AFA20001021.1000.0061-CE12
CE2	AFA20001021.1000.0061-CE13
CE3	AFA20001021.1000.0061-CE14
CE4	AFA20001021.1000.0061-CE15
CE5	AFA20001021.1000.0061-CE16
CE6	AFA20001021.1000.0061-CE17
CE7	AFA20001021.1000.0061-CE18
CE9	AFA20001021.1000.0061-CE19
CE8	AFA20001021.1000.0061-CE20
CE10	AFA20001021.1000.0061-CE21
CE11	AFA20001021.1000.0061-CE22
E13	AFA20001021.1000.0061-E1
E15	AFA20001021.1000.0061-E2
E16	AFA20001021.1000.0061-E3
E17	AFA20001021.1000.0061-E4
E18	AFA20001021.1000.0061-E5
E19	AFA20001021.1000.0061-E6
E20	AFA20001021.1000.0061-E7
E25	AFA20001021.1000.0061-E8
E21	AFA20001021.1000.0061-E9
E31	AFA20001021.1000.0061-E10
E26	AFA20001021.1000.0061-E11
E33	AFA20001021.1000.0061-E12
E28	AFA20001021.1000.0061-E13
E34	AFA20001021.1000.0061-E14
E1	AFA20001021.1000.0061-E15
E2	AFA20001021.1000.0061-E16
E3	AFA20001021.1000.0061-E17
E22	AFA20001021.1000.0061-E18
E4	AFA20001021.1000.0061-E19
E5	AFA20001021.1000.0061-E20
E6	AFA20001021.1000.0061-E21
E7	AFA20001021.1000.0061-E22
E10	AFA20001021.1000.0061-E23
E11	AFA20001021.1000.0061-E24
E12	AFA20001021.1000.0061-E25
EM1	AFA20001021.1000.0061-E15-1
EM19	AFA20001021.1000.0061-E22-2
EM20	AFA20001021.1000.0061-E25-3
EM22	AFA20001021.1000.0061-E1-4
EM24	AFA20001021.1000.0061-E1-5
EM26	AFA20001021.1000.0061-E21-6
EM27	AFA20001021.1000.0061-E2-7
EM28	AFA20001021.1000.0061-E3-8
EM14	AFA20001021.1000.0061-E10-9
EM18	AFA20001021.1000.0061-E20-10
EM30	AFA20001021.1000.0061-E20-11
EM31	AFA20001021.1000.0061-E3-12
EM32	AFA20001021.1000.0061-E20-13
EM33	AFA20001021.1000.0061-E21-14
EM34	AFA20001021.1000.0061-E20-15
EM36	AFA20001021.1000.0061-E4-16
EM35	AFA20001021.1000.0061-E4-17
EM37	AFA20001021.1000.0061-E5-18
EM39	AFA20001021.1000.0061-E6-19
EM40	AFA20001021.1000.0061-E7-20
EM43	AFA20001021.1000.0061-E21-21
EM45	AFA20001021.1000.0061-E9-22
EM44	AFA20001021.1000.0061-E9-23
EM42	AFA20001021.1000.0061-E12-24
EM21	AFA20001021.1000.0061-E11-25
EM11	AFA20001021.1000.0061-E14-26
EM29	AFA20001021.1000.0061-E13-27
EM41	AFA20001021.1000.0061-E8-28
EM23	AFA20001021.1000.0061-E1-29
EM38	AFA20001021.1000.0061-E11-30
EM25	AFA20001021.1000.0061-E20-31
EM46	AFA20001021.1000.0061-E20-32
EM13	AFA20001021.1000.0061-E18-33
EM2	AFA20001021.1000.0061-E16-34
EM4	AFA20001021.1000.0061-E17-35
EM6	AFA20001021.1000.0061-E20-36
EM7	AFA20001021.1000.0061-E19-37
EM3	AFA20001021.1000.0061-E17-38
EM8	AFA20001021.1000.0061-E17-39
EM9	AFA20001021.1000.0061-E21-40
EM10	AFA20001021.1000.0061-E20-41
EM12	AFA20001021.1000.0061-E20-42
EM15	AFA20001021.1000.0061-E23-43
EM5	AFA20001021.1000.0061-E24-44
EM17	AFA20001021.1000.0061-E25-45
EM16	AFA20001021.1000.0061-E25-46
R1	AFA20001021.1000.0061-R1
R2	AFA20001021.1000.0061-R2
R3	AFA20001021.1000.0061-R3
R5	AFA20001021.1000.0061-R4
RM1	AFA20001021.1000.0061-R1-1
RM2	AFA20001021.1000.0061-R2-1
RM3	AFA20001021.1000.0061-R3-1
RM5	AFA20001021.1000.0061-R4-1
Q2	AFA20001021.1000.0061-T1
Q3	AFA20001021.1000.0061-T2
Q5	AFA20001021.1000.0061-T3
Q4	AFA20001021.1000.0061-T4
Q1	AFA20001021.1000.0061-T5
