CE9	AFA20001118.1400.0083-CE1
CE10	AFA20001118.1400.0083-CE2
CE12	AFA20001118.1400.0083-CE3
CE13	AFA20001118.1400.0083-CE4
CE14	AFA20001118.1400.0083-CE5
CE15	AFA20001118.1400.0083-CE6
CE2	AFA20001118.1400.0083-CE7
CE3	AFA20001118.1400.0083-CE8
CE4	AFA20001118.1400.0083-CE9
CE6	AFA20001118.1400.0083-CE10
CE11	AFA20001118.1400.0083-CE11
CE7	AFA20001118.1400.0083-CE12
CE1	AFA20001118.1400.0083-CE13
CE5	AFA20001118.1400.0083-CE14
CE8	AFA20001118.1400.0083-CE15
E15	AFA20001118.1400.0083-E1
E17	AFA20001118.1400.0083-E2
E18	AFA20001118.1400.0083-E3
E19	AFA20001118.1400.0083-E4
E20	AFA20001118.1400.0083-E5
E1	AFA20001118.1400.0083-E6
E2	AFA20001118.1400.0083-E7
E3	AFA20001118.1400.0083-E8
E4	AFA20001118.1400.0083-E9
E7	AFA20001118.1400.0083-E10
E24	AFA20001118.1400.0083-E11
E9	AFA20001118.1400.0083-E12
E11	AFA20001118.1400.0083-E13
E12	AFA20001118.1400.0083-E14
E13	AFA20001118.1400.0083-E15
E14	AFA20001118.1400.0083-E16
EM1	AFA20001118.1400.0083-E6-1
EM17	AFA20001118.1400.0083-E8-2
EM18	AFA20001118.1400.0083-E8-3
EM19	AFA20001118.1400.0083-E8-4
EM20	AFA20001118.1400.0083-E1-5
EM11	AFA20001118.1400.0083-E15-6
EM21	AFA20001118.1400.0083-E8-7
EM24	AFA20001118.1400.0083-E2-8
EM25	AFA20001118.1400.0083-E3-9
EM26	AFA20001118.1400.0083-E3-10
EM27	AFA20001118.1400.0083-E8-11
EM28	AFA20001118.1400.0083-E4-12
EM29	AFA20001118.1400.0083-E10-13
EM30	AFA20001118.1400.0083-E10-14
EM31	AFA20001118.1400.0083-E10-15
EM32	AFA20001118.1400.0083-E5-16
EM15	AFA20001118.1400.0083-E12-17
EM14	AFA20001118.1400.0083-E12-18
EM2	AFA20001118.1400.0083-E7-19
EM3	AFA20001118.1400.0083-E8-20
EM4	AFA20001118.1400.0083-E8-21
EM7	AFA20001118.1400.0083-E9-22
EM23	AFA20001118.1400.0083-E11-23
EM9	AFA20001118.1400.0083-E10-24
EM10	AFA20001118.1400.0083-E12-25
EM5	AFA20001118.1400.0083-E13-26
EM6	AFA20001118.1400.0083-E14-27
EM22	AFA20001118.1400.0083-E12-28
EM12	AFA20001118.1400.0083-E15-29
EM13	AFA20001118.1400.0083-E15-30
EM16	AFA20001118.1400.0083-E16-31
R1	AFA20001118.1400.0083-R1
R2	AFA20001118.1400.0083-R2
R3	AFA20001118.1400.0083-R3
RM1	AFA20001118.1400.0083-R1-1
RM2	AFA20001118.1400.0083-R2-1
RM3	AFA20001118.1400.0083-R3-1
V8	AFA20001118.1400.0083-EV1
V1	AFA20001118.1400.0083-EV2
V9	AFA20001118.1400.0083-EV3
V2	AFA20001118.1400.0083-EV4
V3	AFA20001118.1400.0083-EV5
V4	AFA20001118.1400.0083-EV6
V5	AFA20001118.1400.0083-EV7
V10	AFA20001118.1400.0083-EV8
V11	AFA20001118.1400.0083-EV9
V6	AFA20001118.1400.0083-EV10
V7	AFA20001118.1400.0083-EV11
VM8	AFA20001118.1400.0083-EV1-1
VM9	AFA20001118.1400.0083-EV3-1
VM1	AFA20001118.1400.0083-EV2-1
VM2	AFA20001118.1400.0083-EV4-1
VM3	AFA20001118.1400.0083-EV5-1
VM4	AFA20001118.1400.0083-EV6-1
VM10	AFA20001118.1400.0083-EV8-1
VM5	AFA20001118.1400.0083-EV7-1
VM11	AFA20001118.1400.0083-EV9-1
VM6	AFA20001118.1400.0083-EV10-1
VM7	AFA20001118.1400.0083-EV11-1
Q1	AFA20001118.1400.0083-T1
Q2	AFA20001118.1400.0083-T2
Q3	AFA20001118.1400.0083-T3
Q4	AFA20001118.1400.0083-T4
Q5	AFA20001118.1400.0083-T5
Q6	AFA20001118.1400.0083-T6
Q7	AFA20001118.1400.0083-T7
