CE16	ALH20001015.1300.0102-CE1
CE7	ALH20001015.1300.0102-CE2
CE17	ALH20001015.1300.0102-CE3
CE18	ALH20001015.1300.0102-CE4
CE19	ALH20001015.1300.0102-CE5
CE20	ALH20001015.1300.0102-CE6
CE21	ALH20001015.1300.0102-CE7
CE22	ALH20001015.1300.0102-CE8
CE6	ALH20001015.1300.0102-CE9
CE4	ALH20001015.1300.0102-CE10
CE23	ALH20001015.1300.0102-CE11
CE24	ALH20001015.1300.0102-CE12
CE25	ALH20001015.1300.0102-CE13
CE26	ALH20001015.1300.0102-CE14
CE27	ALH20001015.1300.0102-CE15
CE2	ALH20001015.1300.0102-CE16
CE28	ALH20001015.1300.0102-CE17
CE29	ALH20001015.1300.0102-CE18
CE8	ALH20001015.1300.0102-CE19
CE3	ALH20001015.1300.0102-CE20
CE31	ALH20001015.1300.0102-CE21
CE5	ALH20001015.1300.0102-CE22
CE32	ALH20001015.1300.0102-CE23
CE33	ALH20001015.1300.0102-CE24
CE34	ALH20001015.1300.0102-CE25
CE35	ALH20001015.1300.0102-CE26
CE36	ALH20001015.1300.0102-CE27
CE37	ALH20001015.1300.0102-CE28
CE38	ALH20001015.1300.0102-CE29
CE39	ALH20001015.1300.0102-CE30
CE40	ALH20001015.1300.0102-CE31
CE30	ALH20001015.1300.0102-CE32
CE9	ALH20001015.1300.0102-CE33
CE10	ALH20001015.1300.0102-CE34
CE1	ALH20001015.1300.0102-CE35
CE11	ALH20001015.1300.0102-CE36
CE12	ALH20001015.1300.0102-CE37
CE13	ALH20001015.1300.0102-CE38
CE14	ALH20001015.1300.0102-CE39
CE15	ALH20001015.1300.0102-CE40
E13	ALH20001015.1300.0102-E1
E15	ALH20001015.1300.0102-E2
E16	ALH20001015.1300.0102-E3
E17	ALH20001015.1300.0102-E4
E18	ALH20001015.1300.0102-E5
E19	ALH20001015.1300.0102-E6
E20	ALH20001015.1300.0102-E7
E22	ALH20001015.1300.0102-E8
E23	ALH20001015.1300.0102-E9
E24	ALH20001015.1300.0102-E10
E25	ALH20001015.1300.0102-E11
E29	ALH20001015.1300.0102-E12
E31	ALH20001015.1300.0102-E13
E32	ALH20001015.1300.0102-E14
E33	ALH20001015.1300.0102-E15
E34	ALH20001015.1300.0102-E16
