CE12	AFA20001209.1000.0061-CE1
CE13	AFA20001209.1000.0061-CE2
CE14	AFA20001209.1000.0061-CE3
CE34	AFA20001209.1000.0061-CE4
CE16	AFA20001209.1000.0061-CE5
CE17	AFA20001209.1000.0061-CE6
CE18	AFA20001209.1000.0061-CE7
CE19	AFA20001209.1000.0061-CE8
CE20	AFA20001209.1000.0061-CE9
CE21	AFA20001209.1000.0061-CE10
CE22	AFA20001209.1000.0061-CE11
CE24	AFA20001209.1000.0061-CE12
CE25	AFA20001209.1000.0061-CE13
CE2	AFA20001209.1000.0061-CE14
CE28	AFA20001209.1000.0061-CE15
CE29	AFA20001209.1000.0061-CE16
CE30	AFA20001209.1000.0061-CE17
CE31	AFA20001209.1000.0061-CE18
CE26	AFA20001209.1000.0061-CE19
CE32	AFA20001209.1000.0061-CE20
CE33	AFA20001209.1000.0061-CE21
CE35	AFA20001209.1000.0061-CE22
CE36	AFA20001209.1000.0061-CE23
CE37	AFA20001209.1000.0061-CE24
CE38	AFA20001209.1000.0061-CE25
CE39	AFA20001209.1000.0061-CE26
CE40	AFA20001209.1000.0061-CE27
CE41	AFA20001209.1000.0061-CE28
CE42	AFA20001209.1000.0061-CE29
CE43	AFA20001209.1000.0061-CE30
CE44	AFA20001209.1000.0061-CE31
CE45	AFA20001209.1000.0061-CE32
CE46	AFA20001209.1000.0061-CE33
CE47	AFA20001209.1000.0061-CE34
CE48	AFA20001209.1000.0061-CE35
CE49	AFA20001209.1000.0061-CE36
CE50	AFA20001209.1000.0061-CE37
CE51	AFA20001209.1000.0061-CE38
CE15	AFA20001209.1000.0061-CE39
CE52	AFA20001209.1000.0061-CE40
CE53	AFA20001209.1000.0061-CE41
CE3	AFA20001209.1000.0061-CE42
CE54	AFA20001209.1000.0061-CE43
CE55	AFA20001209.1000.0061-CE44
CE56	AFA20001209.1000.0061-CE45
CE57	AFA20001209.1000.0061-CE46
CE58	AFA20001209.1000.0061-CE47
CE59	AFA20001209.1000.0061-CE48
CE60	AFA20001209.1000.0061-CE49
CE61	AFA20001209.1000.0061-CE50
CE62	AFA20001209.1000.0061-CE51
CE63	AFA20001209.1000.0061-CE52
CE64	AFA20001209.1000.0061-CE53
CE65	AFA20001209.1000.0061-CE54
CE66	AFA20001209.1000.0061-CE55
CE67	AFA20001209.1000.0061-CE56
CE68	AFA20001209.1000.0061-CE57
CE69	AFA20001209.1000.0061-CE58
CE70	AFA20001209.1000.0061-CE59
CE71	AFA20001209.1000.0061-CE60
CE72	AFA20001209.1000.0061-CE61
CE73	AFA20001209.1000.0061-CE62
CE27	AFA20001209.1000.0061-CE63
CE76	AFA20001209.1000.0061-CE64
CE4	AFA20001209.1000.0061-CE65
CE5	AFA20001209.1000.0061-CE66
CE6	AFA20001209.1000.0061-CE67
CE7	AFA20001209.1000.0061-CE68
CE8	AFA20001209.1000.0061-CE69
CE1	AFA20001209.1000.0061-CE70
CE9	AFA20001209.1000.0061-CE71
CE10	AFA20001209.1000.0061-CE72
CE74	AFA20001209.1000.0061-CE73
E15	AFA20001209.1000.0061-E1
E16	AFA20001209.1000.0061-E2
