CE15	ALH20001024.0700.0048-CE1
CE16	ALH20001024.0700.0048-CE2
CE18	ALH20001024.0700.0048-CE3
CE19	ALH20001024.0700.0048-CE4
CE20	ALH20001024.0700.0048-CE5
CE21	ALH20001024.0700.0048-CE6
CE22	ALH20001024.0700.0048-CE7
CE3	ALH20001024.0700.0048-CE8
CE23	ALH20001024.0700.0048-CE9
CE24	ALH20001024.0700.0048-CE10
CE25	ALH20001024.0700.0048-CE11
CE26	ALH20001024.0700.0048-CE12
CE27	ALH20001024.0700.0048-CE13
CE28	ALH20001024.0700.0048-CE14
CE29	ALH20001024.0700.0048-CE15
CE30	ALH20001024.0700.0048-CE16
CE31	ALH20001024.0700.0048-CE17
CE1	ALH20001024.0700.0048-CE18
CE33	ALH20001024.0700.0048-CE19
CE34	ALH20001024.0700.0048-CE20
CE8	ALH20001024.0700.0048-CE21
CE9	ALH20001024.0700.0048-CE22
CE17	ALH20001024.0700.0048-CE23
CE32	ALH20001024.0700.0048-CE24
CE11	ALH20001024.0700.0048-CE25
CE4	ALH20001024.0700.0048-CE26
CE5	ALH20001024.0700.0048-CE27
CE6	ALH20001024.0700.0048-CE28
CE7	ALH20001024.0700.0048-CE29
CE10	ALH20001024.0700.0048-CE30
CE12	ALH20001024.0700.0048-CE31
CE13	ALH20001024.0700.0048-CE32
CE2	ALH20001024.0700.0048-CE33
CE14	ALH20001024.0700.0048-CE34
E12	ALH20001024.0700.0048-E1
E13	ALH20001024.0700.0048-E2
E15	ALH20001024.0700.0048-E3
E16	ALH20001024.0700.0048-E4
E17	ALH20001024.0700.0048-E5
E18	ALH20001024.0700.0048-E6
E19	ALH20001024.0700.0048-E7
E20	ALH20001024.0700.0048-E8
E21	ALH20001024.0700.0048-E9
E22	ALH20001024.0700.0048-E10
E23	ALH20001024.0700.0048-E11
E24	ALH20001024.0700.0048-E12
E25	ALH20001024.0700.0048-E13
E26	ALH20001024.0700.0048-E14
E27	ALH20001024.0700.0048-E15
E28	ALH20001024.0700.0048-E16
E29	ALH20001024.0700.0048-E17
E54	ALH20001024.0700.0048-E18
E32	ALH20001024.0700.0048-E19
E36	ALH20001024.0700.0048-E20
E37	ALH20001024.0700.0048-E21
E38	ALH20001024.0700.0048-E22
E41	ALH20001024.0700.0048-E23
E40	ALH20001024.0700.0048-E24
E42	ALH20001024.0700.0048-E25
E44	ALH20001024.0700.0048-E26
E50	ALH20001024.0700.0048-E27
E52	ALH20001024.0700.0048-E28
E1	ALH20001024.0700.0048-E29
E2	ALH20001024.0700.0048-E30
E3	ALH20001024.0700.0048-E31
E4	ALH20001024.0700.0048-E32
E5	ALH20001024.0700.0048-E33
E6	ALH20001024.0700.0048-E34
E7	ALH20001024.0700.0048-E35
E8	ALH20001024.0700.0048-E36
E10	ALH20001024.0700.0048-E37
E11	ALH20001024.0700.0048-E38
EM46	ALH20001024.0700.0048-E33-1
EM19	ALH20001024.0700.0048-E34-2
EM20	ALH20001024.0700.0048-E32-3
EM21	ALH20001024.0700.0048-E1-4
EM22	ALH20001024.0700.0048-E1-5
EM23	ALH20001024.0700.0048-E2-6
EM25	ALH20001024.0700.0048-E26-7
EM32	ALH20001024.0700.0048-E18-8
EM26	ALH20001024.0700.0048-E4-9
EM27	ALH20001024.0700.0048-E5-10
EM28	ALH20001024.0700.0048-E5-11
EM29	ALH20001024.0700.0048-E6-12
EM30	ALH20001024.0700.0048-E6-13
EM31	ALH20001024.0700.0048-E7-14
EM33	ALH20001024.0700.0048-E8-15
EM34	ALH20001024.0700.0048-E2-16
EM35	ALH20001024.0700.0048-E34-17
EM36	ALH20001024.0700.0048-E34-18
EM38	ALH20001024.0700.0048-E5-19
EM39	ALH20001024.0700.0048-E9-20
EM47	ALH20001024.0700.0048-E5-21
EM40	ALH20001024.0700.0048-E10-22
EM48	ALH20001024.0700.0048-E33-23
EM41	ALH20001024.0700.0048-E33-24
EM43	ALH20001024.0700.0048-E32-25
EM44	ALH20001024.0700.0048-E32-26
