CE14	AFA20001206.1400.0076-CE1
CE16	AFA20001206.1400.0076-CE2
CE15	AFA20001206.1400.0076-CE3
CE17	AFA20001206.1400.0076-CE4
CE18	AFA20001206.1400.0076-CE5
CE19	AFA20001206.1400.0076-CE6
CE20	AFA20001206.1400.0076-CE7
CE22	AFA20001206.1400.0076-CE8
CE1	AFA20001206.1400.0076-CE9
CE23	AFA20001206.1400.0076-CE10
CE24	AFA20001206.1400.0076-CE11
CE3	AFA20001206.1400.0076-CE12
CE2	AFA20001206.1400.0076-CE13
CE25	AFA20001206.1400.0076-CE14
CE26	AFA20001206.1400.0076-CE15
CE4	AFA20001206.1400.0076-CE16
CE5	AFA20001206.1400.0076-CE17
CE6	AFA20001206.1400.0076-CE18
CE7	AFA20001206.1400.0076-CE19
CE8	AFA20001206.1400.0076-CE20
CE9	AFA20001206.1400.0076-CE21
CE10	AFA20001206.1400.0076-CE22
CE11	AFA20001206.1400.0076-CE23
CE12	AFA20001206.1400.0076-CE24
CE13	AFA20001206.1400.0076-CE25
E14	AFA20001206.1400.0076-E1
E15	AFA20001206.1400.0076-E2
E17	AFA20001206.1400.0076-E3
E18	AFA20001206.1400.0076-E4
E19	AFA20001206.1400.0076-E5
E20	AFA20001206.1400.0076-E6
E21	AFA20001206.1400.0076-E7
E23	AFA20001206.1400.0076-E8
E24	AFA20001206.1400.0076-E9
E26	AFA20001206.1400.0076-E10
E27	AFA20001206.1400.0076-E11
E28	AFA20001206.1400.0076-E12
E29	AFA20001206.1400.0076-E13
E30	AFA20001206.1400.0076-E14
E31	AFA20001206.1400.0076-E15
E33	AFA20001206.1400.0076-E16
E49	AFA20001206.1400.0076-E17
E35	AFA20001206.1400.0076-E18
E36	AFA20001206.1400.0076-E19
E37	AFA20001206.1400.0076-E20
E38	AFA20001206.1400.0076-E21
E39	AFA20001206.1400.0076-E22
E40	AFA20001206.1400.0076-E23
E41	AFA20001206.1400.0076-E24
E43	AFA20001206.1400.0076-E25
E44	AFA20001206.1400.0076-E26
E46	AFA20001206.1400.0076-E27
E47	AFA20001206.1400.0076-E28
E48	AFA20001206.1400.0076-E29
E2	AFA20001206.1400.0076-E30
E3	AFA20001206.1400.0076-E31
E4	AFA20001206.1400.0076-E32
E5	AFA20001206.1400.0076-E33
E6	AFA20001206.1400.0076-E34
E7	AFA20001206.1400.0076-E35
E8	AFA20001206.1400.0076-E36
E9	AFA20001206.1400.0076-E37
E10	AFA20001206.1400.0076-E38
E11	AFA20001206.1400.0076-E39
E12	AFA20001206.1400.0076-E40
E13	AFA20001206.1400.0076-E41
EM84	AFA20001206.1400.0076-E17-1
EM17	AFA20001206.1400.0076-E41-2
EM19	AFA20001206.1400.0076-E1-3
EM20	AFA20001206.1400.0076-E1-4
EM23	AFA20001206.1400.0076-E2-5
EM22	AFA20001206.1400.0076-E3-6
EM24	AFA20001206.1400.0076-E1-7
EM25	AFA20001206.1400.0076-E4-8
EM27	AFA20001206.1400.0076-E4-9
EM28	AFA20001206.1400.0076-E5-10
EM29	AFA20001206.1400.0076-E1-11
EM26	AFA20001206.1400.0076-E5-12
EM30	AFA20001206.1400.0076-E4-13
EM31	AFA20001206.1400.0076-E6-14
EM32	AFA20001206.1400.0076-E35-15
EM33	AFA20001206.1400.0076-E7-16
