CE11	ALH20001014.1300.0100-CE1
CE12	ALH20001014.1300.0100-CE2
CE13	ALH20001014.1300.0100-CE3
CE2	ALH20001014.1300.0100-CE4
CE14	ALH20001014.1300.0100-CE5
CE15	ALH20001014.1300.0100-CE6
CE16	ALH20001014.1300.0100-CE7
CE17	ALH20001014.1300.0100-CE8
CE18	ALH20001014.1300.0100-CE9
CE19	ALH20001014.1300.0100-CE10
CE3	ALH20001014.1300.0100-CE11
CE4	ALH20001014.1300.0100-CE12
CE5	ALH20001014.1300.0100-CE13
CE6	ALH20001014.1300.0100-CE14
CE7	ALH20001014.1300.0100-CE15
CE1	ALH20001014.1300.0100-CE16
CE8	ALH20001014.1300.0100-CE17
CE9	ALH20001014.1300.0100-CE18
CE10	ALH20001014.1300.0100-CE19
E14	ALH20001014.1300.0100-E1
E15	ALH20001014.1300.0100-E2
E16	ALH20001014.1300.0100-E3
E17	ALH20001014.1300.0100-E4
E19	ALH20001014.1300.0100-E5
E20	ALH20001014.1300.0100-E6
E21	ALH20001014.1300.0100-E7
E22	ALH20001014.1300.0100-E8
E23	ALH20001014.1300.0100-E9
E24	ALH20001014.1300.0100-E10
E25	ALH20001014.1300.0100-E11
E30	ALH20001014.1300.0100-E12
E2	ALH20001014.1300.0100-E13
E3	ALH20001014.1300.0100-E14
E4	ALH20001014.1300.0100-E15
E5	ALH20001014.1300.0100-E16
E6	ALH20001014.1300.0100-E17
E7	ALH20001014.1300.0100-E18
E10	ALH20001014.1300.0100-E19
E11	ALH20001014.1300.0100-E20
E12	ALH20001014.1300.0100-E21
E13	ALH20001014.1300.0100-E22
EM21	ALH20001014.1300.0100-E1-1
EM22	ALH20001014.1300.0100-E1-2
EM24	ALH20001014.1300.0100-E2-3
EM26	ALH20001014.1300.0100-E18-4
EM27	ALH20001014.1300.0100-E3-5
EM28	ALH20001014.1300.0100-E3-6
EM30	ALH20001014.1300.0100-E4-7
EM29	ALH20001014.1300.0100-E5-8
EM31	ALH20001014.1300.0100-E3-9
EM32	ALH20001014.1300.0100-E6-10
EM34	ALH20001014.1300.0100-E7-11
EM33	ALH20001014.1300.0100-E7-12
EM35	ALH20001014.1300.0100-E7-13
EM36	ALH20001014.1300.0100-E18-14
EM37	ALH20001014.1300.0100-E8-15
EM38	ALH20001014.1300.0100-E9-16
EM39	ALH20001014.1300.0100-E10-17
EM40	ALH20001014.1300.0100-E11-18
EM25	ALH20001014.1300.0100-E15-19
EM23	ALH20001014.1300.0100-E2-20
EM8	ALH20001014.1300.0100-E18-21
EM7	ALH20001014.1300.0100-E18-22
EM10	ALH20001014.1300.0100-E12-23
EM20	ALH20001014.1300.0100-E1-24
EM1	ALH20001014.1300.0100-E13-25
EM2	ALH20001014.1300.0100-E14-26
EM4	ALH20001014.1300.0100-E15-27
EM3	ALH20001014.1300.0100-E15-28
EM5	ALH20001014.1300.0100-E17-29
EM6	ALH20001014.1300.0100-E15-30
EM9	ALH20001014.1300.0100-E19-31
EM11	ALH20001014.1300.0100-E18-32
EM12	ALH20001014.1300.0100-E20-33
EM13	ALH20001014.1300.0100-E21-34
EM14	ALH20001014.1300.0100-E22-35
EM16	ALH20001014.1300.0100-E18-36
EM15	ALH20001014.1300.0100-E15-37
EM17	ALH20001014.1300.0100-E20-38
EM18	ALH20001014.1300.0100-E16-39
EM19	ALH20001014.1300.0100-E18-40
R1	ALH20001014.1300.0100-R1
R2	ALH20001014.1300.0100-R2
R4	ALH20001014.1300.0100-R3
R5	ALH20001014.1300.0100-R4
R3	ALH20001014.1300.0100-R5
RM1	ALH20001014.1300.0100-R1-1
RM2	ALH20001014.1300.0100-R2-1
RM4	ALH20001014.1300.0100-R3-1
RM5	ALH20001014.1300.0100-R4-1
RM3	ALH20001014.1300.0100-R5-1
Q1	ALH20001014.1300.0100-T1
Q2	ALH20001014.1300.0100-T2
Q3	ALH20001014.1300.0100-T3
Q4	ALH20001014.1300.0100-T4
