CE8	ALH20001031.1300.0069-CE1
CE9	ALH20001031.1300.0069-CE2
CE10	ALH20001031.1300.0069-CE3
CE6	ALH20001031.1300.0069-CE4
CE12	ALH20001031.1300.0069-CE5
CE1	ALH20001031.1300.0069-CE6
CE11	ALH20001031.1300.0069-CE7
CE2	ALH20001031.1300.0069-CE8
CE3	ALH20001031.1300.0069-CE9
CE4	ALH20001031.1300.0069-CE10
CE5	ALH20001031.1300.0069-CE11
CE7	ALH20001031.1300.0069-CE12
E16	ALH20001031.1300.0069-E1
E17	ALH20001031.1300.0069-E2
E18	ALH20001031.1300.0069-E3
E19	ALH20001031.1300.0069-E4
E26	ALH20001031.1300.0069-E5
E28	ALH20001031.1300.0069-E6
E1	ALH20001031.1300.0069-E7
E2	ALH20001031.1300.0069-E8
E24	ALH20001031.1300.0069-E9
E4	ALH20001031.1300.0069-E10
E5	ALH20001031.1300.0069-E11
E6	ALH20001031.1300.0069-E12
E7	ALH20001031.1300.0069-E13
E8	ALH20001031.1300.0069-E14
E9	ALH20001031.1300.0069-E15
E10	ALH20001031.1300.0069-E16
E12	ALH20001031.1300.0069-E17
E13	ALH20001031.1300.0069-E18
E15	ALH20001031.1300.0069-E19
EM1	ALH20001031.1300.0069-E7-1
EM17	ALH20001031.1300.0069-E19-2
EM21	ALH20001031.1300.0069-E1-3
EM20	ALH20001031.1300.0069-E2-4
EM19	ALH20001031.1300.0069-E3-5
EM22	ALH20001031.1300.0069-E4-6
EM23	ALH20001031.1300.0069-E15-7
EM24	ALH20001031.1300.0069-E10-8
EM30	ALH20001031.1300.0069-E6-9
EM28	ALH20001031.1300.0069-E10-10
EM29	ALH20001031.1300.0069-E10-11
EM27	ALH20001031.1300.0069-E10-12
EM32	ALH20001031.1300.0069-E15-13
EM6	ALH20001031.1300.0069-E13-14
EM33	ALH20001031.1300.0069-E6-15
EM34	ALH20001031.1300.0069-E15-16
EM31	ALH20001031.1300.0069-E6-17
EM35	ALH20001031.1300.0069-E6-18
EM36	ALH20001031.1300.0069-E6-19
EM25	ALH20001031.1300.0069-E9-20
EM2	ALH20001031.1300.0069-E7-21
EM4	ALH20001031.1300.0069-E8-22
EM3	ALH20001031.1300.0069-E11-23
EM5	ALH20001031.1300.0069-E12-24
EM7	ALH20001031.1300.0069-E13-25
EM26	ALH20001031.1300.0069-E9-26
EM10	ALH20001031.1300.0069-E14-27
EM9	ALH20001031.1300.0069-E16-28
EM8	ALH20001031.1300.0069-E7-29
EM12	ALH20001031.1300.0069-E5-30
EM14	ALH20001031.1300.0069-E18-31
EM13	ALH20001031.1300.0069-E17-32
EM11	ALH20001031.1300.0069-E5-33
EM15	ALH20001031.1300.0069-E7-34
EM16	ALH20001031.1300.0069-E7-35
EM18	ALH20001031.1300.0069-E19-36
R1	ALH20001031.1300.0069-R1
R2	ALH20001031.1300.0069-R2
R3	ALH20001031.1300.0069-R3
R4	ALH20001031.1300.0069-R4
R5	ALH20001031.1300.0069-R5
RM2	ALH20001031.1300.0069-R2-1
RM1	ALH20001031.1300.0069-R1-1
RM4	ALH20001031.1300.0069-R4-1
RM3	ALH20001031.1300.0069-R3-1
RM5	ALH20001031.1300.0069-R5-1
V1	ALH20001031.1300.0069-EV1
V2	ALH20001031.1300.0069-EV2
V3	ALH20001031.1300.0069-EV3
VM1	ALH20001031.1300.0069-EV1-1
VM2	ALH20001031.1300.0069-EV2-1
VM3	ALH20001031.1300.0069-EV3-1
Q3	ALH20001031.1300.0069-T1
Q1	ALH20001031.1300.0069-T2
Q2	ALH20001031.1300.0069-T3
