CE8	ALH20001124.1900.0127-CE1
CE9	ALH20001124.1900.0127-CE2
CE10	ALH20001124.1900.0127-CE3
CE11	ALH20001124.1900.0127-CE4
CE12	ALH20001124.1900.0127-CE5
CE13	ALH20001124.1900.0127-CE6
CE14	ALH20001124.1900.0127-CE7
CE15	ALH20001124.1900.0127-CE8
CE19	ALH20001124.1900.0127-CE9
CE4	ALH20001124.1900.0127-CE10
CE21	ALH20001124.1900.0127-CE11
CE22	ALH20001124.1900.0127-CE12
CE23	ALH20001124.1900.0127-CE13
CE16	ALH20001124.1900.0127-CE14
CE17	ALH20001124.1900.0127-CE15
CE18	ALH20001124.1900.0127-CE16
CE1	ALH20001124.1900.0127-CE17
CE24	ALH20001124.1900.0127-CE18
CE2	ALH20001124.1900.0127-CE19
CE3	ALH20001124.1900.0127-CE20
CE5	ALH20001124.1900.0127-CE21
CE6	ALH20001124.1900.0127-CE22
CE7	ALH20001124.1900.0127-CE23
CE20	ALH20001124.1900.0127-CE24
E10	ALH20001124.1900.0127-E1
E13	ALH20001124.1900.0127-E2
E14	ALH20001124.1900.0127-E3
E15	ALH20001124.1900.0127-E4
E16	ALH20001124.1900.0127-E5
E17	ALH20001124.1900.0127-E6
E18	ALH20001124.1900.0127-E7
E19	ALH20001124.1900.0127-E8
E20	ALH20001124.1900.0127-E9
E33	ALH20001124.1900.0127-E10
E21	ALH20001124.1900.0127-E11
E22	ALH20001124.1900.0127-E12
E23	ALH20001124.1900.0127-E13
E24	ALH20001124.1900.0127-E14
E25	ALH20001124.1900.0127-E15
E26	ALH20001124.1900.0127-E16
E27	ALH20001124.1900.0127-E17
E1	ALH20001124.1900.0127-E18
E34	ALH20001124.1900.0127-E19
E3	ALH20001124.1900.0127-E20
E4	ALH20001124.1900.0127-E21
E30	ALH20001124.1900.0127-E22
E6	ALH20001124.1900.0127-E23
E7	ALH20001124.1900.0127-E24
E8	ALH20001124.1900.0127-E25
EM14	ALH20001124.1900.0127-E18-1
EM16	ALH20001124.1900.0127-E1-2
EM43	ALH20001124.1900.0127-E22-3
EM17	ALH20001124.1900.0127-E2-4
EM18	ALH20001124.1900.0127-E3-5
EM20	ALH20001124.1900.0127-E18-6
EM19	ALH20001124.1900.0127-E18-7
EM21	ALH20001124.1900.0127-E4-8
EM12	ALH20001124.1900.0127-E25-9
EM23	ALH20001124.1900.0127-E18-10
EM22	ALH20001124.1900.0127-E18-11
EM24	ALH20001124.1900.0127-E5-12
EM25	ALH20001124.1900.0127-E6-13
EM26	ALH20001124.1900.0127-E7-14
EM27	ALH20001124.1900.0127-E7-15
EM28	ALH20001124.1900.0127-E8-16
EM15	ALH20001124.1900.0127-E10-17
EM30	ALH20001124.1900.0127-E20-18
EM29	ALH20001124.1900.0127-E20-19
EM32	ALH20001124.1900.0127-E21-20
EM37	ALH20001124.1900.0127-E9-21
EM39	ALH20001124.1900.0127-E18-22
EM38	ALH20001124.1900.0127-E18-23
EM40	ALH20001124.1900.0127-E18-24
EM41	ALH20001124.1900.0127-E18-25
EM44	ALH20001124.1900.0127-E23-26
EM46	ALH20001124.1900.0127-E18-27
EM45	ALH20001124.1900.0127-E18-28
EM47	ALH20001124.1900.0127-E12-29
EM48	ALH20001124.1900.0127-E13-30
EM49	ALH20001124.1900.0127-E14-31
EM33	ALH20001124.1900.0127-E15-32
EM34	ALH20001124.1900.0127-E16-33
EM35	ALH20001124.1900.0127-E17-34
EM36	ALH20001124.1900.0127-E17-35
EM9	ALH20001124.1900.0127-E11-36
EM5	ALH20001124.1900.0127-E20-37
EM1	ALH20001124.1900.0127-E18-38
EM13	ALH20001124.1900.0127-E25-39
EM50	ALH20001124.1900.0127-E19-40
EM2	ALH20001124.1900.0127-E18-41
EM3	ALH20001124.1900.0127-E18-42
EM4	ALH20001124.1900.0127-E18-43
EM6	ALH20001124.1900.0127-E18-44
EM7	ALH20001124.1900.0127-E21-45
EM8	ALH20001124.1900.0127-E18-46
EM51	ALH20001124.1900.0127-E19-47
EM42	ALH20001124.1900.0127-E22-48
EM10	ALH20001124.1900.0127-E23-49
EM11	ALH20001124.1900.0127-E24-50
R4	ALH20001124.1900.0127-R1
R1	ALH20001124.1900.0127-R2
R2	ALH20001124.1900.0127-R3
RM4	ALH20001124.1900.0127-R1-1
RM1	ALH20001124.1900.0127-R2-1
RM2	ALH20001124.1900.0127-R3-1
V1	ALH20001124.1900.0127-EV1
VM1	ALH20001124.1900.0127-EV1-1
Q1	ALH20001124.1900.0127-T1
Q2	ALH20001124.1900.0127-T2
Q3	ALH20001124.1900.0127-V1
Q4	ALH20001124.1900.0127-V2
Q5	ALH20001124.1900.0127-T3
Q6	ALH20001124.1900.0127-T4
Q7	ALH20001124.1900.0127-T5
QM3	ALH20001124.1900.0127-V1-1
QM4	ALH20001124.1900.0127-V2-1
