CE10	AFA20001207.1800.0124-CE1
CE12	AFA20001207.1800.0124-CE2
CE13	AFA20001207.1800.0124-CE3
CE14	AFA20001207.1800.0124-CE4
CE15	AFA20001207.1800.0124-CE5
CE18	AFA20001207.1800.0124-CE6
CE19	AFA20001207.1800.0124-CE7
CE20	AFA20001207.1800.0124-CE8
CE21	AFA20001207.1800.0124-CE9
CE22	AFA20001207.1800.0124-CE10
CE23	AFA20001207.1800.0124-CE11
CE24	AFA20001207.1800.0124-CE12
CE25	AFA20001207.1800.0124-CE13
CE26	AFA20001207.1800.0124-CE14
CE27	AFA20001207.1800.0124-CE15
CE28	AFA20001207.1800.0124-CE16
CE30	AFA20001207.1800.0124-CE17
CE31	AFA20001207.1800.0124-CE18
CE32	AFA20001207.1800.0124-CE19
CE34	AFA20001207.1800.0124-CE20
CE35	AFA20001207.1800.0124-CE21
CE38	AFA20001207.1800.0124-CE22
CE39	AFA20001207.1800.0124-CE23
CE40	AFA20001207.1800.0124-CE24
CE41	AFA20001207.1800.0124-CE25
CE42	AFA20001207.1800.0124-CE26
CE43	AFA20001207.1800.0124-CE27
CE44	AFA20001207.1800.0124-CE28
CE46	AFA20001207.1800.0124-CE29
CE16	AFA20001207.1800.0124-CE30
CE37	AFA20001207.1800.0124-CE31
CE33	AFA20001207.1800.0124-CE32
CE9	AFA20001207.1800.0124-CE33
CE17	AFA20001207.1800.0124-CE34
CE29	AFA20001207.1800.0124-CE35
CE36	AFA20001207.1800.0124-CE36
CE45	AFA20001207.1800.0124-CE37
CE2	AFA20001207.1800.0124-CE38
CE3	AFA20001207.1800.0124-CE39
CE4	AFA20001207.1800.0124-CE40
CE5	AFA20001207.1800.0124-CE41
CE1	AFA20001207.1800.0124-CE42
CE6	AFA20001207.1800.0124-CE43
CE7	AFA20001207.1800.0124-CE44
CE8	AFA20001207.1800.0124-CE45
CE11	AFA20001207.1800.0124-CE46
E17	AFA20001207.1800.0124-E1
E18	AFA20001207.1800.0124-E2
E19	AFA20001207.1800.0124-E3
E21	AFA20001207.1800.0124-E4
E24	AFA20001207.1800.0124-E5
E25	AFA20001207.1800.0124-E6
E27	AFA20001207.1800.0124-E7
E28	AFA20001207.1800.0124-E8
E30	AFA20001207.1800.0124-E9
E31	AFA20001207.1800.0124-E10
E33	AFA20001207.1800.0124-E11
E34	AFA20001207.1800.0124-E12
E35	AFA20001207.1800.0124-E13
E36	AFA20001207.1800.0124-E14
E37	AFA20001207.1800.0124-E15
E38	AFA20001207.1800.0124-E16
E40	AFA20001207.1800.0124-E17
E41	AFA20001207.1800.0124-E18
E42	AFA20001207.1800.0124-E19
E46	AFA20001207.1800.0124-E20
E48	AFA20001207.1800.0124-E21
E49	AFA20001207.1800.0124-E22
