CE19	AFA20001213.1400.0127-CE1
CE2	AFA20001213.1400.0127-CE2
CE9	AFA20001213.1400.0127-CE3
CE17	AFA20001213.1400.0127-CE4
CE14	AFA20001213.1400.0127-CE5
CE1	AFA20001213.1400.0127-CE6
CE13	AFA20001213.1400.0127-CE7
CE15	AFA20001213.1400.0127-CE8
CE10	AFA20001213.1400.0127-CE9
CE16	AFA20001213.1400.0127-CE10
CE11	AFA20001213.1400.0127-CE11
CE12	AFA20001213.1400.0127-CE12
CE3	AFA20001213.1400.0127-CE13
CE4	AFA20001213.1400.0127-CE14
CE18	AFA20001213.1400.0127-CE15
CE5	AFA20001213.1400.0127-CE16
CE6	AFA20001213.1400.0127-CE17
CE7	AFA20001213.1400.0127-CE18
CE8	AFA20001213.1400.0127-CE19
E17	AFA20001213.1400.0127-E1
E32	AFA20001213.1400.0127-E2
E33	AFA20001213.1400.0127-E3
E19	AFA20001213.1400.0127-E4
E21	AFA20001213.1400.0127-E5
E22	AFA20001213.1400.0127-E6
E23	AFA20001213.1400.0127-E7
E34	AFA20001213.1400.0127-E8
E25	AFA20001213.1400.0127-E9
E35	AFA20001213.1400.0127-E10
E28	AFA20001213.1400.0127-E11
E29	AFA20001213.1400.0127-E12
E30	AFA20001213.1400.0127-E13
E37	AFA20001213.1400.0127-E14
E38	AFA20001213.1400.0127-E15
E39	AFA20001213.1400.0127-E16
E1	AFA20001213.1400.0127-E17
E42	AFA20001213.1400.0127-E18
E40	AFA20001213.1400.0127-E19
E2	AFA20001213.1400.0127-E20
E31	AFA20001213.1400.0127-E21
E5	AFA20001213.1400.0127-E22
E6	AFA20001213.1400.0127-E23
E7	AFA20001213.1400.0127-E24
E9	AFA20001213.1400.0127-E25
E10	AFA20001213.1400.0127-E26
E11	AFA20001213.1400.0127-E27
E12	AFA20001213.1400.0127-E28
E41	AFA20001213.1400.0127-E29
EM1	AFA20001213.1400.0127-E17-1
EM20	AFA20001213.1400.0127-E24-2
EM21	AFA20001213.1400.0127-E24-3
EM23	AFA20001213.1400.0127-E24-4
EM31	AFA20001213.1400.0127-E24-5
EM39	AFA20001213.1400.0127-E1-6
EM40	AFA20001213.1400.0127-E22-7
EM41	AFA20001213.1400.0127-E22-8
EM38	AFA20001213.1400.0127-E3-9
EM45	AFA20001213.1400.0127-E22-10
EM42	AFA20001213.1400.0127-E8-11
EM46	AFA20001213.1400.0127-E4-12
EM47	AFA20001213.1400.0127-E5-13
EM33	AFA20001213.1400.0127-E10-14
EM30	AFA20001213.1400.0127-E25-15
EM32	AFA20001213.1400.0127-E6-16
EM35	AFA20001213.1400.0127-E7-17
EM43	AFA20001213.1400.0127-E22-18
EM44	AFA20001213.1400.0127-E10-19
EM19	AFA20001213.1400.0127-E11-20
EM24	AFA20001213.1400.0127-E12-21
EM25	AFA20001213.1400.0127-E13-22
EM26	AFA20001213.1400.0127-E12-23
EM27	AFA20001213.1400.0127-E9-24
EM29	AFA20001213.1400.0127-E12-25
EM28	AFA20001213.1400.0127-E24-26
EM16	AFA20001213.1400.0127-E18-27
EM34	AFA20001213.1400.0127-E14-28
EM22	AFA20001213.1400.0127-E15-29
EM11	AFA20001213.1400.0127-E16-30
EM17	AFA20001213.1400.0127-E19-31
EM2	AFA20001213.1400.0127-E20-32
EM36	AFA20001213.1400.0127-E21-33
EM37	AFA20001213.1400.0127-E2-34
EM3	AFA20001213.1400.0127-E23-35
EM4	AFA20001213.1400.0127-E22-36
EM5	AFA20001213.1400.0127-E24-37
EM6	AFA20001213.1400.0127-E24-38
EM7	AFA20001213.1400.0127-E26-39
EM8	AFA20001213.1400.0127-E27-40
EM9	AFA20001213.1400.0127-E28-41
EM10	AFA20001213.1400.0127-E24-42
EM12	AFA20001213.1400.0127-E24-43
EM13	AFA20001213.1400.0127-E22-44
EM14	AFA20001213.1400.0127-E29-45
EM15	AFA20001213.1400.0127-E24-46
EM18	AFA20001213.1400.0127-E24-47
R1	AFA20001213.1400.0127-R1
R2	AFA20001213.1400.0127-R2
R3	AFA20001213.1400.0127-R3
R5	AFA20001213.1400.0127-R4
R6	AFA20001213.1400.0127-R5
R8	AFA20001213.1400.0127-R6
R4	AFA20001213.1400.0127-R7
RM1	AFA20001213.1400.0127-R1-1
RM2	AFA20001213.1400.0127-R2-1
RM3	AFA20001213.1400.0127-R3-1
RM5	AFA20001213.1400.0127-R4-1
RM6	AFA20001213.1400.0127-R5-1
RM8	AFA20001213.1400.0127-R6-1
RM4	AFA20001213.1400.0127-R7-1
V1	AFA20001213.1400.0127-EV1
V3	AFA20001213.1400.0127-EV2
V4	AFA20001213.1400.0127-EV3
VM1	AFA20001213.1400.0127-EV1-1
VM3	AFA20001213.1400.0127-EV2-1
VM4	AFA20001213.1400.0127-EV3-1
Q1	AFA20001213.1400.0127-T1
Q2	AFA20001213.1400.0127-T2
Q3	AFA20001213.1400.0127-V1
Q4	AFA20001213.1400.0127-V2
Q5	AFA20001213.1400.0127-T3
Q6	AFA20001213.1400.0127-T4
Q7	AFA20001213.1400.0127-T5
Q8	AFA20001213.1400.0127-T6
Q9	AFA20001213.1400.0127-T7
Q11	AFA20001213.1400.0127-V3
QM3	AFA20001213.1400.0127-V1-1
QM4	AFA20001213.1400.0127-V2-1
QM11	AFA20001213.1400.0127-V3-1
