CE9	AFA20001207.1800.0119-CE1
CE11	AFA20001207.1800.0119-CE2
CE12	AFA20001207.1800.0119-CE3
CE14	AFA20001207.1800.0119-CE4
CE15	AFA20001207.1800.0119-CE5
CE16	AFA20001207.1800.0119-CE6
CE17	AFA20001207.1800.0119-CE7
CE10	AFA20001207.1800.0119-CE8
CE1	AFA20001207.1800.0119-CE9
CE2	AFA20001207.1800.0119-CE10
CE3	AFA20001207.1800.0119-CE11
CE4	AFA20001207.1800.0119-CE12
CE5	AFA20001207.1800.0119-CE13
CE6	AFA20001207.1800.0119-CE14
CE7	AFA20001207.1800.0119-CE15
CE8	AFA20001207.1800.0119-CE16
E9	AFA20001207.1800.0119-E1
E10	AFA20001207.1800.0119-E2
E11	AFA20001207.1800.0119-E3
E12	AFA20001207.1800.0119-E4
E13	AFA20001207.1800.0119-E5
E14	AFA20001207.1800.0119-E6
E15	AFA20001207.1800.0119-E7
E16	AFA20001207.1800.0119-E8
E17	AFA20001207.1800.0119-E9
E18	AFA20001207.1800.0119-E10
E20	AFA20001207.1800.0119-E11
E1	AFA20001207.1800.0119-E12
E2	AFA20001207.1800.0119-E13
E3	AFA20001207.1800.0119-E14
E4	AFA20001207.1800.0119-E15
E5	AFA20001207.1800.0119-E16
E6	AFA20001207.1800.0119-E17
E7	AFA20001207.1800.0119-E18
E8	AFA20001207.1800.0119-E19
EM19	AFA20001207.1800.0119-E1-1
EM22	AFA20001207.1800.0119-E14-2
EM23	AFA20001207.1800.0119-E14-3
EM25	AFA20001207.1800.0119-E2-4
EM26	AFA20001207.1800.0119-E3-5
EM28	AFA20001207.1800.0119-E14-6
EM29	AFA20001207.1800.0119-E18-7
EM30	AFA20001207.1800.0119-E18-8
EM31	AFA20001207.1800.0119-E4-9
EM32	AFA20001207.1800.0119-E18-10
EM33	AFA20001207.1800.0119-E5-11
EM34	AFA20001207.1800.0119-E6-12
EM35	AFA20001207.1800.0119-E5-13
EM36	AFA20001207.1800.0119-E5-14
EM37	AFA20001207.1800.0119-E7-15
EM38	AFA20001207.1800.0119-E7-16
EM40	AFA20001207.1800.0119-E7-17
EM20	AFA20001207.1800.0119-E9-18
EM21	AFA20001207.1800.0119-E10-19
EM39	AFA20001207.1800.0119-E11-20
EM1	AFA20001207.1800.0119-E12-21
EM2	AFA20001207.1800.0119-E13-22
EM4	AFA20001207.1800.0119-E14-23
EM3	AFA20001207.1800.0119-E14-24
EM5	AFA20001207.1800.0119-E15-25
EM24	AFA20001207.1800.0119-E8-26
EM6	AFA20001207.1800.0119-E16-27
EM7	AFA20001207.1800.0119-E17-28
EM8	AFA20001207.1800.0119-E18-29
EM10	AFA20001207.1800.0119-E14-30
EM9	AFA20001207.1800.0119-E14-31
EM11	AFA20001207.1800.0119-E18-32
EM12	AFA20001207.1800.0119-E15-33
EM13	AFA20001207.1800.0119-E19-34
EM14	AFA20001207.1800.0119-E18-35
EM16	AFA20001207.1800.0119-E16-36
EM17	AFA20001207.1800.0119-E17-37
EM15	AFA20001207.1800.0119-E16-38
EM18	AFA20001207.1800.0119-E1-39
R5	AFA20001207.1800.0119-R1
R1	AFA20001207.1800.0119-R2
R2	AFA20001207.1800.0119-R3
R3	AFA20001207.1800.0119-R4
R4	AFA20001207.1800.0119-R5
RM5	AFA20001207.1800.0119-R1-1
RM1	AFA20001207.1800.0119-R2-1
RM2	AFA20001207.1800.0119-R3-1
RM3	AFA20001207.1800.0119-R4-1
RM4	AFA20001207.1800.0119-R3-2
V2	AFA20001207.1800.0119-EV1
V1	AFA20001207.1800.0119-EV2
V3	AFA20001207.1800.0119-EV3
VM1	AFA20001207.1800.0119-EV2-1
VM2	AFA20001207.1800.0119-EV1-1
VM3	AFA20001207.1800.0119-EV3-1
Q1	AFA20001207.1800.0119-T1
Q2	AFA20001207.1800.0119-T2
Q3	AFA20001207.1800.0119-T3
