CE7	ALH20001014.1300.0111-CE1
CE8	ALH20001014.1300.0111-CE2
CE9	ALH20001014.1300.0111-CE3
CE10	ALH20001014.1300.0111-CE4
CE11	ALH20001014.1300.0111-CE5
CE13	ALH20001014.1300.0111-CE6
CE15	ALH20001014.1300.0111-CE7
CE14	ALH20001014.1300.0111-CE8
CE12	ALH20001014.1300.0111-CE9
CE1	ALH20001014.1300.0111-CE10
CE2	ALH20001014.1300.0111-CE11
CE3	ALH20001014.1300.0111-CE12
CE4	ALH20001014.1300.0111-CE13
CE6	ALH20001014.1300.0111-CE14
CE5	ALH20001014.1300.0111-CE15
E8	ALH20001014.1300.0111-E1
E9	ALH20001014.1300.0111-E2
E10	ALH20001014.1300.0111-E3
E11	ALH20001014.1300.0111-E4
E12	ALH20001014.1300.0111-E5
E13	ALH20001014.1300.0111-E6
E14	ALH20001014.1300.0111-E7
E23	ALH20001014.1300.0111-E8
E24	ALH20001014.1300.0111-E9
E1	ALH20001014.1300.0111-E10
E2	ALH20001014.1300.0111-E11
E3	ALH20001014.1300.0111-E12
E4	ALH20001014.1300.0111-E13
E5	ALH20001014.1300.0111-E14
E18	ALH20001014.1300.0111-E15
EM1	ALH20001014.1300.0111-E10-1
EM9	ALH20001014.1300.0111-E13-2
EM23	ALH20001014.1300.0111-E13-3
EM25	ALH20001014.1300.0111-E1-4
EM27	ALH20001014.1300.0111-E1-5
EM28	ALH20001014.1300.0111-E2-6
EM29	ALH20001014.1300.0111-E3-7
EM31	ALH20001014.1300.0111-E1-8
EM33	ALH20001014.1300.0111-E1-9
EM34	ALH20001014.1300.0111-E4-10
EM35	ALH20001014.1300.0111-E1-11
EM39	ALH20001014.1300.0111-E5-12
EM41	ALH20001014.1300.0111-E5-13
EM43	ALH20001014.1300.0111-E6-14
EM47	ALH20001014.1300.0111-E7-15
EM48	ALH20001014.1300.0111-E14-16
EM46	ALH20001014.1300.0111-E8-17
EM11	ALH20001014.1300.0111-E13-18
EM13	ALH20001014.1300.0111-E13-19
EM42	ALH20001014.1300.0111-E9-20
EM15	ALH20001014.1300.0111-E13-21
EM26	ALH20001014.1300.0111-E13-22
EM30	ALH20001014.1300.0111-E1-23
EM4	ALH20001014.1300.0111-E12-24
EM37	ALH20001014.1300.0111-E13-25
EM38	ALH20001014.1300.0111-E13-26
EM40	ALH20001014.1300.0111-E13-27
EM44	ALH20001014.1300.0111-E13-28
EM14	ALH20001014.1300.0111-E13-29
EM24	ALH20001014.1300.0111-E13-30
EM32	ALH20001014.1300.0111-E1-31
EM5	ALH20001014.1300.0111-E12-32
EM36	ALH20001014.1300.0111-E13-33
EM6	ALH20001014.1300.0111-E13-34
EM19	ALH20001014.1300.0111-E13-35
EM22	ALH20001014.1300.0111-E13-36
EM20	ALH20001014.1300.0111-E15-37
EM45	ALH20001014.1300.0111-E9-38
EM2	ALH20001014.1300.0111-E11-39
EM3	ALH20001014.1300.0111-E12-40
EM8	ALH20001014.1300.0111-E14-41
EM10	ALH20001014.1300.0111-E12-42
EM12	ALH20001014.1300.0111-E14-43
EM16	ALH20001014.1300.0111-E12-44
EM17	ALH20001014.1300.0111-E12-45
EM18	ALH20001014.1300.0111-E12-46
EM21	ALH20001014.1300.0111-E14-47
EM7	ALH20001014.1300.0111-E15-48
R2	ALH20001014.1300.0111-R1
R4	ALH20001014.1300.0111-R2
R5	ALH20001014.1300.0111-R3
R6	ALH20001014.1300.0111-R4
R1	ALH20001014.1300.0111-R5
R7	ALH20001014.1300.0111-R6
RM2	ALH20001014.1300.0111-R1-1
RM4	ALH20001014.1300.0111-R1-2
RM5	ALH20001014.1300.0111-R3-1
RM6	ALH20001014.1300.0111-R4-1
RM1	ALH20001014.1300.0111-R5-1
RM7	ALH20001014.1300.0111-R6-1
Q1	ALH20001014.1300.0111-T1
Q2	ALH20001014.1300.0111-T2
Q4	ALH20001014.1300.0111-T3
Q6	ALH20001014.1300.0111-T4
Q7	ALH20001014.1300.0111-V1
Q8	ALH20001014.1300.0111-V2
Q9	ALH20001014.1300.0111-T5
Q10	ALH20001014.1300.0111-T6
Q11	ALH20001014.1300.0111-V3
Q3	ALH20001014.1300.0111-T7
Q5	ALH20001014.1300.0111-T8
QM7	ALH20001014.1300.0111-V1-1
QM8	ALH20001014.1300.0111-V2-1
QM11	ALH20001014.1300.0111-V3-1
