CE5	AFA20001020.1400.0109-CE1
CE10	AFA20001020.1400.0109-CE2
CE11	AFA20001020.1400.0109-CE3
CE12	AFA20001020.1400.0109-CE4
CE13	AFA20001020.1400.0109-CE5
CE16	AFA20001020.1400.0109-CE6
CE17	AFA20001020.1400.0109-CE7
CE18	AFA20001020.1400.0109-CE8
CE19	AFA20001020.1400.0109-CE9
CE20	AFA20001020.1400.0109-CE10
CE14	AFA20001020.1400.0109-CE11
CE15	AFA20001020.1400.0109-CE12
CE1	AFA20001020.1400.0109-CE13
CE2	AFA20001020.1400.0109-CE14
CE3	AFA20001020.1400.0109-CE15
CE4	AFA20001020.1400.0109-CE16
CE6	AFA20001020.1400.0109-CE17
CE7	AFA20001020.1400.0109-CE18
CE8	AFA20001020.1400.0109-CE19
CE9	AFA20001020.1400.0109-CE20
E11	AFA20001020.1400.0109-E1
E12	AFA20001020.1400.0109-E2
E14	AFA20001020.1400.0109-E3
E15	AFA20001020.1400.0109-E4
E16	AFA20001020.1400.0109-E5
E17	AFA20001020.1400.0109-E6
E18	AFA20001020.1400.0109-E7
E20	AFA20001020.1400.0109-E8
E21	AFA20001020.1400.0109-E9
E22	AFA20001020.1400.0109-E10
E23	AFA20001020.1400.0109-E11
E24	AFA20001020.1400.0109-E12
E25	AFA20001020.1400.0109-E13
E27	AFA20001020.1400.0109-E14
E28	AFA20001020.1400.0109-E15
E29	AFA20001020.1400.0109-E16
E2	AFA20001020.1400.0109-E17
E3	AFA20001020.1400.0109-E18
E4	AFA20001020.1400.0109-E19
E5	AFA20001020.1400.0109-E20
E6	AFA20001020.1400.0109-E21
E7	AFA20001020.1400.0109-E22
E8	AFA20001020.1400.0109-E23
E9	AFA20001020.1400.0109-E24
E10	AFA20001020.1400.0109-E25
EM12	AFA20001020.1400.0109-E23-1
EM13	AFA20001020.1400.0109-E2-2
EM14	AFA20001020.1400.0109-E22-3
EM15	AFA20001020.1400.0109-E19-4
EM16	AFA20001020.1400.0109-E2-5
EM17	AFA20001020.1400.0109-E24-6
EM18	AFA20001020.1400.0109-E3-7
EM19	AFA20001020.1400.0109-E4-8
EM20	AFA20001020.1400.0109-E5-9
EM21	AFA20001020.1400.0109-E6-10
EM22	AFA20001020.1400.0109-E19-11
EM23	AFA20001020.1400.0109-E23-12
EM24	AFA20001020.1400.0109-E7-13
EM26	AFA20001020.1400.0109-E19-14
EM25	AFA20001020.1400.0109-E19-15
EM27	AFA20001020.1400.0109-E24-16
EM28	AFA20001020.1400.0109-E19-17
EM29	AFA20001020.1400.0109-E21-18
EM30	AFA20001020.1400.0109-E2-19
EM31	AFA20001020.1400.0109-E2-20
EM32	AFA20001020.1400.0109-E22-21
