CE11	AFA20001107.1400.0087-CE1
CE1	AFA20001107.1400.0087-CE2
CE12	AFA20001107.1400.0087-CE3
CE13	AFA20001107.1400.0087-CE4
CE14	AFA20001107.1400.0087-CE5
CE16	AFA20001107.1400.0087-CE6
CE15	AFA20001107.1400.0087-CE7
CE17	AFA20001107.1400.0087-CE8
CE18	AFA20001107.1400.0087-CE9
CE19	AFA20001107.1400.0087-CE10
CE20	AFA20001107.1400.0087-CE11
CE21	AFA20001107.1400.0087-CE12
CE22	AFA20001107.1400.0087-CE13
CE23	AFA20001107.1400.0087-CE14
CE3	AFA20001107.1400.0087-CE15
CE4	AFA20001107.1400.0087-CE16
CE5	AFA20001107.1400.0087-CE17
CE6	AFA20001107.1400.0087-CE18
CE7	AFA20001107.1400.0087-CE19
CE8	AFA20001107.1400.0087-CE20
CE9	AFA20001107.1400.0087-CE21
CE2	AFA20001107.1400.0087-CE22
CE10	AFA20001107.1400.0087-CE23
E12	AFA20001107.1400.0087-E1
E15	AFA20001107.1400.0087-E2
E16	AFA20001107.1400.0087-E3
E17	AFA20001107.1400.0087-E4
E19	AFA20001107.1400.0087-E5
E20	AFA20001107.1400.0087-E6
E21	AFA20001107.1400.0087-E7
E22	AFA20001107.1400.0087-E8
E23	AFA20001107.1400.0087-E9
E24	AFA20001107.1400.0087-E10
E26	AFA20001107.1400.0087-E11
E27	AFA20001107.1400.0087-E12
E28	AFA20001107.1400.0087-E13
E29	AFA20001107.1400.0087-E14
E31	AFA20001107.1400.0087-E15
E1	AFA20001107.1400.0087-E16
E2	AFA20001107.1400.0087-E17
E3	AFA20001107.1400.0087-E18
E4	AFA20001107.1400.0087-E19
E5	AFA20001107.1400.0087-E20
E6	AFA20001107.1400.0087-E21
E7	AFA20001107.1400.0087-E22
E9	AFA20001107.1400.0087-E23
E10	AFA20001107.1400.0087-E24
EM13	AFA20001107.1400.0087-E21-1
EM14	AFA20001107.1400.0087-E1-2
EM15	AFA20001107.1400.0087-E19-3
EM16	AFA20001107.1400.0087-E1-4
EM17	AFA20001107.1400.0087-E2-5
EM18	AFA20001107.1400.0087-E3-6
EM19	AFA20001107.1400.0087-E4-7
EM20	AFA20001107.1400.0087-E24-8
EM21	AFA20001107.1400.0087-E5-9
EM22	AFA20001107.1400.0087-E24-10
EM24	AFA20001107.1400.0087-E6-11
EM25	AFA20001107.1400.0087-E5-12
EM23	AFA20001107.1400.0087-E7-13
EM26	AFA20001107.1400.0087-E8-14
EM27	AFA20001107.1400.0087-E9-15
EM28	AFA20001107.1400.0087-E10-16
EM29	AFA20001107.1400.0087-E9-17
EM31	AFA20001107.1400.0087-E11-18
EM30	AFA20001107.1400.0087-E11-19
EM33	AFA20001107.1400.0087-E24-20
EM32	AFA20001107.1400.0087-E24-21
EM35	AFA20001107.1400.0087-E19-22
EM34	AFA20001107.1400.0087-E19-23
EM36	AFA20001107.1400.0087-E12-24
EM37	AFA20001107.1400.0087-E19-25
EM38	AFA20001107.1400.0087-E21-26
EM39	AFA20001107.1400.0087-E13-27
EM40	AFA20001107.1400.0087-E14-28
EM41	AFA20001107.1400.0087-E19-29
EM42	AFA20001107.1400.0087-E15-30
EM1	AFA20001107.1400.0087-E16-31
EM2	AFA20001107.1400.0087-E17-32
EM3	AFA20001107.1400.0087-E18-33
EM4	AFA20001107.1400.0087-E18-34
EM5	AFA20001107.1400.0087-E19-35
EM6	AFA20001107.1400.0087-E19-36
EM10	AFA20001107.1400.0087-E20-37
EM7	AFA20001107.1400.0087-E21-38
EM8	AFA20001107.1400.0087-E22-39
EM9	AFA20001107.1400.0087-E23-40
EM11	AFA20001107.1400.0087-E19-41
EM12	AFA20001107.1400.0087-E24-42
R5	AFA20001107.1400.0087-R1
R1	AFA20001107.1400.0087-R2
R2	AFA20001107.1400.0087-R3
R4	AFA20001107.1400.0087-R4
R7	AFA20001107.1400.0087-R5
R8	AFA20001107.1400.0087-R6
RM1	AFA20001107.1400.0087-R2-1
RM2	AFA20001107.1400.0087-R3-1
RM4	AFA20001107.1400.0087-R4-1
RM7	AFA20001107.1400.0087-R5-1
RM8	AFA20001107.1400.0087-R6-1
RM5	AFA20001107.1400.0087-R1-1
V3	AFA20001107.1400.0087-EV1
V1	AFA20001107.1400.0087-EV2
V2	AFA20001107.1400.0087-EV3
V4	AFA20001107.1400.0087-EV4
V7	AFA20001107.1400.0087-EV5
V6	AFA20001107.1400.0087-EV6
VM3	AFA20001107.1400.0087-EV1-1
VM7	AFA20001107.1400.0087-EV5-1
VM1	AFA20001107.1400.0087-EV2-1
VM2	AFA20001107.1400.0087-EV3-1
VM4	AFA20001107.1400.0087-EV4-1
VM6	AFA20001107.1400.0087-EV6-1
Q1	AFA20001107.1400.0087-T1
Q2	AFA20001107.1400.0087-T2
Q3	AFA20001107.1400.0087-T3
Q4	AFA20001107.1400.0087-T4
Q5	AFA20001107.1400.0087-T5
Q6	AFA20001107.1400.0087-T6
Q7	AFA20001107.1400.0087-V1
Q8	AFA20001107.1400.0087-V2
QM7	AFA20001107.1400.0087-V1-1
QM8	AFA20001107.1400.0087-V2-1
