CE9	AFA20001223.1400.0054-CE1
CE10	AFA20001223.1400.0054-CE2
CE11	AFA20001223.1400.0054-CE3
CE12	AFA20001223.1400.0054-CE4
CE13	AFA20001223.1400.0054-CE5
CE16	AFA20001223.1400.0054-CE6
CE4	AFA20001223.1400.0054-CE7
CE17	AFA20001223.1400.0054-CE8
CE18	AFA20001223.1400.0054-CE9
CE19	AFA20001223.1400.0054-CE10
CE20	AFA20001223.1400.0054-CE11
CE22	AFA20001223.1400.0054-CE12
CE23	AFA20001223.1400.0054-CE13
CE24	AFA20001223.1400.0054-CE14
CE25	AFA20001223.1400.0054-CE15
CE14	AFA20001223.1400.0054-CE16
CE21	AFA20001223.1400.0054-CE17
CE15	AFA20001223.1400.0054-CE18
CE2	AFA20001223.1400.0054-CE19
CE3	AFA20001223.1400.0054-CE20
CE5	AFA20001223.1400.0054-CE21
CE6	AFA20001223.1400.0054-CE22
CE7	AFA20001223.1400.0054-CE23
CE1	AFA20001223.1400.0054-CE24
CE8	AFA20001223.1400.0054-CE25
E15	AFA20001223.1400.0054-E1
E16	AFA20001223.1400.0054-E2
E17	AFA20001223.1400.0054-E3
E18	AFA20001223.1400.0054-E4
E20	AFA20001223.1400.0054-E5
E21	AFA20001223.1400.0054-E6
E35	AFA20001223.1400.0054-E7
E22	AFA20001223.1400.0054-E8
E23	AFA20001223.1400.0054-E9
E24	AFA20001223.1400.0054-E10
E26	AFA20001223.1400.0054-E11
E30	AFA20001223.1400.0054-E12
E31	AFA20001223.1400.0054-E13
E32	AFA20001223.1400.0054-E14
E33	AFA20001223.1400.0054-E15
E34	AFA20001223.1400.0054-E16
E37	AFA20001223.1400.0054-E17
E41	AFA20001223.1400.0054-E18
E42	AFA20001223.1400.0054-E19
E43	AFA20001223.1400.0054-E20
E44	AFA20001223.1400.0054-E21
E2	AFA20001223.1400.0054-E22
E3	AFA20001223.1400.0054-E23
E6	AFA20001223.1400.0054-E24
E7	AFA20001223.1400.0054-E25
E8	AFA20001223.1400.0054-E26
E10	AFA20001223.1400.0054-E27
E11	AFA20001223.1400.0054-E28
E12	AFA20001223.1400.0054-E29
E13	AFA20001223.1400.0054-E30
EM17	AFA20001223.1400.0054-E1-1
EM18	AFA20001223.1400.0054-E3-2
EM19	AFA20001223.1400.0054-E4-3
EM20	AFA20001223.1400.0054-E3-4
EM21	AFA20001223.1400.0054-E30-5
EM22	AFA20001223.1400.0054-E30-6
EM24	AFA20001223.1400.0054-E7-7
EM23	AFA20001223.1400.0054-E7-8
EM25	AFA20001223.1400.0054-E7-9
EM26	AFA20001223.1400.0054-E22-10
EM27	AFA20001223.1400.0054-E4-11
EM28	AFA20001223.1400.0054-E5-12
EM29	AFA20001223.1400.0054-E4-13
EM3	AFA20001223.1400.0054-E7-14
EM32	AFA20001223.1400.0054-E6-15
EM33	AFA20001223.1400.0054-E8-16
EM34	AFA20001223.1400.0054-E6-17
EM36	AFA20001223.1400.0054-E30-18
EM35	AFA20001223.1400.0054-E30-19
EM37	AFA20001223.1400.0054-E6-20
EM38	AFA20001223.1400.0054-E7-21
EM39	AFA20001223.1400.0054-E7-22
EM40	AFA20001223.1400.0054-E9-23
EM41	AFA20001223.1400.0054-E9-24
EM43	AFA20001223.1400.0054-E9-25
EM44	AFA20001223.1400.0054-E10-26
EM46	AFA20001223.1400.0054-E9-27
EM13	AFA20001223.1400.0054-E30-28
EM52	AFA20001223.1400.0054-E11-29
EM54	AFA20001223.1400.0054-E13-30
EM55	AFA20001223.1400.0054-E12-31
EM56	AFA20001223.1400.0054-E14-32
EM57	AFA20001223.1400.0054-E15-33
EM58	AFA20001223.1400.0054-E16-34
EM30	AFA20001223.1400.0054-E17-35
EM42	AFA20001223.1400.0054-E9-36
EM45	AFA20001223.1400.0054-E10-37
EM48	AFA20001223.1400.0054-E11-38
EM51	AFA20001223.1400.0054-E18-39
EM49	AFA20001223.1400.0054-E19-40
EM47	AFA20001223.1400.0054-E11-41
EM53	AFA20001223.1400.0054-E20-42
EM50	AFA20001223.1400.0054-E18-43
EM31	AFA20001223.1400.0054-E21-44
EM15	AFA20001223.1400.0054-E30-45
EM14	AFA20001223.1400.0054-E30-46
EM1	AFA20001223.1400.0054-E22-47
EM2	AFA20001223.1400.0054-E23-48
EM4	AFA20001223.1400.0054-E7-49
EM16	AFA20001223.1400.0054-E2-50
EM5	AFA20001223.1400.0054-E22-51
EM6	AFA20001223.1400.0054-E24-52
EM7	AFA20001223.1400.0054-E25-53
EM8	AFA20001223.1400.0054-E26-54
EM9	AFA20001223.1400.0054-E27-55
EM10	AFA20001223.1400.0054-E28-56
EM11	AFA20001223.1400.0054-E29-57
EM12	AFA20001223.1400.0054-E30-58
R1	AFA20001223.1400.0054-R1
R2	AFA20001223.1400.0054-R2
R4	AFA20001223.1400.0054-R3
R5	AFA20001223.1400.0054-R4
R6	AFA20001223.1400.0054-R5
R7	AFA20001223.1400.0054-R6
R8	AFA20001223.1400.0054-R7
R10	AFA20001223.1400.0054-R8
R9	AFA20001223.1400.0054-R9
RM1	AFA20001223.1400.0054-R1-1
RM2	AFA20001223.1400.0054-R2-1
RM4	AFA20001223.1400.0054-R3-1
RM5	AFA20001223.1400.0054-R4-1
RM6	AFA20001223.1400.0054-R2-2
RM7	AFA20001223.1400.0054-R6-1
RM8	AFA20001223.1400.0054-R7-1
RM10	AFA20001223.1400.0054-R8-1
RM9	AFA20001223.1400.0054-R9-1
V1	AFA20001223.1400.0054-EV1
V5	AFA20001223.1400.0054-EV2
V2	AFA20001223.1400.0054-EV3
V3	AFA20001223.1400.0054-EV4
V4	AFA20001223.1400.0054-EV5
VM1	AFA20001223.1400.0054-EV1-1
VM5	AFA20001223.1400.0054-EV2-1
VM2	AFA20001223.1400.0054-EV3-1
VM3	AFA20001223.1400.0054-EV4-1
VM4	AFA20001223.1400.0054-EV5-1
Q1	AFA20001223.1400.0054-T1
Q2	AFA20001223.1400.0054-T2
Q3	AFA20001223.1400.0054-T3
Q4	AFA20001223.1400.0054-T4
Q5	AFA20001223.1400.0054-T5
Q6	AFA20001223.1400.0054-T6
