CE8	ALH20001115.1300.0078-CE1
CE9	ALH20001115.1300.0078-CE2
CE10	ALH20001115.1300.0078-CE3
CE11	ALH20001115.1300.0078-CE4
CE12	ALH20001115.1300.0078-CE5
CE1	ALH20001115.1300.0078-CE6
CE2	ALH20001115.1300.0078-CE7
CE3	ALH20001115.1300.0078-CE8
CE4	ALH20001115.1300.0078-CE9
CE5	ALH20001115.1300.0078-CE10
CE6	ALH20001115.1300.0078-CE11
CE7	ALH20001115.1300.0078-CE12
E14	ALH20001115.1300.0078-E1
E15	ALH20001115.1300.0078-E2
E16	ALH20001115.1300.0078-E3
E17	ALH20001115.1300.0078-E4
E18	ALH20001115.1300.0078-E5
E20	ALH20001115.1300.0078-E6
E1	ALH20001115.1300.0078-E7
E2	ALH20001115.1300.0078-E8
E3	ALH20001115.1300.0078-E9
E4	ALH20001115.1300.0078-E10
E5	ALH20001115.1300.0078-E11
E6	ALH20001115.1300.0078-E12
E7	ALH20001115.1300.0078-E13
E8	ALH20001115.1300.0078-E14
E21	ALH20001115.1300.0078-E15
E11	ALH20001115.1300.0078-E16
E12	ALH20001115.1300.0078-E17
E13	ALH20001115.1300.0078-E18
EM1	ALH20001115.1300.0078-E8-1
EM21	ALH20001115.1300.0078-E1-2
EM22	ALH20001115.1300.0078-E2-3
EM23	ALH20001115.1300.0078-E7-4
EM24	ALH20001115.1300.0078-E9-5
EM25	ALH20001115.1300.0078-E3-6
EM26	ALH20001115.1300.0078-E3-7
EM27	ALH20001115.1300.0078-E4-8
EM28	ALH20001115.1300.0078-E3-9
EM29	ALH20001115.1300.0078-E5-10
EM30	ALH20001115.1300.0078-E5-11
EM31	ALH20001115.1300.0078-E5-12
EM32	ALH20001115.1300.0078-E7-13
EM13	ALH20001115.1300.0078-E7-14
EM33	ALH20001115.1300.0078-E7-15
EM34	ALH20001115.1300.0078-E7-16
EM35	ALH20001115.1300.0078-E9-17
EM36	ALH20001115.1300.0078-E7-18
EM37	ALH20001115.1300.0078-E7-19
EM38	ALH20001115.1300.0078-E6-20
EM39	ALH20001115.1300.0078-E7-21
EM40	ALH20001115.1300.0078-E7-22
EM41	ALH20001115.1300.0078-E9-23
EM2	ALH20001115.1300.0078-E9-24
EM3	ALH20001115.1300.0078-E7-25
EM4	ALH20001115.1300.0078-E10-26
EM5	ALH20001115.1300.0078-E12-27
EM6	ALH20001115.1300.0078-E11-28
EM7	ALH20001115.1300.0078-E11-29
EM8	ALH20001115.1300.0078-E9-30
EM9	ALH20001115.1300.0078-E13-31
EM10	ALH20001115.1300.0078-E13-32
EM11	ALH20001115.1300.0078-E7-33
EM12	ALH20001115.1300.0078-E14-34
EM14	ALH20001115.1300.0078-E15-35
EM15	ALH20001115.1300.0078-E9-36
EM16	ALH20001115.1300.0078-E16-37
EM17	ALH20001115.1300.0078-E7-38
EM18	ALH20001115.1300.0078-E7-39
EM19	ALH20001115.1300.0078-E17-40
EM20	ALH20001115.1300.0078-E18-41
R1	ALH20001115.1300.0078-R1
R2	ALH20001115.1300.0078-R2
R3	ALH20001115.1300.0078-R3
RM1	ALH20001115.1300.0078-R1-1
RM2	ALH20001115.1300.0078-R2-1
RM3	ALH20001115.1300.0078-R3-1
V1	ALH20001115.1300.0078-EV1
V2	ALH20001115.1300.0078-EV2
VM1	ALH20001115.1300.0078-EV1-1
VM2	ALH20001115.1300.0078-EV2-1
Q1	ALH20001115.1300.0078-T1
Q2	ALH20001115.1300.0078-T2
Q3	ALH20001115.1300.0078-V1
Q4	ALH20001115.1300.0078-V2
Q5	ALH20001115.1300.0078-T3
Q6	ALH20001115.1300.0078-T4
QM3	ALH20001115.1300.0078-V1-1
QM4	ALH20001115.1300.0078-V2-1
