CE9	AFA20001208.1000.0046-CE1
CE10	AFA20001208.1000.0046-CE2
CE11	AFA20001208.1000.0046-CE3
CE12	AFA20001208.1000.0046-CE4
CE13	AFA20001208.1000.0046-CE5
CE14	AFA20001208.1000.0046-CE6
CE15	AFA20001208.1000.0046-CE7
CE16	AFA20001208.1000.0046-CE8
CE17	AFA20001208.1000.0046-CE9
CE18	AFA20001208.1000.0046-CE10
CE1	AFA20001208.1000.0046-CE11
CE2	AFA20001208.1000.0046-CE12
CE3	AFA20001208.1000.0046-CE13
CE4	AFA20001208.1000.0046-CE14
CE5	AFA20001208.1000.0046-CE15
CE6	AFA20001208.1000.0046-CE16
CE7	AFA20001208.1000.0046-CE17
CE8	AFA20001208.1000.0046-CE18
E9	AFA20001208.1000.0046-E1
E11	AFA20001208.1000.0046-E2
E12	AFA20001208.1000.0046-E3
E13	AFA20001208.1000.0046-E4
E14	AFA20001208.1000.0046-E5
E15	AFA20001208.1000.0046-E6
E16	AFA20001208.1000.0046-E7
E17	AFA20001208.1000.0046-E8
E18	AFA20001208.1000.0046-E9
E23	AFA20001208.1000.0046-E10
E20	AFA20001208.1000.0046-E11
E1	AFA20001208.1000.0046-E12
E2	AFA20001208.1000.0046-E13
E3	AFA20001208.1000.0046-E14
E4	AFA20001208.1000.0046-E15
E5	AFA20001208.1000.0046-E16
E6	AFA20001208.1000.0046-E17
E7	AFA20001208.1000.0046-E18
E8	AFA20001208.1000.0046-E19
EM14	AFA20001208.1000.0046-E16-1
EM15	AFA20001208.1000.0046-E17-2
EM16	AFA20001208.1000.0046-E17-3
EM19	AFA20001208.1000.0046-E17-4
EM20	AFA20001208.1000.0046-E17-5
EM21	AFA20001208.1000.0046-E17-6
EM23	AFA20001208.1000.0046-E2-7
EM22	AFA20001208.1000.0046-E2-8
EM24	AFA20001208.1000.0046-E3-9
EM25	AFA20001208.1000.0046-E3-10
EM26	AFA20001208.1000.0046-E4-11
EM27	AFA20001208.1000.0046-E3-12
EM28	AFA20001208.1000.0046-E5-13
EM29	AFA20001208.1000.0046-E6-14
EM31	AFA20001208.1000.0046-E16-15
EM32	AFA20001208.1000.0046-E16-16
EM33	AFA20001208.1000.0046-E7-17
EM34	AFA20001208.1000.0046-E16-18
EM35	AFA20001208.1000.0046-E8-19
EM36	AFA20001208.1000.0046-E16-20
EM37	AFA20001208.1000.0046-E16-21
EM38	AFA20001208.1000.0046-E9-22
EM18	AFA20001208.1000.0046-E10-23
EM17	AFA20001208.1000.0046-E16-24
EM30	AFA20001208.1000.0046-E5-25
EM39	AFA20001208.1000.0046-E11-26
EM6	AFA20001208.1000.0046-E16-27
EM1	AFA20001208.1000.0046-E12-28
EM2	AFA20001208.1000.0046-E13-29
EM4	AFA20001208.1000.0046-E14-30
EM5	AFA20001208.1000.0046-E15-31
EM3	AFA20001208.1000.0046-E14-32
EM7	AFA20001208.1000.0046-E17-33
EM8	AFA20001208.1000.0046-E16-34
EM9	AFA20001208.1000.0046-E18-35
EM10	AFA20001208.1000.0046-E16-36
EM11	AFA20001208.1000.0046-E19-37
EM12	AFA20001208.1000.0046-E16-38
EM13	AFA20001208.1000.0046-E1-39
R1	AFA20001208.1000.0046-R1
R3	AFA20001208.1000.0046-R2
R4	AFA20001208.1000.0046-R3
R5	AFA20001208.1000.0046-R4
R6	AFA20001208.1000.0046-R5
R7	AFA20001208.1000.0046-R6
R2	AFA20001208.1000.0046-R7
RM1	AFA20001208.1000.0046-R1-1
RM3	AFA20001208.1000.0046-R2-1
RM4	AFA20001208.1000.0046-R2-2
RM5	AFA20001208.1000.0046-R4-1
RM6	AFA20001208.1000.0046-R5-1
RM7	AFA20001208.1000.0046-R6-1
RM2	AFA20001208.1000.0046-R7-1
V1	AFA20001208.1000.0046-EV1
V2	AFA20001208.1000.0046-EV2
V4	AFA20001208.1000.0046-EV3
V6	AFA20001208.1000.0046-EV4
V7	AFA20001208.1000.0046-EV5
V3	AFA20001208.1000.0046-EV6
V5	AFA20001208.1000.0046-EV7
V8	AFA20001208.1000.0046-EV8
VM1	AFA20001208.1000.0046-EV1-1
VM2	AFA20001208.1000.0046-EV2-1
VM4	AFA20001208.1000.0046-EV3-1
VM6	AFA20001208.1000.0046-EV4-1
VM8	AFA20001208.1000.0046-EV5-1
VM3	AFA20001208.1000.0046-EV6-1
VM5	AFA20001208.1000.0046-EV7-1
VM7	AFA20001208.1000.0046-EV8-1
Q1	AFA20001208.1000.0046-T1
Q6	AFA20001208.1000.0046-T2
Q8	AFA20001208.1000.0046-V1
Q5	AFA20001208.1000.0046-T3
Q2	AFA20001208.1000.0046-T4
Q3	AFA20001208.1000.0046-T5
Q4	AFA20001208.1000.0046-T6
Q7	AFA20001208.1000.0046-V2
Q9	AFA20001208.1000.0046-T7
QM8	AFA20001208.1000.0046-V1-1
QM7	AFA20001208.1000.0046-V2-1
