CE10	ALH20001114.0100.0020-CE1
CE11	ALH20001114.0100.0020-CE2
CE12	ALH20001114.0100.0020-CE3
CE13	ALH20001114.0100.0020-CE4
CE14	ALH20001114.0100.0020-CE5
CE16	ALH20001114.0100.0020-CE6
CE1	ALH20001114.0100.0020-CE7
CE17	ALH20001114.0100.0020-CE8
CE18	ALH20001114.0100.0020-CE9
CE19	ALH20001114.0100.0020-CE10
CE20	ALH20001114.0100.0020-CE11
CE22	ALH20001114.0100.0020-CE12
CE21	ALH20001114.0100.0020-CE13
CE23	ALH20001114.0100.0020-CE14
CE24	ALH20001114.0100.0020-CE15
CE25	ALH20001114.0100.0020-CE16
CE26	ALH20001114.0100.0020-CE17
CE27	ALH20001114.0100.0020-CE18
CE28	ALH20001114.0100.0020-CE19
CE30	ALH20001114.0100.0020-CE20
CE29	ALH20001114.0100.0020-CE21
CE31	ALH20001114.0100.0020-CE22
CE32	ALH20001114.0100.0020-CE23
CE33	ALH20001114.0100.0020-CE24
CE35	ALH20001114.0100.0020-CE25
CE36	ALH20001114.0100.0020-CE26
CE37	ALH20001114.0100.0020-CE27
CE39	ALH20001114.0100.0020-CE28
CE40	ALH20001114.0100.0020-CE29
CE42	ALH20001114.0100.0020-CE30
CE43	ALH20001114.0100.0020-CE31
CE44	ALH20001114.0100.0020-CE32
CE45	ALH20001114.0100.0020-CE33
CE46	ALH20001114.0100.0020-CE34
CE47	ALH20001114.0100.0020-CE35
CE49	ALH20001114.0100.0020-CE36
CE52	ALH20001114.0100.0020-CE37
CE53	ALH20001114.0100.0020-CE38
CE15	ALH20001114.0100.0020-CE39
CE54	ALH20001114.0100.0020-CE40
CE55	ALH20001114.0100.0020-CE41
CE56	ALH20001114.0100.0020-CE42
CE57	ALH20001114.0100.0020-CE43
CE58	ALH20001114.0100.0020-CE44
CE34	ALH20001114.0100.0020-CE45
CE59	ALH20001114.0100.0020-CE46
CE38	ALH20001114.0100.0020-CE47
CE60	ALH20001114.0100.0020-CE48
CE3	ALH20001114.0100.0020-CE49
CE48	ALH20001114.0100.0020-CE50
CE51	ALH20001114.0100.0020-CE51
CE41	ALH20001114.0100.0020-CE52
CE50	ALH20001114.0100.0020-CE53
CE4	ALH20001114.0100.0020-CE54
CE7	ALH20001114.0100.0020-CE55
CE8	ALH20001114.0100.0020-CE56
CE9	ALH20001114.0100.0020-CE57
CE2	ALH20001114.0100.0020-CE58
CE5	ALH20001114.0100.0020-CE59
CE6	ALH20001114.0100.0020-CE60
E12	ALH20001114.0100.0020-E1
E13	ALH20001114.0100.0020-E2
E14	ALH20001114.0100.0020-E3
E20	ALH20001114.0100.0020-E4
E25	ALH20001114.0100.0020-E5
E26	ALH20001114.0100.0020-E6
E27	ALH20001114.0100.0020-E7
E29	ALH20001114.0100.0020-E8
E30	ALH20001114.0100.0020-E9
E99	ALH20001114.0100.0020-E10
E31	ALH20001114.0100.0020-E11
E32	ALH20001114.0100.0020-E12
E33	ALH20001114.0100.0020-E13
E35	ALH20001114.0100.0020-E14
E37	ALH20001114.0100.0020-E15
E38	ALH20001114.0100.0020-E16
E39	ALH20001114.0100.0020-E17
E41	ALH20001114.0100.0020-E18
E42	ALH20001114.0100.0020-E19
E43	ALH20001114.0100.0020-E20
E45	ALH20001114.0100.0020-E21
E46	ALH20001114.0100.0020-E22
E47	ALH20001114.0100.0020-E23
E48	ALH20001114.0100.0020-E24
E49	ALH20001114.0100.0020-E25
E50	ALH20001114.0100.0020-E26
