CE9	ALH20001201.1900.0126-CE1
CE10	ALH20001201.1900.0126-CE2
CE11	ALH20001201.1900.0126-CE3
CE12	ALH20001201.1900.0126-CE4
CE13	ALH20001201.1900.0126-CE5
CE14	ALH20001201.1900.0126-CE6
CE15	ALH20001201.1900.0126-CE7
CE16	ALH20001201.1900.0126-CE8
CE17	ALH20001201.1900.0126-CE9
CE18	ALH20001201.1900.0126-CE10
CE19	ALH20001201.1900.0126-CE11
CE20	ALH20001201.1900.0126-CE12
CE21	ALH20001201.1900.0126-CE13
CE22	ALH20001201.1900.0126-CE14
CE23	ALH20001201.1900.0126-CE15
CE24	ALH20001201.1900.0126-CE16
CE25	ALH20001201.1900.0126-CE17
CE26	ALH20001201.1900.0126-CE18
CE27	ALH20001201.1900.0126-CE19
CE28	ALH20001201.1900.0126-CE20
CE1	ALH20001201.1900.0126-CE21
CE2	ALH20001201.1900.0126-CE22
CE3	ALH20001201.1900.0126-CE23
CE4	ALH20001201.1900.0126-CE24
CE5	ALH20001201.1900.0126-CE25
CE6	ALH20001201.1900.0126-CE26
CE7	ALH20001201.1900.0126-CE27
CE8	ALH20001201.1900.0126-CE28
E13	ALH20001201.1900.0126-E1
E14	ALH20001201.1900.0126-E2
E15	ALH20001201.1900.0126-E3
E16	ALH20001201.1900.0126-E4
E18	ALH20001201.1900.0126-E5
E19	ALH20001201.1900.0126-E6
E20	ALH20001201.1900.0126-E7
E21	ALH20001201.1900.0126-E8
E22	ALH20001201.1900.0126-E9
E23	ALH20001201.1900.0126-E10
E24	ALH20001201.1900.0126-E11
E25	ALH20001201.1900.0126-E12
E26	ALH20001201.1900.0126-E13
E27	ALH20001201.1900.0126-E14
E28	ALH20001201.1900.0126-E15
E29	ALH20001201.1900.0126-E16
E30	ALH20001201.1900.0126-E17
E31	ALH20001201.1900.0126-E18
E33	ALH20001201.1900.0126-E19
E34	ALH20001201.1900.0126-E20
E43	ALH20001201.1900.0126-E21
E44	ALH20001201.1900.0126-E22
E45	ALH20001201.1900.0126-E23
E2	ALH20001201.1900.0126-E24
E3	ALH20001201.1900.0126-E25
E4	ALH20001201.1900.0126-E26
E5	ALH20001201.1900.0126-E27
E6	ALH20001201.1900.0126-E28
E7	ALH20001201.1900.0126-E29
E8	ALH20001201.1900.0126-E30
E9	ALH20001201.1900.0126-E31
E10	ALH20001201.1900.0126-E32
E11	ALH20001201.1900.0126-E33
E12	ALH20001201.1900.0126-E34
EM19	ALH20001201.1900.0126-E33-1
EM20	ALH20001201.1900.0126-E2-2
EM21	ALH20001201.1900.0126-E3-3
EM22	ALH20001201.1900.0126-E4-4
EM23	ALH20001201.1900.0126-E29-5
EM24	ALH20001201.1900.0126-E2-6
EM25	ALH20001201.1900.0126-E3-7
EM26	ALH20001201.1900.0126-E3-8
EM57	ALH20001201.1900.0126-E5-9
EM30	ALH20001201.1900.0126-E25-10
EM31	ALH20001201.1900.0126-E29-11
EM32	ALH20001201.1900.0126-E1-12
EM33	ALH20001201.1900.0126-E6-13
EM34	ALH20001201.1900.0126-E29-14
EM36	ALH20001201.1900.0126-E7-15
EM35	ALH20001201.1900.0126-E7-16
EM38	ALH20001201.1900.0126-E8-17
EM39	ALH20001201.1900.0126-E9-18
EM41	ALH20001201.1900.0126-E10-19
EM42	ALH20001201.1900.0126-E11-20
EM43	ALH20001201.1900.0126-E12-21
EM44	ALH20001201.1900.0126-E13-22
EM45	ALH20001201.1900.0126-E30-23
EM46	ALH20001201.1900.0126-E31-24
EM47	ALH20001201.1900.0126-E25-25
EM48	ALH20001201.1900.0126-E26-26
EM49	ALH20001201.1900.0126-E26-27
EM50	ALH20001201.1900.0126-E4-28
EM51	ALH20001201.1900.0126-E25-29
EM52	ALH20001201.1900.0126-E25-30
EM53	ALH20001201.1900.0126-E5-31
EM54	ALH20001201.1900.0126-E5-32
EM56	ALH20001201.1900.0126-E5-33
EM55	ALH20001201.1900.0126-E14-34
EM58	ALH20001201.1900.0126-E15-35
EM59	ALH20001201.1900.0126-E31-36
EM60	ALH20001201.1900.0126-E5-37
EM61	ALH20001201.1900.0126-E5-38
EM62	ALH20001201.1900.0126-E16-39
EM63	ALH20001201.1900.0126-E5-40
EM64	ALH20001201.1900.0126-E16-41
EM65	ALH20001201.1900.0126-E25-42
EM66	ALH20001201.1900.0126-E25-43
EM67	ALH20001201.1900.0126-E25-44
EM68	ALH20001201.1900.0126-E25-45
EM69	ALH20001201.1900.0126-E17-46
EM70	ALH20001201.1900.0126-E17-47
EM71	ALH20001201.1900.0126-E17-48
EM72	ALH20001201.1900.0126-E18-49
EM73	ALH20001201.1900.0126-E18-50
EM74	ALH20001201.1900.0126-E5-51
EM75	ALH20001201.1900.0126-E19-52
EM77	ALH20001201.1900.0126-E31-53
EM79	ALH20001201.1900.0126-E20-54
EM80	ALH20001201.1900.0126-E25-55
EM37	ALH20001201.1900.0126-E5-56
EM40	ALH20001201.1900.0126-E5-57
EM78	ALH20001201.1900.0126-E5-58
EM27	ALH20001201.1900.0126-E21-59
EM28	ALH20001201.1900.0126-E5-60
EM76	ALH20001201.1900.0126-E22-61
EM12	ALH20001201.1900.0126-E23-62
EM13	ALH20001201.1900.0126-E25-63
EM1	ALH20001201.1900.0126-E24-64
EM2	ALH20001201.1900.0126-E25-65
EM3	ALH20001201.1900.0126-E25-66
EM4	ALH20001201.1900.0126-E26-67
EM5	ALH20001201.1900.0126-E27-68
EM6	ALH20001201.1900.0126-E28-69
EM8	ALH20001201.1900.0126-E29-70
EM7	ALH20001201.1900.0126-E29-71
EM9	ALH20001201.1900.0126-E30-72
EM10	ALH20001201.1900.0126-E31-73
EM11	ALH20001201.1900.0126-E32-74
EM15	ALH20001201.1900.0126-E29-75
EM14	ALH20001201.1900.0126-E29-76
EM16	ALH20001201.1900.0126-E33-77
EM17	ALH20001201.1900.0126-E34-78
EM18	ALH20001201.1900.0126-E1-79
R12	ALH20001201.1900.0126-R1
R1	ALH20001201.1900.0126-R2
R2	ALH20001201.1900.0126-R3
