CE11	AFA20001029.1800.0166-CE1
CE12	AFA20001029.1800.0166-CE2
CE13	AFA20001029.1800.0166-CE3
CE14	AFA20001029.1800.0166-CE4
CE15	AFA20001029.1800.0166-CE5
CE16	AFA20001029.1800.0166-CE6
CE17	AFA20001029.1800.0166-CE7
CE18	AFA20001029.1800.0166-CE8
CE2	AFA20001029.1800.0166-CE9
CE3	AFA20001029.1800.0166-CE10
CE4	AFA20001029.1800.0166-CE11
CE5	AFA20001029.1800.0166-CE12
CE6	AFA20001029.1800.0166-CE13
CE7	AFA20001029.1800.0166-CE14
CE1	AFA20001029.1800.0166-CE15
CE8	AFA20001029.1800.0166-CE16
CE9	AFA20001029.1800.0166-CE17
CE10	AFA20001029.1800.0166-CE18
E14	AFA20001029.1800.0166-E1
E15	AFA20001029.1800.0166-E2
E16	AFA20001029.1800.0166-E3
E18	AFA20001029.1800.0166-E4
E19	AFA20001029.1800.0166-E5
E20	AFA20001029.1800.0166-E6
E21	AFA20001029.1800.0166-E7
E22	AFA20001029.1800.0166-E8
E23	AFA20001029.1800.0166-E9
E24	AFA20001029.1800.0166-E10
E25	AFA20001029.1800.0166-E11
E26	AFA20001029.1800.0166-E12
E27	AFA20001029.1800.0166-E13
E28	AFA20001029.1800.0166-E14
E29	AFA20001029.1800.0166-E15
E30	AFA20001029.1800.0166-E16
E1	AFA20001029.1800.0166-E17
E2	AFA20001029.1800.0166-E18
E3	AFA20001029.1800.0166-E19
E4	AFA20001029.1800.0166-E20
E5	AFA20001029.1800.0166-E21
E6	AFA20001029.1800.0166-E22
E7	AFA20001029.1800.0166-E23
E8	AFA20001029.1800.0166-E24
E10	AFA20001029.1800.0166-E25
E11	AFA20001029.1800.0166-E26
E12	AFA20001029.1800.0166-E27
E13	AFA20001029.1800.0166-E28
EM14	AFA20001029.1800.0166-E1-1
EM15	AFA20001029.1800.0166-E1-2
EM17	AFA20001029.1800.0166-E2-3
EM16	AFA20001029.1800.0166-E3-4
EM18	AFA20001029.1800.0166-E28-5
EM19	AFA20001029.1800.0166-E4-6
EM20	AFA20001029.1800.0166-E5-7
EM21	AFA20001029.1800.0166-E5-8
EM24	AFA20001029.1800.0166-E6-9
EM23	AFA20001029.1800.0166-E7-10
EM22	AFA20001029.1800.0166-E1-11
EM25	AFA20001029.1800.0166-E1-12
EM26	AFA20001029.1800.0166-E8-13
EM27	AFA20001029.1800.0166-E1-14
EM28	AFA20001029.1800.0166-E24-15
EM29	AFA20001029.1800.0166-E9-16
EM30	AFA20001029.1800.0166-E1-17
EM32	AFA20001029.1800.0166-E10-18
EM31	AFA20001029.1800.0166-E10-19
EM33	AFA20001029.1800.0166-E24-20
EM34	AFA20001029.1800.0166-E24-21
EM35	AFA20001029.1800.0166-E24-22
EM36	AFA20001029.1800.0166-E11-23
EM37	AFA20001029.1800.0166-E24-24
EM38	AFA20001029.1800.0166-E12-25
EM39	AFA20001029.1800.0166-E20-26
EM40	AFA20001029.1800.0166-E13-27
EM41	AFA20001029.1800.0166-E13-28
EM42	AFA20001029.1800.0166-E22-29
EM43	AFA20001029.1800.0166-E14-30
EM44	AFA20001029.1800.0166-E15-31
EM45	AFA20001029.1800.0166-E16-32
EM46	AFA20001029.1800.0166-E12-33
EM47	AFA20001029.1800.0166-E19-34
EM48	AFA20001029.1800.0166-E19-35
EM49	AFA20001029.1800.0166-E19-36
EM1	AFA20001029.1800.0166-E17-37
EM2	AFA20001029.1800.0166-E18-38
EM4	AFA20001029.1800.0166-E19-39
EM3	AFA20001029.1800.0166-E19-40
EM5	AFA20001029.1800.0166-E21-41
EM6	AFA20001029.1800.0166-E23-42
EM7	AFA20001029.1800.0166-E24-43
EM8	AFA20001029.1800.0166-E25-44
EM9	AFA20001029.1800.0166-E26-45
EM10	AFA20001029.1800.0166-E19-46
EM11	AFA20001029.1800.0166-E27-47
EM12	AFA20001029.1800.0166-E28-48
EM13	AFA20001029.1800.0166-E19-49
R1	AFA20001029.1800.0166-R1
R2	AFA20001029.1800.0166-R2
R3	AFA20001029.1800.0166-R3
R4	AFA20001029.1800.0166-R4
R5	AFA20001029.1800.0166-R5
R7	AFA20001029.1800.0166-R6
R8	AFA20001029.1800.0166-R7
R9	AFA20001029.1800.0166-R8
R10	AFA20001029.1800.0166-R9
R11	AFA20001029.1800.0166-R10
R15	AFA20001029.1800.0166-R11
RM1	AFA20001029.1800.0166-R1-1
RM2	AFA20001029.1800.0166-R2-1
RM3	AFA20001029.1800.0166-R3-1
RM4	AFA20001029.1800.0166-R4-1
RM5	AFA20001029.1800.0166-R5-1
RM7	AFA20001029.1800.0166-R6-1
RM8	AFA20001029.1800.0166-R7-1
RM9	AFA20001029.1800.0166-R8-1
RM10	AFA20001029.1800.0166-R9-1
RM11	AFA20001029.1800.0166-R10-1
RM15	AFA20001029.1800.0166-R11-1
V1	AFA20001029.1800.0166-EV1
VM1	AFA20001029.1800.0166-EV1-1
Q4	AFA20001029.1800.0166-T1
Q1	AFA20001029.1800.0166-T2
Q2	AFA20001029.1800.0166-T3
Q3	AFA20001029.1800.0166-T4
Q5	AFA20001029.1800.0166-T5
Q6	AFA20001029.1800.0166-T6
