CE1	ALH20001115.1300.0075-CE1
CE2	ALH20001115.1300.0075-CE2
CE3	ALH20001115.1300.0075-CE3
CE4	ALH20001115.1300.0075-CE4
CE5	ALH20001115.1300.0075-CE5
E8	ALH20001115.1300.0075-E1
E1	ALH20001115.1300.0075-E2
E2	ALH20001115.1300.0075-E3
E4	ALH20001115.1300.0075-E4
E6	ALH20001115.1300.0075-E5
E7	ALH20001115.1300.0075-E6
EM17	ALH20001115.1300.0075-E4-1
EM1	ALH20001115.1300.0075-E2-2
EM2	ALH20001115.1300.0075-E3-3
EM3	ALH20001115.1300.0075-E4-4
EM4	ALH20001115.1300.0075-E4-5
EM5	ALH20001115.1300.0075-E4-6
EM6	ALH20001115.1300.0075-E1-7
EM7	ALH20001115.1300.0075-E5-8
EM8	ALH20001115.1300.0075-E4-9
EM9	ALH20001115.1300.0075-E4-10
EM10	ALH20001115.1300.0075-E4-11
EM11	ALH20001115.1300.0075-E4-12
EM12	ALH20001115.1300.0075-E4-13
EM13	ALH20001115.1300.0075-E6-14
EM14	ALH20001115.1300.0075-E4-15
EM15	ALH20001115.1300.0075-E4-16
EM16	ALH20001115.1300.0075-E4-17
R1	ALH20001115.1300.0075-R1
R2	ALH20001115.1300.0075-R2
RM1	ALH20001115.1300.0075-R1-1
RM2	ALH20001115.1300.0075-R2-1
Q1	ALH20001115.1300.0075-T1
Q4	ALH20001115.1300.0075-V1
Q5	ALH20001115.1300.0075-V2
Q6	ALH20001115.1300.0075-V3
Q8	ALH20001115.1300.0075-V4
Q2	ALH20001115.1300.0075-T2
Q7	ALH20001115.1300.0075-T3
Q3	ALH20001115.1300.0075-V5
QM4	ALH20001115.1300.0075-V1-1
QM5	ALH20001115.1300.0075-V2-1
QM6	ALH20001115.1300.0075-V3-1
QM8	ALH20001115.1300.0075-V4-1
QM3	ALH20001115.1300.0075-V5-1
