CE42	ALH20001115.0700.0050-CE1
CE11	ALH20001115.0700.0050-CE2
CE12	ALH20001115.0700.0050-CE3
CE13	ALH20001115.0700.0050-CE4
CE14	ALH20001115.0700.0050-CE5
CE15	ALH20001115.0700.0050-CE6
CE16	ALH20001115.0700.0050-CE7
CE17	ALH20001115.0700.0050-CE8
CE18	ALH20001115.0700.0050-CE9
CE19	ALH20001115.0700.0050-CE10
CE20	ALH20001115.0700.0050-CE11
CE21	ALH20001115.0700.0050-CE12
CE22	ALH20001115.0700.0050-CE13
CE25	ALH20001115.0700.0050-CE14
CE24	ALH20001115.0700.0050-CE15
CE26	ALH20001115.0700.0050-CE16
CE27	ALH20001115.0700.0050-CE17
CE30	ALH20001115.0700.0050-CE18
CE28	ALH20001115.0700.0050-CE19
CE1	ALH20001115.0700.0050-CE20
CE23	ALH20001115.0700.0050-CE21
CE31	ALH20001115.0700.0050-CE22
CE29	ALH20001115.0700.0050-CE23
CE32	ALH20001115.0700.0050-CE24
CE33	ALH20001115.0700.0050-CE25
CE34	ALH20001115.0700.0050-CE26
CE35	ALH20001115.0700.0050-CE27
CE36	ALH20001115.0700.0050-CE28
CE37	ALH20001115.0700.0050-CE29
CE38	ALH20001115.0700.0050-CE30
CE39	ALH20001115.0700.0050-CE31
CE40	ALH20001115.0700.0050-CE32
CE41	ALH20001115.0700.0050-CE33
CE2	ALH20001115.0700.0050-CE34
CE3	ALH20001115.0700.0050-CE35
CE4	ALH20001115.0700.0050-CE36
CE5	ALH20001115.0700.0050-CE37
CE6	ALH20001115.0700.0050-CE38
CE7	ALH20001115.0700.0050-CE39
CE8	ALH20001115.0700.0050-CE40
CE9	ALH20001115.0700.0050-CE41
CE10	ALH20001115.0700.0050-CE42
E15	ALH20001115.0700.0050-E1
E1	ALH20001115.0700.0050-E2
E19	ALH20001115.0700.0050-E3
E20	ALH20001115.0700.0050-E4
E21	ALH20001115.0700.0050-E5
E22	ALH20001115.0700.0050-E6
E23	ALH20001115.0700.0050-E7
E24	ALH20001115.0700.0050-E8
E26	ALH20001115.0700.0050-E9
E27	ALH20001115.0700.0050-E10
E28	ALH20001115.0700.0050-E11
E29	ALH20001115.0700.0050-E12
E30	ALH20001115.0700.0050-E13
E31	ALH20001115.0700.0050-E14
E33	ALH20001115.0700.0050-E15
E34	ALH20001115.0700.0050-E16
E35	ALH20001115.0700.0050-E17
E1	ALH20001115.0700.0050-E18
E36	ALH20001115.0700.0050-E19
E37	ALH20001115.0700.0050-E20
E60	ALH20001115.0700.0050-E21
E42	ALH20001115.0700.0050-E22
E61	ALH20001115.0700.0050-E23
E62	ALH20001115.0700.0050-E24
E63	ALH20001115.0700.0050-E25
E46	ALH20001115.0700.0050-E26
E65	ALH20001115.0700.0050-E27
E66	ALH20001115.0700.0050-E28
E57	ALH20001115.0700.0050-E29
E67	ALH20001115.0700.0050-E30
E68	ALH20001115.0700.0050-E31
E69	ALH20001115.0700.0050-E32
E70	ALH20001115.0700.0050-E33
E71	ALH20001115.0700.0050-E34
E72	ALH20001115.0700.0050-E35
E73	ALH20001115.0700.0050-E36
E74	ALH20001115.0700.0050-E37
E75	ALH20001115.0700.0050-E38
E76	ALH20001115.0700.0050-E39
E77	ALH20001115.0700.0050-E40
E79	ALH20001115.0700.0050-E41
E81	ALH20001115.0700.0050-E42
E3	ALH20001115.0700.0050-E43
E1	ALH20001115.0700.0050-E44
E5	ALH20001115.0700.0050-E45
E6	ALH20001115.0700.0050-E46
E82	ALH20001115.0700.0050-E47
E17	ALH20001115.0700.0050-E48
E9	ALH20001115.0700.0050-E49
E10	ALH20001115.0700.0050-E50
E11	ALH20001115.0700.0050-E51
E12	ALH20001115.0700.0050-E52
E13	ALH20001115.0700.0050-E53
E14	ALH20001115.0700.0050-E54
EM17	ALH20001115.0700.0050-E53-1
EM18	ALH20001115.0700.0050-E53-2
EM19	ALH20001115.0700.0050-E18-3
EM20	ALH20001115.0700.0050-E18-4
EM22	ALH20001115.0700.0050-E18-5
EM25	ALH20001115.0700.0050-E48-6
EM24	ALH20001115.0700.0050-E43-7
EM26	ALH20001115.0700.0050-E48-8
EM31	ALH20001115.0700.0050-E43-9
EM32	ALH20001115.0700.0050-E3-10
EM33	ALH20001115.0700.0050-E4-11
EM34	ALH20001115.0700.0050-E5-12
EM35	ALH20001115.0700.0050-E4-13
EM36	ALH20001115.0700.0050-E4-14
EM37	ALH20001115.0700.0050-E4-15
EM38	ALH20001115.0700.0050-E43-16
EM39	ALH20001115.0700.0050-E6-17
EM40	ALH20001115.0700.0050-E4-18
EM43	ALH20001115.0700.0050-E4-19
EM44	ALH20001115.0700.0050-E4-20
EM127	ALH20001115.0700.0050-E47-21
EM45	ALH20001115.0700.0050-E4-22
EM48	ALH20001115.0700.0050-E4-23
EM51	ALH20001115.0700.0050-E4-24
EM54	ALH20001115.0700.0050-E4-25
EM41	ALH20001115.0700.0050-E7-26
EM42	ALH20001115.0700.0050-E50-27
EM46	ALH20001115.0700.0050-E8-28
EM47	ALH20001115.0700.0050-E9-29
EM70	ALH20001115.0700.0050-E21-30
EM49	ALH20001115.0700.0050-E10-31
EM52	ALH20001115.0700.0050-E10-32
EM53	ALH20001115.0700.0050-E10-33
EM50	ALH20001115.0700.0050-E11-34
EM55	ALH20001115.0700.0050-E12-35
EM56	ALH20001115.0700.0050-E13-36
EM58	ALH20001115.0700.0050-E54-37
EM59	ALH20001115.0700.0050-E15-38
EM60	ALH20001115.0700.0050-E17-39
EM61	ALH20001115.0700.0050-E19-40
EM63	ALH20001115.0700.0050-E20-41
EM68	ALH20001115.0700.0050-E2-42
EM69	ALH20001115.0700.0050-E44-43
EM71	ALH20001115.0700.0050-E23-44
EM64	ALH20001115.0700.0050-E4-45
EM65	ALH20001115.0700.0050-E4-46
EM66	ALH20001115.0700.0050-E4-47
EM67	ALH20001115.0700.0050-E22-48
EM72	ALH20001115.0700.0050-E24-49
EM75	ALH20001115.0700.0050-E25-50
EM73	ALH20001115.0700.0050-E26-51
EM4	ALH20001115.0700.0050-E41-52
EM76	ALH20001115.0700.0050-E46-53
EM77	ALH20001115.0700.0050-E27-54
EM79	ALH20001115.0700.0050-E27-55
EM80	ALH20001115.0700.0050-E54-56
EM81	ALH20001115.0700.0050-E27-57
EM82	ALH20001115.0700.0050-E27-58
EM83	ALH20001115.0700.0050-E28-59
EM84	ALH20001115.0700.0050-E27-60
EM74	ALH20001115.0700.0050-E29-61
EM85	ALH20001115.0700.0050-E30-62
EM86	ALH20001115.0700.0050-E16-63
EM88	ALH20001115.0700.0050-E16-64
EM87	ALH20001115.0700.0050-E31-65
EM89	ALH20001115.0700.0050-E32-66
EM90	ALH20001115.0700.0050-E33-67
EM91	ALH20001115.0700.0050-E33-68
EM92	ALH20001115.0700.0050-E33-69
EM93	ALH20001115.0700.0050-E33-70
EM94	ALH20001115.0700.0050-E4-71
EM95	ALH20001115.0700.0050-E4-72
EM96	ALH20001115.0700.0050-E34-73
EM97	ALH20001115.0700.0050-E35-74
