CE11	ALH20001020.1300.0091-CE1
CE12	ALH20001020.1300.0091-CE2
CE13	ALH20001020.1300.0091-CE3
CE14	ALH20001020.1300.0091-CE4
CE27	ALH20001020.1300.0091-CE5
CE16	ALH20001020.1300.0091-CE6
CE17	ALH20001020.1300.0091-CE7
CE18	ALH20001020.1300.0091-CE8
CE19	ALH20001020.1300.0091-CE9
CE10	ALH20001020.1300.0091-CE10
CE21	ALH20001020.1300.0091-CE11
CE22	ALH20001020.1300.0091-CE12
CE23	ALH20001020.1300.0091-CE13
CE24	ALH20001020.1300.0091-CE14
CE25	ALH20001020.1300.0091-CE15
CE28	ALH20001020.1300.0091-CE16
CE30	ALH20001020.1300.0091-CE17
CE29	ALH20001020.1300.0091-CE18
CE26	ALH20001020.1300.0091-CE19
CE31	ALH20001020.1300.0091-CE20
CE32	ALH20001020.1300.0091-CE21
CE33	ALH20001020.1300.0091-CE22
CE35	ALH20001020.1300.0091-CE23
CE36	ALH20001020.1300.0091-CE24
CE37	ALH20001020.1300.0091-CE25
CE38	ALH20001020.1300.0091-CE26
CE1	ALH20001020.1300.0091-CE27
CE20	ALH20001020.1300.0091-CE28
CE34	ALH20001020.1300.0091-CE29
CE15	ALH20001020.1300.0091-CE30
CE2	ALH20001020.1300.0091-CE31
CE3	ALH20001020.1300.0091-CE32
CE4	ALH20001020.1300.0091-CE33
CE5	ALH20001020.1300.0091-CE34
CE6	ALH20001020.1300.0091-CE35
CE7	ALH20001020.1300.0091-CE36
CE8	ALH20001020.1300.0091-CE37
CE9	ALH20001020.1300.0091-CE38
E11	ALH20001020.1300.0091-E1
E12	ALH20001020.1300.0091-E2
E13	ALH20001020.1300.0091-E3
E14	ALH20001020.1300.0091-E4
E15	ALH20001020.1300.0091-E5
E16	ALH20001020.1300.0091-E6
E18	ALH20001020.1300.0091-E7
E19	ALH20001020.1300.0091-E8
E20	ALH20001020.1300.0091-E9
E21	ALH20001020.1300.0091-E10
E22	ALH20001020.1300.0091-E11
E23	ALH20001020.1300.0091-E12
E24	ALH20001020.1300.0091-E13
E26	ALH20001020.1300.0091-E14
E27	ALH20001020.1300.0091-E15
E29	ALH20001020.1300.0091-E16
E31	ALH20001020.1300.0091-E17
E32	ALH20001020.1300.0091-E18
E34	ALH20001020.1300.0091-E19
E35	ALH20001020.1300.0091-E20
E49	ALH20001020.1300.0091-E21
E1	ALH20001020.1300.0091-E22
E37	ALH20001020.1300.0091-E23
E38	ALH20001020.1300.0091-E24
E40	ALH20001020.1300.0091-E25
E41	ALH20001020.1300.0091-E26
E42	ALH20001020.1300.0091-E27
E43	ALH20001020.1300.0091-E28
E44	ALH20001020.1300.0091-E29
E45	ALH20001020.1300.0091-E30
E51	ALH20001020.1300.0091-E31
E52	ALH20001020.1300.0091-E32
E53	ALH20001020.1300.0091-E33
E54	ALH20001020.1300.0091-E34
E2	ALH20001020.1300.0091-E35
E3	ALH20001020.1300.0091-E36
E4	ALH20001020.1300.0091-E37
E5	ALH20001020.1300.0091-E38
E6	ALH20001020.1300.0091-E39
E7	ALH20001020.1300.0091-E40
E8	ALH20001020.1300.0091-E41
E9	ALH20001020.1300.0091-E42
EM1	ALH20001020.1300.0091-E22-1
EM23	ALH20001020.1300.0091-E1-2
EM24	ALH20001020.1300.0091-E39-3
EM25	ALH20001020.1300.0091-E2-4
EM26	ALH20001020.1300.0091-E3-5
EM27	ALH20001020.1300.0091-E4-6
EM29	ALH20001020.1300.0091-E2-7
EM31	ALH20001020.1300.0091-E6-8
EM32	ALH20001020.1300.0091-E39-9
EM33	ALH20001020.1300.0091-E7-10
EM34	ALH20001020.1300.0091-E8-11
EM35	ALH20001020.1300.0091-E9-12
EM16	ALH20001020.1300.0091-E10-13
EM36	ALH20001020.1300.0091-E11-14
EM38	ALH20001020.1300.0091-E13-15
EM40	ALH20001020.1300.0091-E14-16
EM43	ALH20001020.1300.0091-E15-17
EM44	ALH20001020.1300.0091-E12-18
EM46	ALH20001020.1300.0091-E12-19
EM47	ALH20001020.1300.0091-E16-20
EM48	ALH20001020.1300.0091-E16-21
EM49	ALH20001020.1300.0091-E16-22
EM50	ALH20001020.1300.0091-E17-23
EM52	ALH20001020.1300.0091-E5-24
EM53	ALH20001020.1300.0091-E18-25
EM51	ALH20001020.1300.0091-E21-26
EM55	ALH20001020.1300.0091-E19-27
EM54	ALH20001020.1300.0091-E20-28
EM56	ALH20001020.1300.0091-E16-29
EM57	ALH20001020.1300.0091-E23-30
EM58	ALH20001020.1300.0091-E23-31
EM59	ALH20001020.1300.0091-E14-32
EM60	ALH20001020.1300.0091-E12-33
EM61	ALH20001020.1300.0091-E24-34
EM62	ALH20001020.1300.0091-E36-35
EM41	ALH20001020.1300.0091-E31-36
EM63	ALH20001020.1300.0091-E25-37
EM65	ALH20001020.1300.0091-E6-38
EM66	ALH20001020.1300.0091-E39-39
EM67	ALH20001020.1300.0091-E26-40
EM68	ALH20001020.1300.0091-E27-41
EM69	ALH20001020.1300.0091-E26-42
EM70	ALH20001020.1300.0091-E26-43
EM71	ALH20001020.1300.0091-E28-44
EM72	ALH20001020.1300.0091-E29-45
EM73	ALH20001020.1300.0091-E30-46
EM74	ALH20001020.1300.0091-E39-47
EM2	ALH20001020.1300.0091-E35-48
EM64	ALH20001020.1300.0091-E32-49
EM42	ALH20001020.1300.0091-E31-50
EM37	ALH20001020.1300.0091-E31-51
EM39	ALH20001020.1300.0091-E33-52
EM28	ALH20001020.1300.0091-E34-53
EM30	ALH20001020.1300.0091-E3-54
EM75	ALH20001020.1300.0091-E30-55
EM6	ALH20001020.1300.0091-E37-56
EM17	ALH20001020.1300.0091-E37-57
EM18	ALH20001020.1300.0091-E37-58
EM3	ALH20001020.1300.0091-E36-59
EM4	ALH20001020.1300.0091-E22-60
EM5	ALH20001020.1300.0091-E37-61
EM7	ALH20001020.1300.0091-E38-62
EM8	ALH20001020.1300.0091-E39-63
EM9	ALH20001020.1300.0091-E40-64
EM10	ALH20001020.1300.0091-E36-65
EM11	ALH20001020.1300.0091-E37-66
EM12	ALH20001020.1300.0091-E41-67
EM13	ALH20001020.1300.0091-E42-68
EM14	ALH20001020.1300.0091-E36-69
EM15	ALH20001020.1300.0091-E37-70
EM45	ALH20001020.1300.0091-E12-71
EM20	ALH20001020.1300.0091-E39-72
EM21	ALH20001020.1300.0091-E40-73
EM19	ALH20001020.1300.0091-E40-74
EM22	ALH20001020.1300.0091-E39-75
R3	ALH20001020.1300.0091-R1
R5	ALH20001020.1300.0091-R2
R18	ALH20001020.1300.0091-R3
R7	ALH20001020.1300.0091-R4
R1	ALH20001020.1300.0091-R5
R2	ALH20001020.1300.0091-R6
