CE9	AFA20001208.1000.0038-CE1
CE10	AFA20001208.1000.0038-CE2
CE11	AFA20001208.1000.0038-CE3
CE12	AFA20001208.1000.0038-CE4
CE13	AFA20001208.1000.0038-CE5
CE14	AFA20001208.1000.0038-CE6
CE15	AFA20001208.1000.0038-CE7
CE16	AFA20001208.1000.0038-CE8
CE17	AFA20001208.1000.0038-CE9
CE19	AFA20001208.1000.0038-CE10
CE20	AFA20001208.1000.0038-CE11
CE21	AFA20001208.1000.0038-CE12
CE22	AFA20001208.1000.0038-CE13
CE23	AFA20001208.1000.0038-CE14
CE24	AFA20001208.1000.0038-CE15
CE25	AFA20001208.1000.0038-CE16
CE26	AFA20001208.1000.0038-CE17
CE1	AFA20001208.1000.0038-CE18
CE28	AFA20001208.1000.0038-CE19
CE29	AFA20001208.1000.0038-CE20
CE30	AFA20001208.1000.0038-CE21
CE31	AFA20001208.1000.0038-CE22
CE32	AFA20001208.1000.0038-CE23
CE33	AFA20001208.1000.0038-CE24
CE35	AFA20001208.1000.0038-CE25
CE36	AFA20001208.1000.0038-CE26
CE34	AFA20001208.1000.0038-CE27
CE37	AFA20001208.1000.0038-CE28
CE39	AFA20001208.1000.0038-CE29
CE38	AFA20001208.1000.0038-CE30
CE40	AFA20001208.1000.0038-CE31
CE2	AFA20001208.1000.0038-CE32
CE3	AFA20001208.1000.0038-CE33
CE4	AFA20001208.1000.0038-CE34
CE5	AFA20001208.1000.0038-CE35
CE6	AFA20001208.1000.0038-CE36
CE27	AFA20001208.1000.0038-CE37
CE18	AFA20001208.1000.0038-CE38
CE7	AFA20001208.1000.0038-CE39
CE8	AFA20001208.1000.0038-CE40
E16	AFA20001208.1000.0038-E1
E17	AFA20001208.1000.0038-E2
E18	AFA20001208.1000.0038-E3
E19	AFA20001208.1000.0038-E4
E20	AFA20001208.1000.0038-E5
E21	AFA20001208.1000.0038-E6
E22	AFA20001208.1000.0038-E7
E23	AFA20001208.1000.0038-E8
E24	AFA20001208.1000.0038-E9
E25	AFA20001208.1000.0038-E10
E26	AFA20001208.1000.0038-E11
E27	AFA20001208.1000.0038-E12
E28	AFA20001208.1000.0038-E13
E30	AFA20001208.1000.0038-E14
E31	AFA20001208.1000.0038-E15
E33	AFA20001208.1000.0038-E16
E34	AFA20001208.1000.0038-E17
E35	AFA20001208.1000.0038-E18
E36	AFA20001208.1000.0038-E19
E37	AFA20001208.1000.0038-E20
E1	AFA20001208.1000.0038-E21
E38	AFA20001208.1000.0038-E22
E39	AFA20001208.1000.0038-E23
E41	AFA20001208.1000.0038-E24
E42	AFA20001208.1000.0038-E25
E43	AFA20001208.1000.0038-E26
E44	AFA20001208.1000.0038-E27
E45	AFA20001208.1000.0038-E28
E46	AFA20001208.1000.0038-E29
E47	AFA20001208.1000.0038-E30
E48	AFA20001208.1000.0038-E31
E49	AFA20001208.1000.0038-E32
E50	AFA20001208.1000.0038-E33
E51	AFA20001208.1000.0038-E34
E52	AFA20001208.1000.0038-E35
E53	AFA20001208.1000.0038-E36
E54	AFA20001208.1000.0038-E37
E55	AFA20001208.1000.0038-E38
E56	AFA20001208.1000.0038-E39
E57	AFA20001208.1000.0038-E40
E58	AFA20001208.1000.0038-E41
E59	AFA20001208.1000.0038-E42
E60	AFA20001208.1000.0038-E43
E61	AFA20001208.1000.0038-E44
E62	AFA20001208.1000.0038-E45
E63	AFA20001208.1000.0038-E46
E64	AFA20001208.1000.0038-E47
E65	AFA20001208.1000.0038-E48
E2	AFA20001208.1000.0038-E49
E3	AFA20001208.1000.0038-E50
E4	AFA20001208.1000.0038-E51
E5	AFA20001208.1000.0038-E52
E6	AFA20001208.1000.0038-E53
E7	AFA20001208.1000.0038-E54
E66	AFA20001208.1000.0038-E55
E8	AFA20001208.1000.0038-E56
E67	AFA20001208.1000.0038-E57
E13	AFA20001208.1000.0038-E58
E14	AFA20001208.1000.0038-E59
E15	AFA20001208.1000.0038-E60
EM1	AFA20001208.1000.0038-E21-1
EM14	AFA20001208.1000.0038-E2-2
EM17	AFA20001208.1000.0038-E3-3
EM16	AFA20001208.1000.0038-E3-4
EM18	AFA20001208.1000.0038-E4-5
EM19	AFA20001208.1000.0038-E56-6
EM21	AFA20001208.1000.0038-E5-7
EM20	AFA20001208.1000.0038-E5-8
EM22	AFA20001208.1000.0038-E5-9
EM23	AFA20001208.1000.0038-E21-10
EM24	AFA20001208.1000.0038-E6-11
EM25	AFA20001208.1000.0038-E7-12
EM26	AFA20001208.1000.0038-E8-13
EM27	AFA20001208.1000.0038-E9-14
EM29	AFA20001208.1000.0038-E21-15
EM31	AFA20001208.1000.0038-E53-16
EM30	AFA20001208.1000.0038-E53-17
EM32	AFA20001208.1000.0038-E10-18
EM33	AFA20001208.1000.0038-E11-19
EM34	AFA20001208.1000.0038-E12-20
EM35	AFA20001208.1000.0038-E51-21
EM36	AFA20001208.1000.0038-E51-22
EM37	AFA20001208.1000.0038-E51-23
EM38	AFA20001208.1000.0038-E51-24
EM39	AFA20001208.1000.0038-E13-25
EM40	AFA20001208.1000.0038-E14-26
EM41	AFA20001208.1000.0038-E51-27
EM42	AFA20001208.1000.0038-E15-28
EM43	AFA20001208.1000.0038-E16-29
EM44	AFA20001208.1000.0038-E17-30
EM45	AFA20001208.1000.0038-E53-31
EM46	AFA20001208.1000.0038-E18-32
EM47	AFA20001208.1000.0038-E19-33
EM49	AFA20001208.1000.0038-E53-34
EM50	AFA20001208.1000.0038-E21-35
EM51	AFA20001208.1000.0038-E58-36
EM52	AFA20001208.1000.0038-E20-37
EM53	AFA20001208.1000.0038-E58-38
EM54	AFA20001208.1000.0038-E20-39
EM55	AFA20001208.1000.0038-E58-40
EM56	AFA20001208.1000.0038-E59-41
EM57	AFA20001208.1000.0038-E56-42
EM58	AFA20001208.1000.0038-E56-43
EM59	AFA20001208.1000.0038-E22-44
EM60	AFA20001208.1000.0038-E23-45
EM61	AFA20001208.1000.0038-E24-46
EM62	AFA20001208.1000.0038-E24-47
EM63	AFA20001208.1000.0038-E24-48
EM64	AFA20001208.1000.0038-E21-49
EM65	AFA20001208.1000.0038-E25-50
EM66	AFA20001208.1000.0038-E26-51
EM67	AFA20001208.1000.0038-E27-52
EM68	AFA20001208.1000.0038-E28-53
EM69	AFA20001208.1000.0038-E21-54
EM70	AFA20001208.1000.0038-E59-55
EM71	AFA20001208.1000.0038-E1-56
EM72	AFA20001208.1000.0038-E29-57
EM73	AFA20001208.1000.0038-E56-58
EM74	AFA20001208.1000.0038-E56-59
EM75	AFA20001208.1000.0038-E30-60
EM77	AFA20001208.1000.0038-E51-61
EM78	AFA20001208.1000.0038-E31-62
EM79	AFA20001208.1000.0038-E32-63
EM80	AFA20001208.1000.0038-E33-64
EM81	AFA20001208.1000.0038-E34-65
EM82	AFA20001208.1000.0038-E59-66
EM83	AFA20001208.1000.0038-E35-67
EM84	AFA20001208.1000.0038-E21-68
EM85	AFA20001208.1000.0038-E58-69
EM86	AFA20001208.1000.0038-E58-70
EM87	AFA20001208.1000.0038-E36-71
EM89	AFA20001208.1000.0038-E56-72
EM90	AFA20001208.1000.0038-E37-73
EM91	AFA20001208.1000.0038-E38-74
EM92	AFA20001208.1000.0038-E39-75
EM88	AFA20001208.1000.0038-E39-76
EM93	AFA20001208.1000.0038-E40-77
EM98	AFA20001208.1000.0038-E41-78
EM94	AFA20001208.1000.0038-E40-79
EM97	AFA20001208.1000.0038-E42-80
EM2	AFA20001208.1000.0038-E49-81
EM99	AFA20001208.1000.0038-E41-82
EM102	AFA20001208.1000.0038-E43-83
EM103	AFA20001208.1000.0038-E44-84
EM95	AFA20001208.1000.0038-E45-85
EM96	AFA20001208.1000.0038-E46-86
EM100	AFA20001208.1000.0038-E47-87
EM101	AFA20001208.1000.0038-E48-88
EM3	AFA20001208.1000.0038-E50-89
EM4	AFA20001208.1000.0038-E52-90
EM5	AFA20001208.1000.0038-E54-91
EM6	AFA20001208.1000.0038-E51-92
EM76	AFA20001208.1000.0038-E55-93
EM28	AFA20001208.1000.0038-E21-94
EM48	AFA20001208.1000.0038-E57-95
EM7	AFA20001208.1000.0038-E56-96
EM8	AFA20001208.1000.0038-E56-97
EM9	AFA20001208.1000.0038-E58-98
EM10	AFA20001208.1000.0038-E53-99
EM11	AFA20001208.1000.0038-E59-100
EM15	AFA20001208.1000.0038-E60-101
EM12	AFA20001208.1000.0038-E59-102
EM13	AFA20001208.1000.0038-E1-103
R4	AFA20001208.1000.0038-R1
R6	AFA20001208.1000.0038-R2
R1	AFA20001208.1000.0038-R3
R2	AFA20001208.1000.0038-R4
R3	AFA20001208.1000.0038-R5
R9	AFA20001208.1000.0038-R6
R12	AFA20001208.1000.0038-R7
R8	AFA20001208.1000.0038-R8
R15	AFA20001208.1000.0038-R9
R16	AFA20001208.1000.0038-R10
R17	AFA20001208.1000.0038-R11
R14	AFA20001208.1000.0038-R12
R18	AFA20001208.1000.0038-R13
RM4	AFA20001208.1000.0038-R1-1
RM6	AFA20001208.1000.0038-R2-1
RM9	AFA20001208.1000.0038-R6-1
RM1	AFA20001208.1000.0038-R3-1
RM2	AFA20001208.1000.0038-R4-1
RM3	AFA20001208.1000.0038-R5-1
RM12	AFA20001208.1000.0038-R7-1
RM13	AFA20001208.1000.0038-R12-1
RM8	AFA20001208.1000.0038-R8-1
RM15	AFA20001208.1000.0038-R9-1
RM16	AFA20001208.1000.0038-R10-1
RM17	AFA20001208.1000.0038-R11-1
RM18	AFA20001208.1000.0038-R13-1
V2	AFA20001208.1000.0038-EV1
V3	AFA20001208.1000.0038-EV2
V4	AFA20001208.1000.0038-EV3
V5	AFA20001208.1000.0038-EV4
V1	AFA20001208.1000.0038-EV5
VM2	AFA20001208.1000.0038-EV1-1
VM3	AFA20001208.1000.0038-EV2-1
VM4	AFA20001208.1000.0038-EV3-1
VM5	AFA20001208.1000.0038-EV4-1
VM1	AFA20001208.1000.0038-EV5-1
Q1	AFA20001208.1000.0038-T1
Q2	AFA20001208.1000.0038-T2
Q3	AFA20001208.1000.0038-T3
Q4	AFA20001208.1000.0038-T4
Q5	AFA20001208.1000.0038-T5
Q7	AFA20001208.1000.0038-T6
Q8	AFA20001208.1000.0038-V1
Q9	AFA20001208.1000.0038-T7
Q11	AFA20001208.1000.0038-T8
Q12	AFA20001208.1000.0038-T9
Q13	AFA20001208.1000.0038-T10
Q14	AFA20001208.1000.0038-T11
Q15	AFA20001208.1000.0038-T12
Q16	AFA20001208.1000.0038-T13
Q17	AFA20001208.1000.0038-T14
QM8	AFA20001208.1000.0038-V1-1
