CE11	ALH20001210.1300.0101-CE1
CE12	ALH20001210.1300.0101-CE2
CE13	ALH20001210.1300.0101-CE3
CE14	ALH20001210.1300.0101-CE4
CE3	ALH20001210.1300.0101-CE5
CE4	ALH20001210.1300.0101-CE6
CE5	ALH20001210.1300.0101-CE7
CE1	ALH20001210.1300.0101-CE8
CE6	ALH20001210.1300.0101-CE9
CE7	ALH20001210.1300.0101-CE10
CE2	ALH20001210.1300.0101-CE11
CE8	ALH20001210.1300.0101-CE12
CE9	ALH20001210.1300.0101-CE13
CE10	ALH20001210.1300.0101-CE14
E13	ALH20001210.1300.0101-E1
E14	ALH20001210.1300.0101-E2
E15	ALH20001210.1300.0101-E3
E16	ALH20001210.1300.0101-E4
E1	ALH20001210.1300.0101-E5
E2	ALH20001210.1300.0101-E6
E3	ALH20001210.1300.0101-E7
E5	ALH20001210.1300.0101-E8
E6	ALH20001210.1300.0101-E9
E7	ALH20001210.1300.0101-E10
E8	ALH20001210.1300.0101-E11
E10	ALH20001210.1300.0101-E12
E11	ALH20001210.1300.0101-E13
E17	ALH20001210.1300.0101-E14
E12	ALH20001210.1300.0101-E15
EM15	ALH20001210.1300.0101-E1-1
EM16	ALH20001210.1300.0101-E2-2
EM17	ALH20001210.1300.0101-E9-3
EM18	ALH20001210.1300.0101-E10-4
EM19	ALH20001210.1300.0101-E10-5
EM20	ALH20001210.1300.0101-E10-6
EM21	ALH20001210.1300.0101-E3-7
EM22	ALH20001210.1300.0101-E4-8
EM10	ALH20001210.1300.0101-E14-9
EM1	ALH20001210.1300.0101-E5-10
EM2	ALH20001210.1300.0101-E6-11
EM3	ALH20001210.1300.0101-E7-12
EM4	ALH20001210.1300.0101-E8-13
EM5	ALH20001210.1300.0101-E9-14
EM7	ALH20001210.1300.0101-E10-15
EM6	ALH20001210.1300.0101-E11-16
EM8	ALH20001210.1300.0101-E12-17
EM9	ALH20001210.1300.0101-E13-18
EM11	ALH20001210.1300.0101-E9-19
EM12	ALH20001210.1300.0101-E10-20
EM13	ALH20001210.1300.0101-E14-21
EM14	ALH20001210.1300.0101-E15-22
R1	ALH20001210.1300.0101-R1
R2	ALH20001210.1300.0101-R2
R3	ALH20001210.1300.0101-R3
R4	ALH20001210.1300.0101-R4
R5	ALH20001210.1300.0101-R5
RM1	ALH20001210.1300.0101-R1-1
RM2	ALH20001210.1300.0101-R2-1
RM3	ALH20001210.1300.0101-R3-1
RM4	ALH20001210.1300.0101-R4-1
RM5	ALH20001210.1300.0101-R5-1
Q1	ALH20001210.1300.0101-T1
Q2	ALH20001210.1300.0101-T2
Q3	ALH20001210.1300.0101-T3
Q4	ALH20001210.1300.0101-T4
