CE13	ALH20001015.0700.0045-CE1
CE14	ALH20001015.0700.0045-CE2
CE15	ALH20001015.0700.0045-CE3
CE16	ALH20001015.0700.0045-CE4
CE17	ALH20001015.0700.0045-CE5
CE18	ALH20001015.0700.0045-CE6
CE19	ALH20001015.0700.0045-CE7
CE20	ALH20001015.0700.0045-CE8
CE21	ALH20001015.0700.0045-CE9
CE22	ALH20001015.0700.0045-CE10
CE23	ALH20001015.0700.0045-CE11
CE24	ALH20001015.0700.0045-CE12
CE25	ALH20001015.0700.0045-CE13
CE26	ALH20001015.0700.0045-CE14
CE2	ALH20001015.0700.0045-CE15
CE27	ALH20001015.0700.0045-CE16
CE29	ALH20001015.0700.0045-CE17
CE32	ALH20001015.0700.0045-CE18
CE33	ALH20001015.0700.0045-CE19
CE39	ALH20001015.0700.0045-CE20
CE4	ALH20001015.0700.0045-CE21
CE31	ALH20001015.0700.0045-CE22
CE34	ALH20001015.0700.0045-CE23
CE35	ALH20001015.0700.0045-CE24
CE40	ALH20001015.0700.0045-CE25
CE41	ALH20001015.0700.0045-CE26
CE42	ALH20001015.0700.0045-CE27
CE8	ALH20001015.0700.0045-CE28
CE46	ALH20001015.0700.0045-CE29
CE1	ALH20001015.0700.0045-CE30
CE47	ALH20001015.0700.0045-CE31
CE48	ALH20001015.0700.0045-CE32
CE49	ALH20001015.0700.0045-CE33
CE50	ALH20001015.0700.0045-CE34
CE51	ALH20001015.0700.0045-CE35
CE43	ALH20001015.0700.0045-CE36
CE44	ALH20001015.0700.0045-CE37
CE45	ALH20001015.0700.0045-CE38
CE3	ALH20001015.0700.0045-CE39
CE5	ALH20001015.0700.0045-CE40
CE38	ALH20001015.0700.0045-CE41
CE28	ALH20001015.0700.0045-CE42
CE30	ALH20001015.0700.0045-CE43
CE37	ALH20001015.0700.0045-CE44
CE6	ALH20001015.0700.0045-CE45
CE7	ALH20001015.0700.0045-CE46
CE9	ALH20001015.0700.0045-CE47
CE10	ALH20001015.0700.0045-CE48
CE11	ALH20001015.0700.0045-CE49
CE12	ALH20001015.0700.0045-CE50
E17	ALH20001015.0700.0045-E1
E18	ALH20001015.0700.0045-E2
E19	ALH20001015.0700.0045-E3
E20	ALH20001015.0700.0045-E4
E21	ALH20001015.0700.0045-E5
E22	ALH20001015.0700.0045-E6
E23	ALH20001015.0700.0045-E7
E24	ALH20001015.0700.0045-E8
E25	ALH20001015.0700.0045-E9
E26	ALH20001015.0700.0045-E10
E27	ALH20001015.0700.0045-E11
E28	ALH20001015.0700.0045-E12
E29	ALH20001015.0700.0045-E13
E30	ALH20001015.0700.0045-E14
E31	ALH20001015.0700.0045-E15
E32	ALH20001015.0700.0045-E16
E33	ALH20001015.0700.0045-E17
E34	ALH20001015.0700.0045-E18
E36	ALH20001015.0700.0045-E19
E1	ALH20001015.0700.0045-E20
E37	ALH20001015.0700.0045-E21
E92	ALH20001015.0700.0045-E22
E40	ALH20001015.0700.0045-E23
E42	ALH20001015.0700.0045-E24
E43	ALH20001015.0700.0045-E25
E44	ALH20001015.0700.0045-E26
E45	ALH20001015.0700.0045-E27
E46	ALH20001015.0700.0045-E28
E47	ALH20001015.0700.0045-E29
E48	ALH20001015.0700.0045-E30
E73	ALH20001015.0700.0045-E31
E51	ALH20001015.0700.0045-E32
E52	ALH20001015.0700.0045-E33
E55	ALH20001015.0700.0045-E34
E56	ALH20001015.0700.0045-E35
E58	ALH20001015.0700.0045-E36
E59	ALH20001015.0700.0045-E37
E60	ALH20001015.0700.0045-E38
E61	ALH20001015.0700.0045-E39
E62	ALH20001015.0700.0045-E40
E63	ALH20001015.0700.0045-E41
E64	ALH20001015.0700.0045-E42
E65	ALH20001015.0700.0045-E43
E66	ALH20001015.0700.0045-E44
E67	ALH20001015.0700.0045-E45
E69	ALH20001015.0700.0045-E46
E2	ALH20001015.0700.0045-E47
E71	ALH20001015.0700.0045-E48
E76	ALH20001015.0700.0045-E49
E82	ALH20001015.0700.0045-E50
E83	ALH20001015.0700.0045-E51
E91	ALH20001015.0700.0045-E52
E4	ALH20001015.0700.0045-E53
E5	ALH20001015.0700.0045-E54
E6	ALH20001015.0700.0045-E55
E11	ALH20001015.0700.0045-E56
E12	ALH20001015.0700.0045-E57
E13	ALH20001015.0700.0045-E58
E14	ALH20001015.0700.0045-E59
E15	ALH20001015.0700.0045-E60
E16	ALH20001015.0700.0045-E61
EM2	ALH20001015.0700.0045-E20-1
EM15	ALH20001015.0700.0045-E1-2
EM16	ALH20001015.0700.0045-E1-3
EM142	ALH20001015.0700.0045-E25-4
EM18	ALH20001015.0700.0045-E2-5
EM19	ALH20001015.0700.0045-E4-6
EM20	ALH20001015.0700.0045-E5-7
EM21	ALH20001015.0700.0045-E1-8
EM22	ALH20001015.0700.0045-E6-9
EM23	ALH20001015.0700.0045-E6-10
EM24	ALH20001015.0700.0045-E7-11
EM25	ALH20001015.0700.0045-E8-12
EM26	ALH20001015.0700.0045-E8-13
EM27	ALH20001015.0700.0045-E6-14
EM28	ALH20001015.0700.0045-E8-15
EM29	ALH20001015.0700.0045-E9-16
EM31	ALH20001015.0700.0045-E10-17
EM30	ALH20001015.0700.0045-E10-18
EM32	ALH20001015.0700.0045-E11-19
EM33	ALH20001015.0700.0045-E11-20
EM34	ALH20001015.0700.0045-E12-21
EM35	ALH20001015.0700.0045-E13-22
EM36	ALH20001015.0700.0045-E14-23
EM37	ALH20001015.0700.0045-E47-24
EM38	ALH20001015.0700.0045-E11-25
EM39	ALH20001015.0700.0045-E15-26
EM40	ALH20001015.0700.0045-E16-27
EM41	ALH20001015.0700.0045-E15-28
EM105	ALH20001015.0700.0045-E33-29
EM43	ALH20001015.0700.0045-E1-30
EM44	ALH20001015.0700.0045-E7-31
EM46	ALH20001015.0700.0045-E9-32
EM45	ALH20001015.0700.0045-E15-33
EM47	ALH20001015.0700.0045-E17-34
EM48	ALH20001015.0700.0045-E17-35
EM49	ALH20001015.0700.0045-E17-36
EM50	ALH20001015.0700.0045-E7-37
EM51	ALH20001015.0700.0045-E17-38
EM52	ALH20001015.0700.0045-E17-39
EM53	ALH20001015.0700.0045-E18-40
EM54	ALH20001015.0700.0045-E19-41
EM55	ALH20001015.0700.0045-E21-42
EM57	ALH20001015.0700.0045-E20-43
EM56	ALH20001015.0700.0045-E20-44
EM103	ALH20001015.0700.0045-E33-45
EM101	ALH20001015.0700.0045-E22-46
EM63	ALH20001015.0700.0045-E24-47
EM68	ALH20001015.0700.0045-E23-48
EM69	ALH20001015.0700.0045-E23-49
EM70	ALH20001015.0700.0045-E23-50
EM71	ALH20001015.0700.0045-E25-51
EM72	ALH20001015.0700.0045-E26-52
EM74	ALH20001015.0700.0045-E23-53
EM80	ALH20001015.0700.0045-E23-54
EM110	ALH20001015.0700.0045-E34-55
EM92	ALH20001015.0700.0045-E27-56
EM93	ALH20001015.0700.0045-E27-57
EM94	ALH20001015.0700.0045-E61-58
EM95	ALH20001015.0700.0045-E23-59
EM114	ALH20001015.0700.0045-E23-60
EM17	ALH20001015.0700.0045-E1-61
EM67	ALH20001015.0700.0045-E23-62
EM66	ALH20001015.0700.0045-E28-63
EM75	ALH20001015.0700.0045-E3-64
EM76	ALH20001015.0700.0045-E29-65
EM135	ALH20001015.0700.0045-E35-66
EM78	ALH20001015.0700.0045-E23-67
EM79	ALH20001015.0700.0045-E21-68
EM81	ALH20001015.0700.0045-E23-69
EM82	ALH20001015.0700.0045-E30-70
EM83	ALH20001015.0700.0045-E30-71
EM87	ALH20001015.0700.0045-E30-72
EM96	ALH20001015.0700.0045-E32-73
EM97	ALH20001015.0700.0045-E27-74
EM98	ALH20001015.0700.0045-E23-75
EM3	ALH20001015.0700.0045-E47-76
EM100	ALH20001015.0700.0045-E61-77
EM102	ALH20001015.0700.0045-E61-78
EM104	ALH20001015.0700.0045-E33-79
EM106	ALH20001015.0700.0045-E33-80
EM107	ALH20001015.0700.0045-E27-81
EM109	ALH20001015.0700.0045-E20-82
EM108	ALH20001015.0700.0045-E20-83
EM111	ALH20001015.0700.0045-E34-84
EM113	ALH20001015.0700.0045-E34-85
EM126	ALH20001015.0700.0045-E20-86
EM125	ALH20001015.0700.0045-E20-87
EM129	ALH20001015.0700.0045-E35-88
EM130	ALH20001015.0700.0045-E36-89
EM131	ALH20001015.0700.0045-E37-90
EM132	ALH20001015.0700.0045-E35-91
EM133	ALH20001015.0700.0045-E38-92
EM134	ALH20001015.0700.0045-E38-93
EM137	ALH20001015.0700.0045-E39-94
EM138	ALH20001015.0700.0045-E54-95
EM139	ALH20001015.0700.0045-E40-96
EM140	ALH20001015.0700.0045-E41-97
EM115	ALH20001015.0700.0045-E23-98
EM116	ALH20001015.0700.0045-E42-99
EM117	ALH20001015.0700.0045-E42-100
EM119	ALH20001015.0700.0045-E43-101
EM120	ALH20001015.0700.0045-E42-102
EM121	ALH20001015.0700.0045-E42-103
EM122	ALH20001015.0700.0045-E44-104
EM123	ALH20001015.0700.0045-E45-105
EM124	ALH20001015.0700.0045-E46-106
EM90	ALH20001015.0700.0045-E23-107
EM89	ALH20001015.0700.0045-E20-108
EM88	ALH20001015.0700.0045-E20-109
EM1	ALH20001015.0700.0045-E20-110
EM60	ALH20001015.0700.0045-E54-111
EM59	ALH20001015.0700.0045-E54-112
EM62	ALH20001015.0700.0045-E48-113
EM64	ALH20001015.0700.0045-E23-114
EM9	ALH20001015.0700.0045-E31-115
EM127	ALH20001015.0700.0045-E31-116
EM91	ALH20001015.0700.0045-E49-117
EM112	ALH20001015.0700.0045-E57-118
EM128	ALH20001015.0700.0045-E31-119
EM136	ALH20001015.0700.0045-E31-120
EM42	ALH20001015.0700.0045-E61-121
EM61	ALH20001015.0700.0045-E50-122
EM58	ALH20001015.0700.0045-E50-123
EM65	ALH20001015.0700.0045-E51-124
EM86	ALH20001015.0700.0045-E52-125
EM5	ALH20001015.0700.0045-E53-126
EM6	ALH20001015.0700.0045-E55-127
EM4	ALH20001015.0700.0045-E53-128
EM141	ALH20001015.0700.0045-E7-129
EM7	ALH20001015.0700.0045-E31-130
EM77	ALH20001015.0700.0045-E7-131
EM99	ALH20001015.0700.0045-E49-132
EM118	ALH20001015.0700.0045-E49-133
EM8	ALH20001015.0700.0045-E56-134
EM10	ALH20001015.0700.0045-E57-135
