CE11	ALH20001115.1300.0091-CE1
CE12	ALH20001115.1300.0091-CE2
CE13	ALH20001115.1300.0091-CE3
CE14	ALH20001115.1300.0091-CE4
CE15	ALH20001115.1300.0091-CE5
CE16	ALH20001115.1300.0091-CE6
CE17	ALH20001115.1300.0091-CE7
CE18	ALH20001115.1300.0091-CE8
CE1	ALH20001115.1300.0091-CE9
CE4	ALH20001115.1300.0091-CE10
CE5	ALH20001115.1300.0091-CE11
CE6	ALH20001115.1300.0091-CE12
CE2	ALH20001115.1300.0091-CE13
CE3	ALH20001115.1300.0091-CE14
CE7	ALH20001115.1300.0091-CE15
CE8	ALH20001115.1300.0091-CE16
CE9	ALH20001115.1300.0091-CE17
CE10	ALH20001115.1300.0091-CE18
E14	ALH20001115.1300.0091-E1
E15	ALH20001115.1300.0091-E2
E16	ALH20001115.1300.0091-E3
E17	ALH20001115.1300.0091-E4
E18	ALH20001115.1300.0091-E5
E19	ALH20001115.1300.0091-E6
E20	ALH20001115.1300.0091-E7
E21	ALH20001115.1300.0091-E8
E22	ALH20001115.1300.0091-E9
E23	ALH20001115.1300.0091-E10
E26	ALH20001115.1300.0091-E11
E1	ALH20001115.1300.0091-E12
E2	ALH20001115.1300.0091-E13
E3	ALH20001115.1300.0091-E14
E5	ALH20001115.1300.0091-E15
E7	ALH20001115.1300.0091-E16
E8	ALH20001115.1300.0091-E17
E9	ALH20001115.1300.0091-E18
E11	ALH20001115.1300.0091-E19
E12	ALH20001115.1300.0091-E20
E13	ALH20001115.1300.0091-E21
EM1	ALH20001115.1300.0091-E12-1
EM20	ALH20001115.1300.0091-E1-2
EM22	ALH20001115.1300.0091-E14-3
EM23	ALH20001115.1300.0091-E2-4
EM24	ALH20001115.1300.0091-E3-5
EM25	ALH20001115.1300.0091-E18-6
EM26	ALH20001115.1300.0091-E4-7
EM27	ALH20001115.1300.0091-E4-8
EM28	ALH20001115.1300.0091-E5-9
EM29	ALH20001115.1300.0091-E6-10
EM30	ALH20001115.1300.0091-E14-11
EM31	ALH20001115.1300.0091-E19-12
EM32	ALH20001115.1300.0091-E14-13
EM33	ALH20001115.1300.0091-E7-14
EM34	ALH20001115.1300.0091-E8-15
EM35	ALH20001115.1300.0091-E9-16
EM36	ALH20001115.1300.0091-E10-17
EM37	ALH20001115.1300.0091-E14-18
EM11	ALH20001115.1300.0091-E18-19
EM5	ALH20001115.1300.0091-E14-20
EM2	ALH20001115.1300.0091-E13-21
EM3	ALH20001115.1300.0091-E14-22
EM4	ALH20001115.1300.0091-E14-23
EM6	ALH20001115.1300.0091-E15-24
EM7	ALH20001115.1300.0091-E16-25
EM8	ALH20001115.1300.0091-E17-26
EM9	ALH20001115.1300.0091-E14-27
EM10	ALH20001115.1300.0091-E11-28
EM12	ALH20001115.1300.0091-E19-29
EM13	ALH20001115.1300.0091-E14-30
EM14	ALH20001115.1300.0091-E14-31
EM15	ALH20001115.1300.0091-E14-32
EM16	ALH20001115.1300.0091-E20-33
EM17	ALH20001115.1300.0091-E21-34
EM18	ALH20001115.1300.0091-E14-35
EM19	ALH20001115.1300.0091-E14-36
EM21	ALH20001115.1300.0091-E1-37
R1	ALH20001115.1300.0091-R1
R2	ALH20001115.1300.0091-R2
R3	ALH20001115.1300.0091-R3
R5	ALH20001115.1300.0091-R4
R6	ALH20001115.1300.0091-R5
R4	ALH20001115.1300.0091-R6
RM1	ALH20001115.1300.0091-R1-1
RM2	ALH20001115.1300.0091-R2-1
RM3	ALH20001115.1300.0091-R3-1
RM5	ALH20001115.1300.0091-R4-1
RM6	ALH20001115.1300.0091-R5-1
RM4	ALH20001115.1300.0091-R6-1
V1	ALH20001115.1300.0091-EV1
V2	ALH20001115.1300.0091-EV2
VM1	ALH20001115.1300.0091-EV1-1
VM2	ALH20001115.1300.0091-EV2-1
Q1	ALH20001115.1300.0091-T1
Q2	ALH20001115.1300.0091-T2
Q3	ALH20001115.1300.0091-T3
