CE12	ALH20001014.1300.0116-CE1
CE13	ALH20001014.1300.0116-CE2
CE14	ALH20001014.1300.0116-CE3
CE15	ALH20001014.1300.0116-CE4
CE16	ALH20001014.1300.0116-CE5
CE17	ALH20001014.1300.0116-CE6
CE18	ALH20001014.1300.0116-CE7
CE19	ALH20001014.1300.0116-CE8
CE20	ALH20001014.1300.0116-CE9
CE21	ALH20001014.1300.0116-CE10
CE22	ALH20001014.1300.0116-CE11
CE23	ALH20001014.1300.0116-CE12
CE24	ALH20001014.1300.0116-CE13
CE25	ALH20001014.1300.0116-CE14
CE26	ALH20001014.1300.0116-CE15
CE27	ALH20001014.1300.0116-CE16
CE1	ALH20001014.1300.0116-CE17
CE4	ALH20001014.1300.0116-CE18
CE28	ALH20001014.1300.0116-CE19
CE29	ALH20001014.1300.0116-CE20
CE2	ALH20001014.1300.0116-CE21
CE30	ALH20001014.1300.0116-CE22
CE31	ALH20001014.1300.0116-CE23
CE3	ALH20001014.1300.0116-CE24
CE32	ALH20001014.1300.0116-CE25
CE33	ALH20001014.1300.0116-CE26
CE5	ALH20001014.1300.0116-CE27
CE6	ALH20001014.1300.0116-CE28
CE7	ALH20001014.1300.0116-CE29
CE8	ALH20001014.1300.0116-CE30
CE9	ALH20001014.1300.0116-CE31
CE10	ALH20001014.1300.0116-CE32
CE11	ALH20001014.1300.0116-CE33
E14	ALH20001014.1300.0116-E1
E15	ALH20001014.1300.0116-E2
E16	ALH20001014.1300.0116-E3
E18	ALH20001014.1300.0116-E4
E19	ALH20001014.1300.0116-E5
E20	ALH20001014.1300.0116-E6
E21	ALH20001014.1300.0116-E7
E22	ALH20001014.1300.0116-E8
E23	ALH20001014.1300.0116-E9
E24	ALH20001014.1300.0116-E10
E25	ALH20001014.1300.0116-E11
E26	ALH20001014.1300.0116-E12
E27	ALH20001014.1300.0116-E13
E28	ALH20001014.1300.0116-E14
E29	ALH20001014.1300.0116-E15
E30	ALH20001014.1300.0116-E16
E31	ALH20001014.1300.0116-E17
E32	ALH20001014.1300.0116-E18
