CE7	ALH20001028.1300.0072-CE1
CE8	ALH20001028.1300.0072-CE2
CE9	ALH20001028.1300.0072-CE3
CE2	ALH20001028.1300.0072-CE4
CE10	ALH20001028.1300.0072-CE5
CE12	ALH20001028.1300.0072-CE6
CE13	ALH20001028.1300.0072-CE7
CE6	ALH20001028.1300.0072-CE8
CE4	ALH20001028.1300.0072-CE9
CE15	ALH20001028.1300.0072-CE10
CE17	ALH20001028.1300.0072-CE11
CE18	ALH20001028.1300.0072-CE12
CE20	ALH20001028.1300.0072-CE13
CE16	ALH20001028.1300.0072-CE14
CE19	ALH20001028.1300.0072-CE15
CE11	ALH20001028.1300.0072-CE16
CE14	ALH20001028.1300.0072-CE17
CE3	ALH20001028.1300.0072-CE18
CE5	ALH20001028.1300.0072-CE19
E8	ALH20001028.1300.0072-E1
E9	ALH20001028.1300.0072-E2
E27	ALH20001028.1300.0072-E3
E10	ALH20001028.1300.0072-E4
E11	ALH20001028.1300.0072-E5
E13	ALH20001028.1300.0072-E6
E14	ALH20001028.1300.0072-E7
E15	ALH20001028.1300.0072-E8
E16	ALH20001028.1300.0072-E9
E17	ALH20001028.1300.0072-E10
E19	ALH20001028.1300.0072-E11
E20	ALH20001028.1300.0072-E12
E21	ALH20001028.1300.0072-E13
E22	ALH20001028.1300.0072-E14
E23	ALH20001028.1300.0072-E15
E24	ALH20001028.1300.0072-E16
E25	ALH20001028.1300.0072-E17
E4	ALH20001028.1300.0072-E18
E6	ALH20001028.1300.0072-E19
EM12	ALH20001028.1300.0072-E2-1
EM13	ALH20001028.1300.0072-E2-2
EM15	ALH20001028.1300.0072-E4-3
EM16	ALH20001028.1300.0072-E5-4
EM17	ALH20001028.1300.0072-E5-5
EM1	ALH20001028.1300.0072-E3-6
EM19	ALH20001028.1300.0072-E18-7
EM4	ALH20001028.1300.0072-E3-8
EM34	ALH20001028.1300.0072-E12-9
EM14	ALH20001028.1300.0072-E18-10
EM20	ALH20001028.1300.0072-E6-11
EM21	ALH20001028.1300.0072-E7-12
EM10	ALH20001028.1300.0072-E8-13
EM6	ALH20001028.1300.0072-E9-14
EM5	ALH20001028.1300.0072-E18-15
EM24	ALH20001028.1300.0072-E10-16
EM26	ALH20001028.1300.0072-E18-17
EM27	ALH20001028.1300.0072-E9-18
EM28	ALH20001028.1300.0072-E11-19
EM29	ALH20001028.1300.0072-E11-20
EM30	ALH20001028.1300.0072-E12-21
EM32	ALH20001028.1300.0072-E18-22
EM33	ALH20001028.1300.0072-E13-23
EM23	ALH20001028.1300.0072-E10-24
EM25	ALH20001028.1300.0072-E14-25
EM31	ALH20001028.1300.0072-E15-26
EM18	ALH20001028.1300.0072-E16-27
EM2	ALH20001028.1300.0072-E3-28
EM22	ALH20001028.1300.0072-E17-29
EM9	ALH20001028.1300.0072-E8-30
EM7	ALH20001028.1300.0072-E19-31
EM8	ALH20001028.1300.0072-E19-32
EM3	ALH20001028.1300.0072-E3-33
EM11	ALH20001028.1300.0072-E1-34
R1	ALH20001028.1300.0072-R1
R2	ALH20001028.1300.0072-R2
R4	ALH20001028.1300.0072-R3
R5	ALH20001028.1300.0072-R4
R3	ALH20001028.1300.0072-R5
RM1	ALH20001028.1300.0072-R1-1
RM2	ALH20001028.1300.0072-R2-1
RM4	ALH20001028.1300.0072-R1-2
RM5	ALH20001028.1300.0072-R4-1
RM3	ALH20001028.1300.0072-R5-1
V1	ALH20001028.1300.0072-EV1
VM1	ALH20001028.1300.0072-EV1-1
Q2	ALH20001028.1300.0072-T1
Q3	ALH20001028.1300.0072-V1
Q5	ALH20001028.1300.0072-V2
Q4	ALH20001028.1300.0072-V3
Q7	ALH20001028.1300.0072-V4
Q1	ALH20001028.1300.0072-T2
Q6	ALH20001028.1300.0072-T3
QM3	ALH20001028.1300.0072-V1-1
QM5	ALH20001028.1300.0072-V2-1
QM4	ALH20001028.1300.0072-V3-1
QM7	ALH20001028.1300.0072-V4-1
