CE10	AFA20001209.1800.0125-CE1
CE11	AFA20001209.1800.0125-CE2
CE12	AFA20001209.1800.0125-CE3
CE13	AFA20001209.1800.0125-CE4
CE14	AFA20001209.1800.0125-CE5
CE15	AFA20001209.1800.0125-CE6
CE16	AFA20001209.1800.0125-CE7
CE17	AFA20001209.1800.0125-CE8
CE2	AFA20001209.1800.0125-CE9
CE3	AFA20001209.1800.0125-CE10
CE4	AFA20001209.1800.0125-CE11
CE5	AFA20001209.1800.0125-CE12
CE6	AFA20001209.1800.0125-CE13
CE1	AFA20001209.1800.0125-CE14
CE7	AFA20001209.1800.0125-CE15
CE8	AFA20001209.1800.0125-CE16
CE9	AFA20001209.1800.0125-CE17
E14	AFA20001209.1800.0125-E1
E15	AFA20001209.1800.0125-E2
E16	AFA20001209.1800.0125-E3
E17	AFA20001209.1800.0125-E4
E18	AFA20001209.1800.0125-E5
E19	AFA20001209.1800.0125-E6
E20	AFA20001209.1800.0125-E7
E21	AFA20001209.1800.0125-E8
E22	AFA20001209.1800.0125-E9
E1	AFA20001209.1800.0125-E10
E2	AFA20001209.1800.0125-E11
E3	AFA20001209.1800.0125-E12
E4	AFA20001209.1800.0125-E13
E5	AFA20001209.1800.0125-E14
E6	AFA20001209.1800.0125-E15
E9	AFA20001209.1800.0125-E16
E10	AFA20001209.1800.0125-E17
E11	AFA20001209.1800.0125-E18
E12	AFA20001209.1800.0125-E19
E13	AFA20001209.1800.0125-E20
EM1	AFA20001209.1800.0125-E10-1
EM20	AFA20001209.1800.0125-E2-2
EM21	AFA20001209.1800.0125-E3-3
EM22	AFA20001209.1800.0125-E3-4
EM23	AFA20001209.1800.0125-E14-5
EM24	AFA20001209.1800.0125-E4-6
EM25	AFA20001209.1800.0125-E17-7
EM27	AFA20001209.1800.0125-E5-8
EM29	AFA20001209.1800.0125-E14-9
EM30	AFA20001209.1800.0125-E6-10
EM31	AFA20001209.1800.0125-E6-11
EM32	AFA20001209.1800.0125-E7-12
EM33	AFA20001209.1800.0125-E14-13
EM34	AFA20001209.1800.0125-E17-14
EM35	AFA20001209.1800.0125-E8-15
EM36	AFA20001209.1800.0125-E8-16
EM37	AFA20001209.1800.0125-E9-17
EM38	AFA20001209.1800.0125-E6-18
EM39	AFA20001209.1800.0125-E6-19
EM40	AFA20001209.1800.0125-E17-20
EM42	AFA20001209.1800.0125-E12-21
EM43	AFA20001209.1800.0125-E12-22
EM45	AFA20001209.1800.0125-E12-23
EM44	AFA20001209.1800.0125-E14-24
EM46	AFA20001209.1800.0125-E12-25
EM41	AFA20001209.1800.0125-E12-26
EM26	AFA20001209.1800.0125-E5-27
EM10	AFA20001209.1800.0125-E14-28
EM2	AFA20001209.1800.0125-E11-29
EM4	AFA20001209.1800.0125-E12-30
EM5	AFA20001209.1800.0125-E13-31
EM6	AFA20001209.1800.0125-E14-32
EM7	AFA20001209.1800.0125-E14-33
EM9	AFA20001209.1800.0125-E15-34
EM3	AFA20001209.1800.0125-E12-35
EM8	AFA20001209.1800.0125-E16-36
EM11	AFA20001209.1800.0125-E12-37
EM12	AFA20001209.1800.0125-E17-38
EM13	AFA20001209.1800.0125-E12-39
EM14	AFA20001209.1800.0125-E18-40
EM15	AFA20001209.1800.0125-E19-41
EM16	AFA20001209.1800.0125-E12-42
EM17	AFA20001209.1800.0125-E20-43
EM18	AFA20001209.1800.0125-E20-44
EM19	AFA20001209.1800.0125-E1-45
R1	AFA20001209.1800.0125-R1
R2	AFA20001209.1800.0125-R2
R3	AFA20001209.1800.0125-R3
R4	AFA20001209.1800.0125-R4
R5	AFA20001209.1800.0125-R5
R6	AFA20001209.1800.0125-R6
R7	AFA20001209.1800.0125-R7
RM1	AFA20001209.1800.0125-R1-1
RM2	AFA20001209.1800.0125-R2-1
RM3	AFA20001209.1800.0125-R3-1
RM4	AFA20001209.1800.0125-R4-1
RM5	AFA20001209.1800.0125-R5-1
RM6	AFA20001209.1800.0125-R6-1
RM7	AFA20001209.1800.0125-R7-1
V1	AFA20001209.1800.0125-EV1
V2	AFA20001209.1800.0125-EV2
VM1	AFA20001209.1800.0125-EV1-1
VM2	AFA20001209.1800.0125-EV2-1
Q1	AFA20001209.1800.0125-T1
Q2	AFA20001209.1800.0125-T2
Q3	AFA20001209.1800.0125-T3
Q4	AFA20001209.1800.0125-T4
Q5	AFA20001209.1800.0125-T5
Q6	AFA20001209.1800.0125-T6
Q7	AFA20001209.1800.0125-T7
