CE10	ALH20001114.0700.0030-CE1
CE21	ALH20001114.0700.0030-CE2
CE11	ALH20001114.0700.0030-CE3
CE12	ALH20001114.0700.0030-CE4
CE13	ALH20001114.0700.0030-CE5
CE14	ALH20001114.0700.0030-CE6
CE15	ALH20001114.0700.0030-CE7
CE16	ALH20001114.0700.0030-CE8
CE17	ALH20001114.0700.0030-CE9
CE18	ALH20001114.0700.0030-CE10
CE19	ALH20001114.0700.0030-CE11
CE20	ALH20001114.0700.0030-CE12
CE22	ALH20001114.0700.0030-CE13
CE23	ALH20001114.0700.0030-CE14
CE24	ALH20001114.0700.0030-CE15
CE1	ALH20001114.0700.0030-CE16
CE2	ALH20001114.0700.0030-CE17
CE3	ALH20001114.0700.0030-CE18
CE4	ALH20001114.0700.0030-CE19
CE5	ALH20001114.0700.0030-CE20
CE6	ALH20001114.0700.0030-CE21
CE8	ALH20001114.0700.0030-CE22
CE7	ALH20001114.0700.0030-CE23
CE9	ALH20001114.0700.0030-CE24
E13	ALH20001114.0700.0030-E1
E30	ALH20001114.0700.0030-E2
E16	ALH20001114.0700.0030-E3
E17	ALH20001114.0700.0030-E4
E18	ALH20001114.0700.0030-E5
E19	ALH20001114.0700.0030-E6
E20	ALH20001114.0700.0030-E7
E21	ALH20001114.0700.0030-E8
E31	ALH20001114.0700.0030-E9
E22	ALH20001114.0700.0030-E10
E23	ALH20001114.0700.0030-E11
E24	ALH20001114.0700.0030-E12
E25	ALH20001114.0700.0030-E13
E27	ALH20001114.0700.0030-E14
E28	ALH20001114.0700.0030-E15
E29	ALH20001114.0700.0030-E16
E1	ALH20001114.0700.0030-E17
E2	ALH20001114.0700.0030-E18
E3	ALH20001114.0700.0030-E19
E4	ALH20001114.0700.0030-E20
E5	ALH20001114.0700.0030-E21
E6	ALH20001114.0700.0030-E22
E7	ALH20001114.0700.0030-E23
E8	ALH20001114.0700.0030-E24
E10	ALH20001114.0700.0030-E25
E11	ALH20001114.0700.0030-E26
E12	ALH20001114.0700.0030-E27
EM9	ALH20001114.0700.0030-E9-1
EM18	ALH20001114.0700.0030-E20-2
EM19	ALH20001114.0700.0030-E3-3
EM20	ALH20001114.0700.0030-E4-4
EM21	ALH20001114.0700.0030-E5-5
EM23	ALH20001114.0700.0030-E6-6
EM22	ALH20001114.0700.0030-E6-7
EM24	ALH20001114.0700.0030-E23-8
EM25	ALH20001114.0700.0030-E6-9
EM26	ALH20001114.0700.0030-E6-10
EM27	ALH20001114.0700.0030-E7-11
EM28	ALH20001114.0700.0030-E7-12
EM29	ALH20001114.0700.0030-E8-13
EM10	ALH20001114.0700.0030-E23-14
EM31	ALH20001114.0700.0030-E10-15
EM32	ALH20001114.0700.0030-E10-16
EM30	ALH20001114.0700.0030-E10-17
EM33	ALH20001114.0700.0030-E11-18
EM34	ALH20001114.0700.0030-E11-19
EM35	ALH20001114.0700.0030-E12-20
EM36	ALH20001114.0700.0030-E13-21
EM37	ALH20001114.0700.0030-E23-22
EM39	ALH20001114.0700.0030-E23-23
EM40	ALH20001114.0700.0030-E14-24
EM41	ALH20001114.0700.0030-E15-25
EM42	ALH20001114.0700.0030-E14-26
EM43	ALH20001114.0700.0030-E23-27
EM44	ALH20001114.0700.0030-E19-28
EM45	ALH20001114.0700.0030-E19-29
EM46	ALH20001114.0700.0030-E19-30
EM47	ALH20001114.0700.0030-E16-31
EM48	ALH20001114.0700.0030-E16-32
EM1	ALH20001114.0700.0030-E17-33
EM2	ALH20001114.0700.0030-E18-34
EM3	ALH20001114.0700.0030-E19-35
EM4	ALH20001114.0700.0030-E21-36
EM5	ALH20001114.0700.0030-E19-37
EM6	ALH20001114.0700.0030-E19-38
EM7	ALH20001114.0700.0030-E22-39
EM8	ALH20001114.0700.0030-E23-40
EM11	ALH20001114.0700.0030-E24-41
EM38	ALH20001114.0700.0030-E2-42
EM13	ALH20001114.0700.0030-E25-43
EM12	ALH20001114.0700.0030-E26-44
EM14	ALH20001114.0700.0030-E27-45
EM15	ALH20001114.0700.0030-E23-46
EM16	ALH20001114.0700.0030-E23-47
EM17	ALH20001114.0700.0030-E1-48
R1	ALH20001114.0700.0030-R1
R2	ALH20001114.0700.0030-R2
R3	ALH20001114.0700.0030-R3
R4	ALH20001114.0700.0030-R4
R5	ALH20001114.0700.0030-R5
R6	ALH20001114.0700.0030-R6
RM1	ALH20001114.0700.0030-R1-1
RM2	ALH20001114.0700.0030-R2-1
RM3	ALH20001114.0700.0030-R3-1
RM4	ALH20001114.0700.0030-R4-1
RM5	ALH20001114.0700.0030-R5-1
RM6	ALH20001114.0700.0030-R6-1
V1	ALH20001114.0700.0030-EV1
VM1	ALH20001114.0700.0030-EV1-1
Q1	ALH20001114.0700.0030-T1
Q2	ALH20001114.0700.0030-T2
