CE21	AFA20001208.1000.0032-CE1
CE16	AFA20001208.1000.0032-CE2
CE22	AFA20001208.1000.0032-CE3
CE19	AFA20001208.1000.0032-CE4
CE20	AFA20001208.1000.0032-CE5
CE24	AFA20001208.1000.0032-CE6
CE25	AFA20001208.1000.0032-CE7
CE26	AFA20001208.1000.0032-CE8
CE27	AFA20001208.1000.0032-CE9
CE23	AFA20001208.1000.0032-CE10
CE12	AFA20001208.1000.0032-CE11
CE28	AFA20001208.1000.0032-CE12
CE15	AFA20001208.1000.0032-CE13
CE29	AFA20001208.1000.0032-CE14
CE31	AFA20001208.1000.0032-CE15
CE32	AFA20001208.1000.0032-CE16
CE33	AFA20001208.1000.0032-CE17
CE34	AFA20001208.1000.0032-CE18
CE42	AFA20001208.1000.0032-CE19
CE35	AFA20001208.1000.0032-CE20
CE36	AFA20001208.1000.0032-CE21
CE37	AFA20001208.1000.0032-CE22
CE38	AFA20001208.1000.0032-CE23
CE39	AFA20001208.1000.0032-CE24
CE40	AFA20001208.1000.0032-CE25
CE41	AFA20001208.1000.0032-CE26
CE43	AFA20001208.1000.0032-CE27
CE4	AFA20001208.1000.0032-CE28
CE77	AFA20001208.1000.0032-CE29
CE44	AFA20001208.1000.0032-CE30
CE45	AFA20001208.1000.0032-CE31
CE46	AFA20001208.1000.0032-CE32
CE47	AFA20001208.1000.0032-CE33
CE48	AFA20001208.1000.0032-CE34
CE49	AFA20001208.1000.0032-CE35
CE51	AFA20001208.1000.0032-CE36
CE52	AFA20001208.1000.0032-CE37
CE53	AFA20001208.1000.0032-CE38
CE54	AFA20001208.1000.0032-CE39
CE55	AFA20001208.1000.0032-CE40
CE17	AFA20001208.1000.0032-CE41
CE56	AFA20001208.1000.0032-CE42
CE57	AFA20001208.1000.0032-CE43
CE58	AFA20001208.1000.0032-CE44
CE59	AFA20001208.1000.0032-CE45
CE60	AFA20001208.1000.0032-CE46
CE61	AFA20001208.1000.0032-CE47
CE62	AFA20001208.1000.0032-CE48
CE63	AFA20001208.1000.0032-CE49
CE64	AFA20001208.1000.0032-CE50
CE65	AFA20001208.1000.0032-CE51
CE66	AFA20001208.1000.0032-CE52
CE67	AFA20001208.1000.0032-CE53
CE68	AFA20001208.1000.0032-CE54
CE69	AFA20001208.1000.0032-CE55
CE70	AFA20001208.1000.0032-CE56
CE18	AFA20001208.1000.0032-CE57
CE71	AFA20001208.1000.0032-CE58
CE72	AFA20001208.1000.0032-CE59
CE73	AFA20001208.1000.0032-CE60
CE1	AFA20001208.1000.0032-CE61
CE74	AFA20001208.1000.0032-CE62
CE75	AFA20001208.1000.0032-CE63
CE76	AFA20001208.1000.0032-CE64
CE79	AFA20001208.1000.0032-CE65
CE80	AFA20001208.1000.0032-CE66
CE81	AFA20001208.1000.0032-CE67
CE82	AFA20001208.1000.0032-CE68
CE83	AFA20001208.1000.0032-CE69
CE84	AFA20001208.1000.0032-CE70
CE85	AFA20001208.1000.0032-CE71
CE86	AFA20001208.1000.0032-CE72
CE87	AFA20001208.1000.0032-CE73
CE88	AFA20001208.1000.0032-CE74
CE89	AFA20001208.1000.0032-CE75
CE90	AFA20001208.1000.0032-CE76
CE78	AFA20001208.1000.0032-CE77
CE91	AFA20001208.1000.0032-CE78
CE92	AFA20001208.1000.0032-CE79
CE93	AFA20001208.1000.0032-CE80
CE94	AFA20001208.1000.0032-CE81
CE95	AFA20001208.1000.0032-CE82
CE2	AFA20001208.1000.0032-CE83
CE96	AFA20001208.1000.0032-CE84
CE97	AFA20001208.1000.0032-CE85
CE98	AFA20001208.1000.0032-CE86
CE99	AFA20001208.1000.0032-CE87
CE100	AFA20001208.1000.0032-CE88
CE101	AFA20001208.1000.0032-CE89
CE102	AFA20001208.1000.0032-CE90
CE103	AFA20001208.1000.0032-CE91
CE105	AFA20001208.1000.0032-CE92
CE107	AFA20001208.1000.0032-CE93
CE108	AFA20001208.1000.0032-CE94
CE109	AFA20001208.1000.0032-CE95
CE110	AFA20001208.1000.0032-CE96
CE111	AFA20001208.1000.0032-CE97
CE112	AFA20001208.1000.0032-CE98
CE113	AFA20001208.1000.0032-CE99
CE114	AFA20001208.1000.0032-CE100
CE115	AFA20001208.1000.0032-CE101
CE116	AFA20001208.1000.0032-CE102
CE106	AFA20001208.1000.0032-CE103
CE30	AFA20001208.1000.0032-CE104
CE50	AFA20001208.1000.0032-CE105
CE104	AFA20001208.1000.0032-CE106
CE3	AFA20001208.1000.0032-CE107
CE5	AFA20001208.1000.0032-CE108
CE6	AFA20001208.1000.0032-CE109
CE7	AFA20001208.1000.0032-CE110
CE8	AFA20001208.1000.0032-CE111
CE9	AFA20001208.1000.0032-CE112
CE10	AFA20001208.1000.0032-CE113
CE11	AFA20001208.1000.0032-CE114
CE13	AFA20001208.1000.0032-CE115
CE14	AFA20001208.1000.0032-CE116
E13	AFA20001208.1000.0032-E1
E15	AFA20001208.1000.0032-E2
E16	AFA20001208.1000.0032-E3
E17	AFA20001208.1000.0032-E4
E19	AFA20001208.1000.0032-E5
E20	AFA20001208.1000.0032-E6
E21	AFA20001208.1000.0032-E7
E22	AFA20001208.1000.0032-E8
E23	AFA20001208.1000.0032-E9
E144	AFA20001208.1000.0032-E10
E152	AFA20001208.1000.0032-E11
E26	AFA20001208.1000.0032-E12
E145	AFA20001208.1000.0032-E13
E28	AFA20001208.1000.0032-E14
E31	AFA20001208.1000.0032-E15
E33	AFA20001208.1000.0032-E16
E34	AFA20001208.1000.0032-E17
E35	AFA20001208.1000.0032-E18
E36	AFA20001208.1000.0032-E19
E148	AFA20001208.1000.0032-E20
E38	AFA20001208.1000.0032-E21
E39	AFA20001208.1000.0032-E22
E41	AFA20001208.1000.0032-E23
E42	AFA20001208.1000.0032-E24
E45	AFA20001208.1000.0032-E25
E150	AFA20001208.1000.0032-E26
E46	AFA20001208.1000.0032-E27
E47	AFA20001208.1000.0032-E28
E153	AFA20001208.1000.0032-E29
E50	AFA20001208.1000.0032-E30
E51	AFA20001208.1000.0032-E31
E53	AFA20001208.1000.0032-E32
E54	AFA20001208.1000.0032-E33
E55	AFA20001208.1000.0032-E34
E56	AFA20001208.1000.0032-E35
E57	AFA20001208.1000.0032-E36
E58	AFA20001208.1000.0032-E37
E59	AFA20001208.1000.0032-E38
E60	AFA20001208.1000.0032-E39
E61	AFA20001208.1000.0032-E40
E62	AFA20001208.1000.0032-E41
E63	AFA20001208.1000.0032-E42
E64	AFA20001208.1000.0032-E43
E65	AFA20001208.1000.0032-E44
E66	AFA20001208.1000.0032-E45
E67	AFA20001208.1000.0032-E46
E68	AFA20001208.1000.0032-E47
E69	AFA20001208.1000.0032-E48
E70	AFA20001208.1000.0032-E49
E71	AFA20001208.1000.0032-E50
E72	AFA20001208.1000.0032-E51
E73	AFA20001208.1000.0032-E52
E74	AFA20001208.1000.0032-E53
E75	AFA20001208.1000.0032-E54
E76	AFA20001208.1000.0032-E55
E77	AFA20001208.1000.0032-E56
E78	AFA20001208.1000.0032-E57
E79	AFA20001208.1000.0032-E58
E80	AFA20001208.1000.0032-E59
E81	AFA20001208.1000.0032-E60
E154	AFA20001208.1000.0032-E61
E85	AFA20001208.1000.0032-E62
E86	AFA20001208.1000.0032-E63
E87	AFA20001208.1000.0032-E64
E88	AFA20001208.1000.0032-E65
E90	AFA20001208.1000.0032-E66
E155	AFA20001208.1000.0032-E67
E93	AFA20001208.1000.0032-E68
E94	AFA20001208.1000.0032-E69
E95	AFA20001208.1000.0032-E70
E98	AFA20001208.1000.0032-E71
E99	AFA20001208.1000.0032-E72
E100	AFA20001208.1000.0032-E73
E101	AFA20001208.1000.0032-E74
E102	AFA20001208.1000.0032-E75
E103	AFA20001208.1000.0032-E76
E104	AFA20001208.1000.0032-E77
E105	AFA20001208.1000.0032-E78
E106	AFA20001208.1000.0032-E79
E107	AFA20001208.1000.0032-E80
E108	AFA20001208.1000.0032-E81
E109	AFA20001208.1000.0032-E82
E110	AFA20001208.1000.0032-E83
E111	AFA20001208.1000.0032-E84
E112	AFA20001208.1000.0032-E85
E113	AFA20001208.1000.0032-E86
E114	AFA20001208.1000.0032-E87
E115	AFA20001208.1000.0032-E88
E117	AFA20001208.1000.0032-E89
E118	AFA20001208.1000.0032-E90
E119	AFA20001208.1000.0032-E91
E120	AFA20001208.1000.0032-E92
E121	AFA20001208.1000.0032-E93
E122	AFA20001208.1000.0032-E94
E123	AFA20001208.1000.0032-E95
E124	AFA20001208.1000.0032-E96
E125	AFA20001208.1000.0032-E97
E126	AFA20001208.1000.0032-E98
E127	AFA20001208.1000.0032-E99
E128	AFA20001208.1000.0032-E100
E129	AFA20001208.1000.0032-E101
E130	AFA20001208.1000.0032-E102
E131	AFA20001208.1000.0032-E103
E132	AFA20001208.1000.0032-E104
E133	AFA20001208.1000.0032-E105
E134	AFA20001208.1000.0032-E106
E135	AFA20001208.1000.0032-E107
E136	AFA20001208.1000.0032-E108
E137	AFA20001208.1000.0032-E109
E138	AFA20001208.1000.0032-E110
E139	AFA20001208.1000.0032-E111
E140	AFA20001208.1000.0032-E112
E141	AFA20001208.1000.0032-E113
E143	AFA20001208.1000.0032-E114
E1	AFA20001208.1000.0032-E115
E2	AFA20001208.1000.0032-E116
E3	AFA20001208.1000.0032-E117
E4	AFA20001208.1000.0032-E118
E5	AFA20001208.1000.0032-E119
E18	AFA20001208.1000.0032-E120
E7	AFA20001208.1000.0032-E121
E8	AFA20001208.1000.0032-E122
E9	AFA20001208.1000.0032-E123
E10	AFA20001208.1000.0032-E124
EM18	AFA20001208.1000.0032-E122-1
EM19	AFA20001208.1000.0032-E121-2
EM21	AFA20001208.1000.0032-E122-3
EM20	AFA20001208.1000.0032-E122-4
EM22	AFA20001208.1000.0032-E122-5
EM23	AFA20001208.1000.0032-E122-6
EM26	AFA20001208.1000.0032-E122-7
EM24	AFA20001208.1000.0032-E13-8
EM27	AFA20001208.1000.0032-E11-9
EM29	AFA20001208.1000.0032-E122-10
EM30	AFA20001208.1000.0032-E122-11
EM31	AFA20001208.1000.0032-E1-12
EM32	AFA20001208.1000.0032-E122-13
EM11	AFA20001208.1000.0032-E10-14
EM34	AFA20001208.1000.0032-E122-15
EM41	AFA20001208.1000.0032-E2-16
EM36	AFA20001208.1000.0032-E122-17
EM37	AFA20001208.1000.0032-E3-18
EM38	AFA20001208.1000.0032-E4-19
EM44	AFA20001208.1000.0032-E5-20
EM45	AFA20001208.1000.0032-E6-21
EM46	AFA20001208.1000.0032-E7-22
EM47	AFA20001208.1000.0032-E8-23
EM48	AFA20001208.1000.0032-E5-24
EM49	AFA20001208.1000.0032-E5-25
EM43	AFA20001208.1000.0032-E9-26
EM3	AFA20001208.1000.0032-E117-27
EM50	AFA20001208.1000.0032-E5-28
EM51	AFA20001208.1000.0032-E5-29
EM25	AFA20001208.1000.0032-E13-30
EM12	AFA20001208.1000.0032-E10-31
EM28	AFA20001208.1000.0032-E13-32
EM13	AFA20001208.1000.0032-E10-33
EM52	AFA20001208.1000.0032-E10-34
EM53	AFA20001208.1000.0032-E121-35
EM54	AFA20001208.1000.0032-E122-36
EM55	AFA20001208.1000.0032-E10-37
EM56	AFA20001208.1000.0032-E10-38
EM57	AFA20001208.1000.0032-E123-39
EM59	AFA20001208.1000.0032-E123-40
EM58	AFA20001208.1000.0032-E123-41
EM60	AFA20001208.1000.0032-E8-42
