CE12	AFA20001021.1000.0111-CE1
CE5	AFA20001021.1000.0111-CE2
CE13	AFA20001021.1000.0111-CE3
CE1	AFA20001021.1000.0111-CE4
CE11	AFA20001021.1000.0111-CE5
CE9	AFA20001021.1000.0111-CE6
CE2	AFA20001021.1000.0111-CE7
CE3	AFA20001021.1000.0111-CE8
CE4	AFA20001021.1000.0111-CE9
CE6	AFA20001021.1000.0111-CE10
CE7	AFA20001021.1000.0111-CE11
CE8	AFA20001021.1000.0111-CE12
CE10	AFA20001021.1000.0111-CE13
E12	AFA20001021.1000.0111-E1
E13	AFA20001021.1000.0111-E2
E14	AFA20001021.1000.0111-E3
E16	AFA20001021.1000.0111-E4
E18	AFA20001021.1000.0111-E5
E21	AFA20001021.1000.0111-E6
E1	AFA20001021.1000.0111-E7
E2	AFA20001021.1000.0111-E8
E3	AFA20001021.1000.0111-E9
E4	AFA20001021.1000.0111-E10
E5	AFA20001021.1000.0111-E11
E6	AFA20001021.1000.0111-E12
E8	AFA20001021.1000.0111-E13
E19	AFA20001021.1000.0111-E14
E11	AFA20001021.1000.0111-E15
EM1	AFA20001021.1000.0111-E7-1
EM20	AFA20001021.1000.0111-E15-2
EM19	AFA20001021.1000.0111-E1-3
EM21	AFA20001021.1000.0111-E10-4
EM22	AFA20001021.1000.0111-E2-5
EM5	AFA20001021.1000.0111-E3-6
EM23	AFA20001021.1000.0111-E10-7
EM24	AFA20001021.1000.0111-E10-8
EM25	AFA20001021.1000.0111-E4-9
EM26	AFA20001021.1000.0111-E5-10
EM27	AFA20001021.1000.0111-E10-11
EM17	AFA20001021.1000.0111-E9-12
EM10	AFA20001021.1000.0111-E6-13
EM11	AFA20001021.1000.0111-E6-14
EM7	AFA20001021.1000.0111-E7-15
EM13	AFA20001021.1000.0111-E6-16
EM6	AFA20001021.1000.0111-E10-17
EM2	AFA20001021.1000.0111-E8-18
EM3	AFA20001021.1000.0111-E9-19
EM4	AFA20001021.1000.0111-E9-20
EM8	AFA20001021.1000.0111-E11-21
EM9	AFA20001021.1000.0111-E12-22
EM12	AFA20001021.1000.0111-E13-23
EM18	AFA20001021.1000.0111-E14-24
EM14	AFA20001021.1000.0111-E9-25
EM15	AFA20001021.1000.0111-E9-26
EM16	AFA20001021.1000.0111-E9-27
R1	AFA20001021.1000.0111-R1
R3	AFA20001021.1000.0111-R2
R2	AFA20001021.1000.0111-R3
RM1	AFA20001021.1000.0111-R1-1
RM3	AFA20001021.1000.0111-R2-1
RM2	AFA20001021.1000.0111-R3-1
V1	AFA20001021.1000.0111-EV1
V2	AFA20001021.1000.0111-EV2
VM1	AFA20001021.1000.0111-EV1-1
VM2	AFA20001021.1000.0111-EV2-1
Q1	AFA20001021.1000.0111-T1
Q2	AFA20001021.1000.0111-T2
Q3	AFA20001021.1000.0111-T3
Q4	AFA20001021.1000.0111-T4
Q5	AFA20001021.1000.0111-T5
