CE8	AFA20001206.1400.0099-CE1
CE5	AFA20001206.1400.0099-CE2
CE10	AFA20001206.1400.0099-CE3
CE11	AFA20001206.1400.0099-CE4
CE1	AFA20001206.1400.0099-CE5
CE12	AFA20001206.1400.0099-CE6
CE13	AFA20001206.1400.0099-CE7
CE15	AFA20001206.1400.0099-CE8
CE16	AFA20001206.1400.0099-CE9
CE17	AFA20001206.1400.0099-CE10
CE18	AFA20001206.1400.0099-CE11
CE14	AFA20001206.1400.0099-CE12
CE9	AFA20001206.1400.0099-CE13
CE3	AFA20001206.1400.0099-CE14
CE7	AFA20001206.1400.0099-CE15
CE4	AFA20001206.1400.0099-CE16
CE2	AFA20001206.1400.0099-CE17
CE6	AFA20001206.1400.0099-CE18
E15	AFA20001206.1400.0099-E1
E17	AFA20001206.1400.0099-E2
E18	AFA20001206.1400.0099-E3
E21	AFA20001206.1400.0099-E4
E23	AFA20001206.1400.0099-E5
E25	AFA20001206.1400.0099-E6
E26	AFA20001206.1400.0099-E7
E27	AFA20001206.1400.0099-E8
E28	AFA20001206.1400.0099-E9
E30	AFA20001206.1400.0099-E10
E31	AFA20001206.1400.0099-E11
E33	AFA20001206.1400.0099-E12
E34	AFA20001206.1400.0099-E13
E1	AFA20001206.1400.0099-E14
E35	AFA20001206.1400.0099-E15
E36	AFA20001206.1400.0099-E16
E37	AFA20001206.1400.0099-E17
E39	AFA20001206.1400.0099-E18
E44	AFA20001206.1400.0099-E19
E46	AFA20001206.1400.0099-E20
E2	AFA20001206.1400.0099-E21
E9	AFA20001206.1400.0099-E22
E40	AFA20001206.1400.0099-E23
E12	AFA20001206.1400.0099-E24
EM1	AFA20001206.1400.0099-E14-1
EM16	AFA20001206.1400.0099-E1-2
EM18	AFA20001206.1400.0099-E24-3
EM19	AFA20001206.1400.0099-E2-4
EM21	AFA20001206.1400.0099-E23-5
EM22	AFA20001206.1400.0099-E24-6
EM20	AFA20001206.1400.0099-E23-7
EM27	AFA20001206.1400.0099-E3-8
EM28	AFA20001206.1400.0099-E19-9
EM8	AFA20001206.1400.0099-E23-10
EM31	AFA20001206.1400.0099-E4-11
EM32	AFA20001206.1400.0099-E5-12
EM33	AFA20001206.1400.0099-E6-13
EM34	AFA20001206.1400.0099-E19-14
EM36	AFA20001206.1400.0099-E8-15
EM37	AFA20001206.1400.0099-E7-16
EM38	AFA20001206.1400.0099-E7-17
EM40	AFA20001206.1400.0099-E9-18
EM41	AFA20001206.1400.0099-E7-19
EM43	AFA20001206.1400.0099-E10-20
EM44	AFA20001206.1400.0099-E9-21
EM45	AFA20001206.1400.0099-E7-22
EM46	AFA20001206.1400.0099-E7-23
EM47	AFA20001206.1400.0099-E11-24
EM48	AFA20001206.1400.0099-E12-25
EM49	AFA20001206.1400.0099-E24-26
EM50	AFA20001206.1400.0099-E7-27
EM52	AFA20001206.1400.0099-E24-28
EM53	AFA20001206.1400.0099-E7-29
EM54	AFA20001206.1400.0099-E13-30
EM55	AFA20001206.1400.0099-E13-31
EM9	AFA20001206.1400.0099-E23-32
EM29	AFA20001206.1400.0099-E19-33
EM30	AFA20001206.1400.0099-E15-34
EM35	AFA20001206.1400.0099-E7-35
EM39	AFA20001206.1400.0099-E9-36
EM42	AFA20001206.1400.0099-E16-37
EM26	AFA20001206.1400.0099-E17-38
EM25	AFA20001206.1400.0099-E17-39
EM5	AFA20001206.1400.0099-E18-40
EM17	AFA20001206.1400.0099-E1-41
EM10	AFA20001206.1400.0099-E19-42
EM51	AFA20001206.1400.0099-E24-43
EM23	AFA20001206.1400.0099-E23-44
EM24	AFA20001206.1400.0099-E23-45
EM13	AFA20001206.1400.0099-E20-46
EM2	AFA20001206.1400.0099-E21-47
EM3	AFA20001206.1400.0099-E23-48
EM7	AFA20001206.1400.0099-E22-49
EM4	AFA20001206.1400.0099-E23-50
EM6	AFA20001206.1400.0099-E24-51
