CE10	AFA20001212.1000.0028-CE1
CE11	AFA20001212.1000.0028-CE2
CE12	AFA20001212.1000.0028-CE3
CE13	AFA20001212.1000.0028-CE4
CE14	AFA20001212.1000.0028-CE5
CE1	AFA20001212.1000.0028-CE6
CE15	AFA20001212.1000.0028-CE7
CE2	AFA20001212.1000.0028-CE8
CE3	AFA20001212.1000.0028-CE9
CE4	AFA20001212.1000.0028-CE10
CE6	AFA20001212.1000.0028-CE11
CE5	AFA20001212.1000.0028-CE12
CE7	AFA20001212.1000.0028-CE13
CE8	AFA20001212.1000.0028-CE14
CE9	AFA20001212.1000.0028-CE15
E12	AFA20001212.1000.0028-E1
E13	AFA20001212.1000.0028-E2
E14	AFA20001212.1000.0028-E3
E15	AFA20001212.1000.0028-E4
E16	AFA20001212.1000.0028-E5
E17	AFA20001212.1000.0028-E6
E19	AFA20001212.1000.0028-E7
E20	AFA20001212.1000.0028-E8
E21	AFA20001212.1000.0028-E9
E1	AFA20001212.1000.0028-E10
E2	AFA20001212.1000.0028-E11
E3	AFA20001212.1000.0028-E12
E4	AFA20001212.1000.0028-E13
E5	AFA20001212.1000.0028-E14
E6	AFA20001212.1000.0028-E15
E7	AFA20001212.1000.0028-E16
E8	AFA20001212.1000.0028-E17
E9	AFA20001212.1000.0028-E18
E10	AFA20001212.1000.0028-E19
E11	AFA20001212.1000.0028-E20
EM1	AFA20001212.1000.0028-E10-1
EM18	AFA20001212.1000.0028-E17-2
EM21	AFA20001212.1000.0028-E12-3
EM19	AFA20001212.1000.0028-E1-4
EM20	AFA20001212.1000.0028-E2-5
EM22	AFA20001212.1000.0028-E3-6
EM23	AFA20001212.1000.0028-E4-7
EM25	AFA20001212.1000.0028-E5-8
EM24	AFA20001212.1000.0028-E5-9
EM26	AFA20001212.1000.0028-E5-10
EM27	AFA20001212.1000.0028-E5-11
EM28	AFA20001212.1000.0028-E17-12
EM29	AFA20001212.1000.0028-E18-13
EM30	AFA20001212.1000.0028-E14-14
EM33	AFA20001212.1000.0028-E14-15
EM34	AFA20001212.1000.0028-E6-16
EM35	AFA20001212.1000.0028-E6-17
EM36	AFA20001212.1000.0028-E18-18
EM31	AFA20001212.1000.0028-E18-19
EM32	AFA20001212.1000.0028-E7-20
EM38	AFA20001212.1000.0028-E8-21
EM37	AFA20001212.1000.0028-E8-22
EM39	AFA20001212.1000.0028-E1-23
EM40	AFA20001212.1000.0028-E9-24
EM41	AFA20001212.1000.0028-E8-25
EM42	AFA20001212.1000.0028-E4-26
EM2	AFA20001212.1000.0028-E11-27
EM3	AFA20001212.1000.0028-E12-28
EM4	AFA20001212.1000.0028-E12-29
EM7	AFA20001212.1000.0028-E13-30
EM5	AFA20001212.1000.0028-E15-31
EM8	AFA20001212.1000.0028-E14-32
EM6	AFA20001212.1000.0028-E16-33
EM9	AFA20001212.1000.0028-E17-34
EM10	AFA20001212.1000.0028-E14-35
EM11	AFA20001212.1000.0028-E17-36
EM12	AFA20001212.1000.0028-E18-37
EM13	AFA20001212.1000.0028-E12-38
EM16	AFA20001212.1000.0028-E20-39
EM14	AFA20001212.1000.0028-E19-40
EM15	AFA20001212.1000.0028-E19-41
EM17	AFA20001212.1000.0028-E17-42
R1	AFA20001212.1000.0028-R1
R2	AFA20001212.1000.0028-R2
R3	AFA20001212.1000.0028-R3
R4	AFA20001212.1000.0028-R4
R5	AFA20001212.1000.0028-R5
R6	AFA20001212.1000.0028-R6
RM1	AFA20001212.1000.0028-R1-1
RM2	AFA20001212.1000.0028-R2-1
RM3	AFA20001212.1000.0028-R3-1
RM4	AFA20001212.1000.0028-R4-1
RM5	AFA20001212.1000.0028-R5-1
RM6	AFA20001212.1000.0028-R6-1
V3	AFA20001212.1000.0028-EV1
V1	AFA20001212.1000.0028-EV2
V4	AFA20001212.1000.0028-EV3
V2	AFA20001212.1000.0028-EV4
VM1	AFA20001212.1000.0028-EV2-1
VM3	AFA20001212.1000.0028-EV1-1
VM4	AFA20001212.1000.0028-EV3-1
VM2	AFA20001212.1000.0028-EV4-1
Q2	AFA20001212.1000.0028-T1
Q3	AFA20001212.1000.0028-T2
Q4	AFA20001212.1000.0028-T3
Q7	AFA20001212.1000.0028-T4
Q8	AFA20001212.1000.0028-T5
Q5	AFA20001212.1000.0028-T6
Q1	AFA20001212.1000.0028-T7
Q6	AFA20001212.1000.0028-T8
