CE19	AFA20001020.1400.0100-CE1
CE11	AFA20001020.1400.0100-CE2
CE12	AFA20001020.1400.0100-CE3
CE13	AFA20001020.1400.0100-CE4
CE14	AFA20001020.1400.0100-CE5
CE15	AFA20001020.1400.0100-CE6
CE16	AFA20001020.1400.0100-CE7
CE18	AFA20001020.1400.0100-CE8
CE17	AFA20001020.1400.0100-CE9
CE9	AFA20001020.1400.0100-CE10
CE2	AFA20001020.1400.0100-CE11
CE3	AFA20001020.1400.0100-CE12
CE4	AFA20001020.1400.0100-CE13
CE5	AFA20001020.1400.0100-CE14
CE6	AFA20001020.1400.0100-CE15
CE7	AFA20001020.1400.0100-CE16
CE8	AFA20001020.1400.0100-CE17
CE1	AFA20001020.1400.0100-CE18
CE10	AFA20001020.1400.0100-CE19
E25	AFA20001020.1400.0100-E1
E15	AFA20001020.1400.0100-E2
E16	AFA20001020.1400.0100-E3
E17	AFA20001020.1400.0100-E4
E18	AFA20001020.1400.0100-E5
E19	AFA20001020.1400.0100-E6
E20	AFA20001020.1400.0100-E7
E21	AFA20001020.1400.0100-E8
E22	AFA20001020.1400.0100-E9
E1	AFA20001020.1400.0100-E10
E23	AFA20001020.1400.0100-E11
E24	AFA20001020.1400.0100-E12
E2	AFA20001020.1400.0100-E13
E3	AFA20001020.1400.0100-E14
E4	AFA20001020.1400.0100-E15
E5	AFA20001020.1400.0100-E16
E6	AFA20001020.1400.0100-E17
E7	AFA20001020.1400.0100-E18
E9	AFA20001020.1400.0100-E19
E13	AFA20001020.1400.0100-E20
EM1	AFA20001020.1400.0100-E10-1
EM14	AFA20001020.1400.0100-E16-2
EM15	AFA20001020.1400.0100-E16-3
EM17	AFA20001020.1400.0100-E16-4
EM16	AFA20001020.1400.0100-E17-5
EM36	AFA20001020.1400.0100-E11-6
EM18	AFA20001020.1400.0100-E2-7
EM19	AFA20001020.1400.0100-E3-8
EM20	AFA20001020.1400.0100-E4-9
EM21	AFA20001020.1400.0100-E5-10
EM23	AFA20001020.1400.0100-E16-11
EM24	AFA20001020.1400.0100-E18-12
EM25	AFA20001020.1400.0100-E6-13
EM26	AFA20001020.1400.0100-E7-14
EM27	AFA20001020.1400.0100-E7-15
EM28	AFA20001020.1400.0100-E8-16
EM31	AFA20001020.1400.0100-E15-17
EM32	AFA20001020.1400.0100-E15-18
EM33	AFA20001020.1400.0100-E9-19
EM34	AFA20001020.1400.0100-E9-20
EM10	AFA20001020.1400.0100-E12-21
EM13	AFA20001020.1400.0100-E16-22
EM2	AFA20001020.1400.0100-E13-23
EM3	AFA20001020.1400.0100-E14-24
EM4	AFA20001020.1400.0100-E15-25
EM5	AFA20001020.1400.0100-E16-26
EM6	AFA20001020.1400.0100-E16-27
EM7	AFA20001020.1400.0100-E17-28
EM8	AFA20001020.1400.0100-E18-29
EM9	AFA20001020.1400.0100-E19-30
EM22	AFA20001020.1400.0100-E16-31
EM11	AFA20001020.1400.0100-E10-32
EM12	AFA20001020.1400.0100-E20-33
EM35	AFA20001020.1400.0100-E1-34
R1	AFA20001020.1400.0100-R1
R4	AFA20001020.1400.0100-R2
R3	AFA20001020.1400.0100-R3
R6	AFA20001020.1400.0100-R4
R5	AFA20001020.1400.0100-R5
R2	AFA20001020.1400.0100-R6
RM1	AFA20001020.1400.0100-R1-1
RM4	AFA20001020.1400.0100-R2-1
RM3	AFA20001020.1400.0100-R3-1
RM6	AFA20001020.1400.0100-R4-1
RM5	AFA20001020.1400.0100-R5-1
RM2	AFA20001020.1400.0100-R6-1
V1	AFA20001020.1400.0100-EV1
V2	AFA20001020.1400.0100-EV2
V3	AFA20001020.1400.0100-EV3
V4	AFA20001020.1400.0100-EV4
V5	AFA20001020.1400.0100-EV5
V6	AFA20001020.1400.0100-EV6
VM1	AFA20001020.1400.0100-EV1-1
VM2	AFA20001020.1400.0100-EV2-1
VM3	AFA20001020.1400.0100-EV3-1
VM4	AFA20001020.1400.0100-EV4-1
VM5	AFA20001020.1400.0100-EV5-1
VM6	AFA20001020.1400.0100-EV6-1
Q3	AFA20001020.1400.0100-T1
Q1	AFA20001020.1400.0100-T2
Q2	AFA20001020.1400.0100-T3
