CE12	ALH20001114.1300.0074-CE1
CE13	ALH20001114.1300.0074-CE2
CE15	ALH20001114.1300.0074-CE3
CE17	ALH20001114.1300.0074-CE4
CE18	ALH20001114.1300.0074-CE5
CE19	ALH20001114.1300.0074-CE6
CE16	ALH20001114.1300.0074-CE7
CE14	ALH20001114.1300.0074-CE8
CE21	ALH20001114.1300.0074-CE9
CE22	ALH20001114.1300.0074-CE10
CE23	ALH20001114.1300.0074-CE11
CE24	ALH20001114.1300.0074-CE12
CE2	ALH20001114.1300.0074-CE13
CE5	ALH20001114.1300.0074-CE14
CE26	ALH20001114.1300.0074-CE15
CE27	ALH20001114.1300.0074-CE16
CE20	ALH20001114.1300.0074-CE17
CE29	ALH20001114.1300.0074-CE18
CE28	ALH20001114.1300.0074-CE19
CE30	ALH20001114.1300.0074-CE20
CE25	ALH20001114.1300.0074-CE21
CE31	ALH20001114.1300.0074-CE22
CE32	ALH20001114.1300.0074-CE23
CE33	ALH20001114.1300.0074-CE24
CE34	ALH20001114.1300.0074-CE25
CE35	ALH20001114.1300.0074-CE26
CE1	ALH20001114.1300.0074-CE27
CE36	ALH20001114.1300.0074-CE28
CE37	ALH20001114.1300.0074-CE29
CE38	ALH20001114.1300.0074-CE30
CE39	ALH20001114.1300.0074-CE31
CE3	ALH20001114.1300.0074-CE32
CE4	ALH20001114.1300.0074-CE33
CE6	ALH20001114.1300.0074-CE34
CE7	ALH20001114.1300.0074-CE35
CE8	ALH20001114.1300.0074-CE36
CE9	ALH20001114.1300.0074-CE37
CE10	ALH20001114.1300.0074-CE38
CE11	ALH20001114.1300.0074-CE39
E15	ALH20001114.1300.0074-E1
E16	ALH20001114.1300.0074-E2
E17	ALH20001114.1300.0074-E3
E18	ALH20001114.1300.0074-E4
E20	ALH20001114.1300.0074-E5
E57	ALH20001114.1300.0074-E6
E22	ALH20001114.1300.0074-E7
E23	ALH20001114.1300.0074-E8
E24	ALH20001114.1300.0074-E9
E25	ALH20001114.1300.0074-E10
E58	ALH20001114.1300.0074-E11
E28	ALH20001114.1300.0074-E12
E30	ALH20001114.1300.0074-E13
E31	ALH20001114.1300.0074-E14
E32	ALH20001114.1300.0074-E15
E34	ALH20001114.1300.0074-E16
E35	ALH20001114.1300.0074-E17
E36	ALH20001114.1300.0074-E18
E37	ALH20001114.1300.0074-E19
E38	ALH20001114.1300.0074-E20
E59	ALH20001114.1300.0074-E21
E40	ALH20001114.1300.0074-E22
E41	ALH20001114.1300.0074-E23
E60	ALH20001114.1300.0074-E24
E44	ALH20001114.1300.0074-E25
E45	ALH20001114.1300.0074-E26
E46	ALH20001114.1300.0074-E27
E47	ALH20001114.1300.0074-E28
E48	ALH20001114.1300.0074-E29
E50	ALH20001114.1300.0074-E30
E51	ALH20001114.1300.0074-E31
E52	ALH20001114.1300.0074-E32
E53	ALH20001114.1300.0074-E33
E54	ALH20001114.1300.0074-E34
E2	ALH20001114.1300.0074-E35
E67	ALH20001114.1300.0074-E36
E3	ALH20001114.1300.0074-E37
E4	ALH20001114.1300.0074-E38
E5	ALH20001114.1300.0074-E39
E7	ALH20001114.1300.0074-E40
E8	ALH20001114.1300.0074-E41
E9	ALH20001114.1300.0074-E42
E11	ALH20001114.1300.0074-E43
E13	ALH20001114.1300.0074-E44
E14	ALH20001114.1300.0074-E45
EM20	ALH20001114.1300.0074-E6-1
EM19	ALH20001114.1300.0074-E2-2
EM22	ALH20001114.1300.0074-E3-3
EM23	ALH20001114.1300.0074-E4-4
EM21	ALH20001114.1300.0074-E3-5
EM24	ALH20001114.1300.0074-E35-6
EM25	ALH20001114.1300.0074-E35-7
EM26	ALH20001114.1300.0074-E35-8
EM28	ALH20001114.1300.0074-E38-9
EM27	ALH20001114.1300.0074-E5-10
EM31	ALH20001114.1300.0074-E7-11
EM32	ALH20001114.1300.0074-E8-12
