CE3	ALH20001218.1300.0117-CE1
CE9	ALH20001218.1300.0117-CE2
CE10	ALH20001218.1300.0117-CE3
CE11	ALH20001218.1300.0117-CE4
CE12	ALH20001218.1300.0117-CE5
CE13	ALH20001218.1300.0117-CE6
CE15	ALH20001218.1300.0117-CE7
CE16	ALH20001218.1300.0117-CE8
CE18	ALH20001218.1300.0117-CE9
CE17	ALH20001218.1300.0117-CE10
CE19	ALH20001218.1300.0117-CE11
CE20	ALH20001218.1300.0117-CE12
CE26	ALH20001218.1300.0117-CE13
CE1	ALH20001218.1300.0117-CE14
CE22	ALH20001218.1300.0117-CE15
CE7	ALH20001218.1300.0117-CE16
CE14	ALH20001218.1300.0117-CE17
CE21	ALH20001218.1300.0117-CE18
CE4	ALH20001218.1300.0117-CE19
CE2	ALH20001218.1300.0117-CE20
CE23	ALH20001218.1300.0117-CE21
CE24	ALH20001218.1300.0117-CE22
CE5	ALH20001218.1300.0117-CE23
CE25	ALH20001218.1300.0117-CE24
CE6	ALH20001218.1300.0117-CE25
CE8	ALH20001218.1300.0117-CE26
E13	ALH20001218.1300.0117-E1
E14	ALH20001218.1300.0117-E2
E15	ALH20001218.1300.0117-E3
E16	ALH20001218.1300.0117-E4
E17	ALH20001218.1300.0117-E5
E19	ALH20001218.1300.0117-E6
E20	ALH20001218.1300.0117-E7
E21	ALH20001218.1300.0117-E8
E22	ALH20001218.1300.0117-E9
E24	ALH20001218.1300.0117-E10
E26	ALH20001218.1300.0117-E11
E1	ALH20001218.1300.0117-E12
E28	ALH20001218.1300.0117-E13
E29	ALH20001218.1300.0117-E14
E35	ALH20001218.1300.0117-E15
E31	ALH20001218.1300.0117-E16
E36	ALH20001218.1300.0117-E17
E37	ALH20001218.1300.0117-E18
E39	ALH20001218.1300.0117-E19
E40	ALH20001218.1300.0117-E20
E2	ALH20001218.1300.0117-E21
E3	ALH20001218.1300.0117-E22
E32	ALH20001218.1300.0117-E23
E33	ALH20001218.1300.0117-E24
E34	ALH20001218.1300.0117-E25
E9	ALH20001218.1300.0117-E26
E10	ALH20001218.1300.0117-E27
E12	ALH20001218.1300.0117-E28
EM96	ALH20001218.1300.0117-E17-1
EM16	ALH20001218.1300.0117-E12-2
EM18	ALH20001218.1300.0117-E1-3
EM19	ALH20001218.1300.0117-E2-4
EM20	ALH20001218.1300.0117-E3-5
EM21	ALH20001218.1300.0117-E4-6
EM22	ALH20001218.1300.0117-E5-7
EM23	ALH20001218.1300.0117-E1-8
EM24	ALH20001218.1300.0117-E1-9
EM69	ALH20001218.1300.0117-E1-10
EM26	ALH20001218.1300.0117-E1-11
EM27	ALH20001218.1300.0117-E21-12
EM28	ALH20001218.1300.0117-E1-13
EM29	ALH20001218.1300.0117-E1-14
EM30	ALH20001218.1300.0117-E1-15
