CE2	AFA20001121.0000.0011-CE1
CE13	AFA20001121.0000.0011-CE2
CE14	AFA20001121.0000.0011-CE3
CE15	AFA20001121.0000.0011-CE4
CE16	AFA20001121.0000.0011-CE5
CE17	AFA20001121.0000.0011-CE6
CE18	AFA20001121.0000.0011-CE7
CE19	AFA20001121.0000.0011-CE8
CE20	AFA20001121.0000.0011-CE9
CE21	AFA20001121.0000.0011-CE10
CE22	AFA20001121.0000.0011-CE11
CE23	AFA20001121.0000.0011-CE12
CE24	AFA20001121.0000.0011-CE13
CE3	AFA20001121.0000.0011-CE14
CE4	AFA20001121.0000.0011-CE15
CE5	AFA20001121.0000.0011-CE16
CE6	AFA20001121.0000.0011-CE17
CE1	AFA20001121.0000.0011-CE18
CE7	AFA20001121.0000.0011-CE19
CE8	AFA20001121.0000.0011-CE20
CE9	AFA20001121.0000.0011-CE21
CE10	AFA20001121.0000.0011-CE22
CE11	AFA20001121.0000.0011-CE23
CE12	AFA20001121.0000.0011-CE24
E16	AFA20001121.0000.0011-E1
E18	AFA20001121.0000.0011-E2
E19	AFA20001121.0000.0011-E3
E20	AFA20001121.0000.0011-E4
E21	AFA20001121.0000.0011-E5
E24	AFA20001121.0000.0011-E6
E25	AFA20001121.0000.0011-E7
E26	AFA20001121.0000.0011-E8
E27	AFA20001121.0000.0011-E9
E28	AFA20001121.0000.0011-E10
E29	AFA20001121.0000.0011-E11
E30	AFA20001121.0000.0011-E12
E31	AFA20001121.0000.0011-E13
E33	AFA20001121.0000.0011-E14
E34	AFA20001121.0000.0011-E15
E1	AFA20001121.0000.0011-E16
E36	AFA20001121.0000.0011-E17
E2	AFA20001121.0000.0011-E18
E3	AFA20001121.0000.0011-E19
E4	AFA20001121.0000.0011-E20
E6	AFA20001121.0000.0011-E21
E7	AFA20001121.0000.0011-E22
E8	AFA20001121.0000.0011-E23
E9	AFA20001121.0000.0011-E24
E10	AFA20001121.0000.0011-E25
E11	AFA20001121.0000.0011-E26
E12	AFA20001121.0000.0011-E27
E13	AFA20001121.0000.0011-E28
E14	AFA20001121.0000.0011-E29
EM1	AFA20001121.0000.0011-E16-1
EM26	AFA20001121.0000.0011-E20-2
EM17	AFA20001121.0000.0011-E2-3
EM25	AFA20001121.0000.0011-E20-4
EM19	AFA20001121.0000.0011-E3-5
EM20	AFA20001121.0000.0011-E3-6
EM21	AFA20001121.0000.0011-E4-7
EM22	AFA20001121.0000.0011-E5-8
EM27	AFA20001121.0000.0011-E22-9
EM28	AFA20001121.0000.0011-E6-10
EM29	AFA20001121.0000.0011-E26-11
EM30	AFA20001121.0000.0011-E25-12
EM31	AFA20001121.0000.0011-E19-13
EM32	AFA20001121.0000.0011-E7-14
EM33	AFA20001121.0000.0011-E8-15
EM34	AFA20001121.0000.0011-E9-16
EM35	AFA20001121.0000.0011-E10-17
EM36	AFA20001121.0000.0011-E9-18
EM37	AFA20001121.0000.0011-E11-19
EM38	AFA20001121.0000.0011-E23-20
EM39	AFA20001121.0000.0011-E23-21
EM40	AFA20001121.0000.0011-E23-22
EM41	AFA20001121.0000.0011-E6-23
EM42	AFA20001121.0000.0011-E26-24
EM43	AFA20001121.0000.0011-E25-25
EM44	AFA20001121.0000.0011-E23-26
EM45	AFA20001121.0000.0011-E22-27
EM46	AFA20001121.0000.0011-E27-28
EM47	AFA20001121.0000.0011-E23-29
EM48	AFA20001121.0000.0011-E12-30
EM49	AFA20001121.0000.0011-E23-31
EM50	AFA20001121.0000.0011-E13-32
EM51	AFA20001121.0000.0011-E16-33
EM52	AFA20001121.0000.0011-E14-34
EM53	AFA20001121.0000.0011-E20-35
EM55	AFA20001121.0000.0011-E22-36
EM56	AFA20001121.0000.0011-E15-37
EM54	AFA20001121.0000.0011-E17-38
EM23	AFA20001121.0000.0011-E20-39
EM18	AFA20001121.0000.0011-E19-40
EM2	AFA20001121.0000.0011-E18-41
EM3	AFA20001121.0000.0011-E19-42
EM4	AFA20001121.0000.0011-E20-43
EM5	AFA20001121.0000.0011-E21-44
EM6	AFA20001121.0000.0011-E20-45
EM7	AFA20001121.0000.0011-E20-46
EM8	AFA20001121.0000.0011-E22-47
EM9	AFA20001121.0000.0011-E24-48
EM24	AFA20001121.0000.0011-E20-49
EM10	AFA20001121.0000.0011-E18-50
EM11	AFA20001121.0000.0011-E25-51
EM12	AFA20001121.0000.0011-E26-52
EM13	AFA20001121.0000.0011-E28-53
EM14	AFA20001121.0000.0011-E29-54
EM15	AFA20001121.0000.0011-E23-55
EM16	AFA20001121.0000.0011-E1-56
R13	AFA20001121.0000.0011-R1
R1	AFA20001121.0000.0011-R2
R3	AFA20001121.0000.0011-R3
R4	AFA20001121.0000.0011-R4
R5	AFA20001121.0000.0011-R5
R7	AFA20001121.0000.0011-R6
R8	AFA20001121.0000.0011-R7
R9	AFA20001121.0000.0011-R8
R10	AFA20001121.0000.0011-R9
R11	AFA20001121.0000.0011-R10
R12	AFA20001121.0000.0011-R11
RM13	AFA20001121.0000.0011-R1-1
RM1	AFA20001121.0000.0011-R2-1
RM3	AFA20001121.0000.0011-R3-1
RM4	AFA20001121.0000.0011-R4-1
RM5	AFA20001121.0000.0011-R5-1
RM7	AFA20001121.0000.0011-R6-1
RM8	AFA20001121.0000.0011-R7-1
RM9	AFA20001121.0000.0011-R6-2
RM10	AFA20001121.0000.0011-R9-1
RM11	AFA20001121.0000.0011-R10-1
RM12	AFA20001121.0000.0011-R11-1
V1	AFA20001121.0000.0011-EV1
V2	AFA20001121.0000.0011-EV2
V3	AFA20001121.0000.0011-EV3
V4	AFA20001121.0000.0011-EV4
VM1	AFA20001121.0000.0011-EV1-1
VM2	AFA20001121.0000.0011-EV2-1
VM3	AFA20001121.0000.0011-EV3-1
VM4	AFA20001121.0000.0011-EV4-1
Q4	AFA20001121.0000.0011-T1
Q1	AFA20001121.0000.0011-T2
Q2	AFA20001121.0000.0011-T3
Q3	AFA20001121.0000.0011-T4
Q5	AFA20001121.0000.0011-T5
