CE6	ANN20001213.0900.0063-CE1
CE7	ANN20001213.0900.0063-CE2
CE17	ANN20001213.0900.0063-CE3
CE8	ANN20001213.0900.0063-CE4
CE9	ANN20001213.0900.0063-CE5
CE15	ANN20001213.0900.0063-CE6
CE11	ANN20001213.0900.0063-CE7
CE18	ANN20001213.0900.0063-CE8
CE19	ANN20001213.0900.0063-CE9
CE14	ANN20001213.0900.0063-CE10
CE28	ANN20001213.0900.0063-CE11
CE20	ANN20001213.0900.0063-CE12
CE21	ANN20001213.0900.0063-CE13
CE23	ANN20001213.0900.0063-CE14
CE24	ANN20001213.0900.0063-CE15
CE25	ANN20001213.0900.0063-CE16
CE26	ANN20001213.0900.0063-CE17
CE27	ANN20001213.0900.0063-CE18
CE29	ANN20001213.0900.0063-CE19
CE30	ANN20001213.0900.0063-CE20
CE31	ANN20001213.0900.0063-CE21
CE32	ANN20001213.0900.0063-CE22
CE33	ANN20001213.0900.0063-CE23
CE3	ANN20001213.0900.0063-CE24
CE1	ANN20001213.0900.0063-CE25
CE34	ANN20001213.0900.0063-CE26
CE35	ANN20001213.0900.0063-CE27
CE36	ANN20001213.0900.0063-CE28
CE37	ANN20001213.0900.0063-CE29
CE2	ANN20001213.0900.0063-CE30
CE38	ANN20001213.0900.0063-CE31
CE39	ANN20001213.0900.0063-CE32
CE40	ANN20001213.0900.0063-CE33
CE42	ANN20001213.0900.0063-CE34
CE4	ANN20001213.0900.0063-CE35
CE41	ANN20001213.0900.0063-CE36
CE10	ANN20001213.0900.0063-CE37
CE22	ANN20001213.0900.0063-CE38
CE12	ANN20001213.0900.0063-CE39
CE13	ANN20001213.0900.0063-CE40
CE16	ANN20001213.0900.0063-CE41
CE5	ANN20001213.0900.0063-CE42
E16	ANN20001213.0900.0063-E1
E17	ANN20001213.0900.0063-E2
E18	ANN20001213.0900.0063-E3
E19	ANN20001213.0900.0063-E4
E20	ANN20001213.0900.0063-E5
E78	ANN20001213.0900.0063-E6
E21	ANN20001213.0900.0063-E7
E33	ANN20001213.0900.0063-E8
E34	ANN20001213.0900.0063-E9
E22	ANN20001213.0900.0063-E10
E23	ANN20001213.0900.0063-E11
E36	ANN20001213.0900.0063-E12
E37	ANN20001213.0900.0063-E13
E39	ANN20001213.0900.0063-E14
E40	ANN20001213.0900.0063-E15
E41	ANN20001213.0900.0063-E16
E42	ANN20001213.0900.0063-E17
E43	ANN20001213.0900.0063-E18
E44	ANN20001213.0900.0063-E19
E45	ANN20001213.0900.0063-E20
E46	ANN20001213.0900.0063-E21
E47	ANN20001213.0900.0063-E22
E52	ANN20001213.0900.0063-E23
E1	ANN20001213.0900.0063-E24
E48	ANN20001213.0900.0063-E25
E53	ANN20001213.0900.0063-E26
E54	ANN20001213.0900.0063-E27
E49	ANN20001213.0900.0063-E28
E50	ANN20001213.0900.0063-E29
E55	ANN20001213.0900.0063-E30
E56	ANN20001213.0900.0063-E31
E57	ANN20001213.0900.0063-E32
E58	ANN20001213.0900.0063-E33
E60	ANN20001213.0900.0063-E34
E61	ANN20001213.0900.0063-E35
E62	ANN20001213.0900.0063-E36
E63	ANN20001213.0900.0063-E37
E64	ANN20001213.0900.0063-E38
E65	ANN20001213.0900.0063-E39
E66	ANN20001213.0900.0063-E40
E68	ANN20001213.0900.0063-E41
E69	ANN20001213.0900.0063-E42
E70	ANN20001213.0900.0063-E43
E71	ANN20001213.0900.0063-E44
E72	ANN20001213.0900.0063-E45
E73	ANN20001213.0900.0063-E46
E74	ANN20001213.0900.0063-E47
E75	ANN20001213.0900.0063-E48
E2	ANN20001213.0900.0063-E49
E82	ANN20001213.0900.0063-E50
E3	ANN20001213.0900.0063-E51
E84	ANN20001213.0900.0063-E52
E85	ANN20001213.0900.0063-E53
E25	ANN20001213.0900.0063-E54
E26	ANN20001213.0900.0063-E55
E27	ANN20001213.0900.0063-E56
E28	ANN20001213.0900.0063-E57
E51	ANN20001213.0900.0063-E58
E31	ANN20001213.0900.0063-E59
E13	ANN20001213.0900.0063-E60
E32	ANN20001213.0900.0063-E61
E15	ANN20001213.0900.0063-E62
EM2	ANN20001213.0900.0063-E24-1
EM7	ANN20001213.0900.0063-E62-2
EM9	ANN20001213.0900.0063-E2-3
EM10	ANN20001213.0900.0063-E3-4
EM11	ANN20001213.0900.0063-E62-5
EM13	ANN20001213.0900.0063-E62-6
EM14	ANN20001213.0900.0063-E4-7
EM12	ANN20001213.0900.0063-E4-8
EM15	ANN20001213.0900.0063-E5-9
EM17	ANN20001213.0900.0063-E7-10
EM18	ANN20001213.0900.0063-E62-11
EM34	ANN20001213.0900.0063-E8-12
EM35	ANN20001213.0900.0063-E9-13
EM36	ANN20001213.0900.0063-E4-14
EM22	ANN20001213.0900.0063-E10-15
EM23	ANN20001213.0900.0063-E62-16
EM24	ANN20001213.0900.0063-E62-17
EM37	ANN20001213.0900.0063-E62-18
EM57	ANN20001213.0900.0063-E58-19
EM28	ANN20001213.0900.0063-E62-20
EM38	ANN20001213.0900.0063-E12-21
EM39	ANN20001213.0900.0063-E13-22
EM60	ANN20001213.0900.0063-E23-23
EM41	ANN20001213.0900.0063-E14-24
EM43	ANN20001213.0900.0063-E15-25
EM42	ANN20001213.0900.0063-E16-26
EM44	ANN20001213.0900.0063-E17-27
EM45	ANN20001213.0900.0063-E17-28
EM46	ANN20001213.0900.0063-E62-29
EM47	ANN20001213.0900.0063-E18-30
EM48	ANN20001213.0900.0063-E19-31
EM49	ANN20001213.0900.0063-E20-32
EM50	ANN20001213.0900.0063-E5-33
EM51	ANN20001213.0900.0063-E18-34
EM52	ANN20001213.0900.0063-E21-35
EM53	ANN20001213.0900.0063-E62-36
EM54	ANN20001213.0900.0063-E49-37
EM55	ANN20001213.0900.0063-E22-38
EM56	ANN20001213.0900.0063-E4-39
EM61	ANN20001213.0900.0063-E26-40
EM59	ANN20001213.0900.0063-E25-41
EM70	ANN20001213.0900.0063-E27-42
EM62	ANN20001213.0900.0063-E28-43
EM63	ANN20001213.0900.0063-E24-44
EM64	ANN20001213.0900.0063-E29-45
EM65	ANN20001213.0900.0063-E24-46
EM66	ANN20001213.0900.0063-E62-47
EM67	ANN20001213.0900.0063-E62-48
EM68	ANN20001213.0900.0063-E62-49
EM69	ANN20001213.0900.0063-E18-50
EM71	ANN20001213.0900.0063-E27-51
EM72	ANN20001213.0900.0063-E30-52
EM73	ANN20001213.0900.0063-E12-53
EM74	ANN20001213.0900.0063-E31-54
EM75	ANN20001213.0900.0063-E62-55
EM76	ANN20001213.0900.0063-E62-56
EM77	ANN20001213.0900.0063-E12-57
EM78	ANN20001213.0900.0063-E32-58
EM79	ANN20001213.0900.0063-E33-59
EM81	ANN20001213.0900.0063-E62-60
EM82	ANN20001213.0900.0063-E27-61
EM85	ANN20001213.0900.0063-E34-62
EM86	ANN20001213.0900.0063-E20-63
EM87	ANN20001213.0900.0063-E35-64
EM88	ANN20001213.0900.0063-E20-65
EM89	ANN20001213.0900.0063-E36-66
EM90	ANN20001213.0900.0063-E62-67
EM92	ANN20001213.0900.0063-E32-68
EM93	ANN20001213.0900.0063-E37-69
EM91	ANN20001213.0900.0063-E32-70
EM94	ANN20001213.0900.0063-E32-71
EM95	ANN20001213.0900.0063-E62-72
EM96	ANN20001213.0900.0063-E62-73
EM97	ANN20001213.0900.0063-E38-74
EM98	ANN20001213.0900.0063-E62-75
EM99	ANN20001213.0900.0063-E62-76
EM100	ANN20001213.0900.0063-E1-77
EM101	ANN20001213.0900.0063-E62-78
EM103	ANN20001213.0900.0063-E39-79
EM104	ANN20001213.0900.0063-E40-80
EM102	ANN20001213.0900.0063-E39-81
EM105	ANN20001213.0900.0063-E62-82
EM106	ANN20001213.0900.0063-E41-83
EM107	ANN20001213.0900.0063-E42-84
EM3	ANN20001213.0900.0063-E51-85
EM108	ANN20001213.0900.0063-E43-86
EM109	ANN20001213.0900.0063-E12-87
EM110	ANN20001213.0900.0063-E12-88
EM111	ANN20001213.0900.0063-E12-89
EM112	ANN20001213.0900.0063-E62-90
EM113	ANN20001213.0900.0063-E62-91
EM114	ANN20001213.0900.0063-E62-92
EM115	ANN20001213.0900.0063-E44-93
EM118	ANN20001213.0900.0063-E45-94
EM116	ANN20001213.0900.0063-E44-95
EM117	ANN20001213.0900.0063-E46-96
EM119	ANN20001213.0900.0063-E62-97
EM120	ANN20001213.0900.0063-E44-98
EM121	ANN20001213.0900.0063-E44-99
EM122	ANN20001213.0900.0063-E44-100
EM123	ANN20001213.0900.0063-E44-101
EM125	ANN20001213.0900.0063-E47-102
EM124	ANN20001213.0900.0063-E47-103
EM126	ANN20001213.0900.0063-E12-104
EM128	ANN20001213.0900.0063-E48-105
EM127	ANN20001213.0900.0063-E50-106
EM80	ANN20001213.0900.0063-E27-107
EM83	ANN20001213.0900.0063-E4-108
EM16	ANN20001213.0900.0063-E52-109
EM31	ANN20001213.0900.0063-E6-110
EM40	ANN20001213.0900.0063-E53-111
EM84	ANN20001213.0900.0063-E17-112
EM4	ANN20001213.0900.0063-E24-113
EM5	ANN20001213.0900.0063-E24-114
EM1	ANN20001213.0900.0063-E24-115
EM19	ANN20001213.0900.0063-E62-116
EM20	ANN20001213.0900.0063-E54-117
EM21	ANN20001213.0900.0063-E55-118
EM25	ANN20001213.0900.0063-E56-119
EM26	ANN20001213.0900.0063-E57-120
EM27	ANN20001213.0900.0063-E11-121
EM29	ANN20001213.0900.0063-E6-122
EM30	ANN20001213.0900.0063-E62-123
EM58	ANN20001213.0900.0063-E58-124
EM32	ANN20001213.0900.0063-E59-125
EM6	ANN20001213.0900.0063-E60-126
EM33	ANN20001213.0900.0063-E61-127
EM8	ANN20001213.0900.0063-E62-128
R24	ANN20001213.0900.0063-R1
R1	ANN20001213.0900.0063-R2
R2	ANN20001213.0900.0063-R3
R3	ANN20001213.0900.0063-R4
R4	ANN20001213.0900.0063-R5
R6	ANN20001213.0900.0063-R6
R7	ANN20001213.0900.0063-R7
R8	ANN20001213.0900.0063-R8
R9	ANN20001213.0900.0063-R9
R10	ANN20001213.0900.0063-R10
R11	ANN20001213.0900.0063-R11
R12	ANN20001213.0900.0063-R12
R13	ANN20001213.0900.0063-R13
R14	ANN20001213.0900.0063-R14
R15	ANN20001213.0900.0063-R15
R16	ANN20001213.0900.0063-R16
R17	ANN20001213.0900.0063-R17
R18	ANN20001213.0900.0063-R18
R19	ANN20001213.0900.0063-R19
R20	ANN20001213.0900.0063-R20
R21	ANN20001213.0900.0063-R21
R22	ANN20001213.0900.0063-R22
R23	ANN20001213.0900.0063-R23
RM24	ANN20001213.0900.0063-R1-1
RM1	ANN20001213.0900.0063-R2-1
RM2	ANN20001213.0900.0063-R3-1
RM3	ANN20001213.0900.0063-R4-1
RM4	ANN20001213.0900.0063-R5-1
RM6	ANN20001213.0900.0063-R6-1
RM7	ANN20001213.0900.0063-R7-1
RM8	ANN20001213.0900.0063-R8-1
RM9	ANN20001213.0900.0063-R9-1
RM10	ANN20001213.0900.0063-R10-1
RM11	ANN20001213.0900.0063-R11-1
RM12	ANN20001213.0900.0063-R12-1
RM13	ANN20001213.0900.0063-R13-1
RM14	ANN20001213.0900.0063-R14-1
RM15	ANN20001213.0900.0063-R15-1
RM16	ANN20001213.0900.0063-R9-2
RM17	ANN20001213.0900.0063-R17-1
RM18	ANN20001213.0900.0063-R18-1
RM19	ANN20001213.0900.0063-R19-1
RM20	ANN20001213.0900.0063-R20-1
RM21	ANN20001213.0900.0063-R21-1
RM22	ANN20001213.0900.0063-R22-1
RM23	ANN20001213.0900.0063-R23-1
V2	ANN20001213.0900.0063-EV1
V5	ANN20001213.0900.0063-EV2
V10	ANN20001213.0900.0063-EV3
V11	ANN20001213.0900.0063-EV4
V12	ANN20001213.0900.0063-EV5
V1	ANN20001213.0900.0063-EV6
V3	ANN20001213.0900.0063-EV7
V4	ANN20001213.0900.0063-EV8
V6	ANN20001213.0900.0063-EV9
V7	ANN20001213.0900.0063-EV10
V8	ANN20001213.0900.0063-EV11
V9	ANN20001213.0900.0063-EV12
V13	ANN20001213.0900.0063-EV13
V14	ANN20001213.0900.0063-EV14
V15	ANN20001213.0900.0063-EV15
V16	ANN20001213.0900.0063-EV16
V17	ANN20001213.0900.0063-EV17
V18	ANN20001213.0900.0063-EV18
V19	ANN20001213.0900.0063-EV19
V20	ANN20001213.0900.0063-EV20
VM2	ANN20001213.0900.0063-EV1-1
VM5	ANN20001213.0900.0063-EV2-1
VM10	ANN20001213.0900.0063-EV3-1
VM11	ANN20001213.0900.0063-EV4-1
VM12	ANN20001213.0900.0063-EV5-1
VM1	ANN20001213.0900.0063-EV6-1
VM3	ANN20001213.0900.0063-EV7-1
VM4	ANN20001213.0900.0063-EV8-1
VM6	ANN20001213.0900.0063-EV9-1
VM7	ANN20001213.0900.0063-EV10-1
VM8	ANN20001213.0900.0063-EV11-1
VM9	ANN20001213.0900.0063-EV12-1
