CE11	CNNHL_ENG_20030526_221156.39-CE1
CE12	CNNHL_ENG_20030526_221156.39-CE2
CE17	CNNHL_ENG_20030526_221156.39-CE3
CE13	CNNHL_ENG_20030526_221156.39-CE4
CE14	CNNHL_ENG_20030526_221156.39-CE5
CE15	CNNHL_ENG_20030526_221156.39-CE6
CE16	CNNHL_ENG_20030526_221156.39-CE7
CE18	CNNHL_ENG_20030526_221156.39-CE8
CE19	CNNHL_ENG_20030526_221156.39-CE9
CE20	CNNHL_ENG_20030526_221156.39-CE10
CE21	CNNHL_ENG_20030526_221156.39-CE11
CE22	CNNHL_ENG_20030526_221156.39-CE12
CE23	CNNHL_ENG_20030526_221156.39-CE13
CE24	CNNHL_ENG_20030526_221156.39-CE14
CE25	CNNHL_ENG_20030526_221156.39-CE15
CE26	CNNHL_ENG_20030526_221156.39-CE16
CE27	CNNHL_ENG_20030526_221156.39-CE17
CE28	CNNHL_ENG_20030526_221156.39-CE18
CE1	CNNHL_ENG_20030526_221156.39-CE19
CE2	CNNHL_ENG_20030526_221156.39-CE20
CE3	CNNHL_ENG_20030526_221156.39-CE21
CE4	CNNHL_ENG_20030526_221156.39-CE22
CE5	CNNHL_ENG_20030526_221156.39-CE23
CE6	CNNHL_ENG_20030526_221156.39-CE24
CE7	CNNHL_ENG_20030526_221156.39-CE25
CE8	CNNHL_ENG_20030526_221156.39-CE26
CE9	CNNHL_ENG_20030526_221156.39-CE27
CE10	CNNHL_ENG_20030526_221156.39-CE28
E11	CNNHL_ENG_20030526_221156.39-E1
E13	CNNHL_ENG_20030526_221156.39-E2
E23	CNNHL_ENG_20030526_221156.39-E3
E14	CNNHL_ENG_20030526_221156.39-E4
E15	CNNHL_ENG_20030526_221156.39-E5
E16	CNNHL_ENG_20030526_221156.39-E6
E17	CNNHL_ENG_20030526_221156.39-E7
E18	CNNHL_ENG_20030526_221156.39-E8
E20	CNNHL_ENG_20030526_221156.39-E9
E22	CNNHL_ENG_20030526_221156.39-E10
E24	CNNHL_ENG_20030526_221156.39-E11
E25	CNNHL_ENG_20030526_221156.39-E12
E26	CNNHL_ENG_20030526_221156.39-E13
E27	CNNHL_ENG_20030526_221156.39-E14
E28	CNNHL_ENG_20030526_221156.39-E15
