CE11	CNNHL_ENG_20030430_220712.37-CE1
CE12	CNNHL_ENG_20030430_220712.37-CE2
CE13	CNNHL_ENG_20030430_220712.37-CE3
CE15	CNNHL_ENG_20030430_220712.37-CE4
CE16	CNNHL_ENG_20030430_220712.37-CE5
CE17	CNNHL_ENG_20030430_220712.37-CE6
CE18	CNNHL_ENG_20030430_220712.37-CE7
CE19	CNNHL_ENG_20030430_220712.37-CE8
CE20	CNNHL_ENG_20030430_220712.37-CE9
CE21	CNNHL_ENG_20030430_220712.37-CE10
CE22	CNNHL_ENG_20030430_220712.37-CE11
CE23	CNNHL_ENG_20030430_220712.37-CE12
CE24	CNNHL_ENG_20030430_220712.37-CE13
CE25	CNNHL_ENG_20030430_220712.37-CE14
CE26	CNNHL_ENG_20030430_220712.37-CE15
CE1	CNNHL_ENG_20030430_220712.37-CE16
CE2	CNNHL_ENG_20030430_220712.37-CE17
CE3	CNNHL_ENG_20030430_220712.37-CE18
CE4	CNNHL_ENG_20030430_220712.37-CE19
CE5	CNNHL_ENG_20030430_220712.37-CE20
CE6	CNNHL_ENG_20030430_220712.37-CE21
CE7	CNNHL_ENG_20030430_220712.37-CE22
CE8	CNNHL_ENG_20030430_220712.37-CE23
CE27	CNNHL_ENG_20030430_220712.37-CE24
E14	CNNHL_ENG_20030430_220712.37-E1
E15	CNNHL_ENG_20030430_220712.37-E2
E16	CNNHL_ENG_20030430_220712.37-E3
E18	CNNHL_ENG_20030430_220712.37-E4
E19	CNNHL_ENG_20030430_220712.37-E5
E20	CNNHL_ENG_20030430_220712.37-E6
E22	CNNHL_ENG_20030430_220712.37-E7
E23	CNNHL_ENG_20030430_220712.37-E8
E24	CNNHL_ENG_20030430_220712.37-E9
E25	CNNHL_ENG_20030430_220712.37-E10
E26	CNNHL_ENG_20030430_220712.37-E11
E27	CNNHL_ENG_20030430_220712.37-E12
E28	CNNHL_ENG_20030430_220712.37-E13
E29	CNNHL_ENG_20030430_220712.37-E14
E30	CNNHL_ENG_20030430_220712.37-E15
E31	CNNHL_ENG_20030430_220712.37-E16
E32	CNNHL_ENG_20030430_220712.37-E17
E1	CNNHL_ENG_20030430_220712.37-E18
E35	CNNHL_ENG_20030430_220712.37-E19
E3	CNNHL_ENG_20030430_220712.37-E20
E4	CNNHL_ENG_20030430_220712.37-E21
E5	CNNHL_ENG_20030430_220712.37-E22
E6	CNNHL_ENG_20030430_220712.37-E23
E7	CNNHL_ENG_20030430_220712.37-E24
E8	CNNHL_ENG_20030430_220712.37-E25
E9	CNNHL_ENG_20030430_220712.37-E26
E10	CNNHL_ENG_20030430_220712.37-E27
E11	CNNHL_ENG_20030430_220712.37-E28
E36	CNNHL_ENG_20030430_220712.37-E29
EM1	CNNHL_ENG_20030430_220712.37-E18-1
EM21	CNNHL_ENG_20030430_220712.37-E1-2
EM22	CNNHL_ENG_20030430_220712.37-E2-3
EM23	CNNHL_ENG_20030430_220712.37-E3-4
EM25	CNNHL_ENG_20030430_220712.37-E4-5
EM26	CNNHL_ENG_20030430_220712.37-E5-6
EM27	CNNHL_ENG_20030430_220712.37-E3-7
EM28	CNNHL_ENG_20030430_220712.37-E3-8
EM30	CNNHL_ENG_20030430_220712.37-E6-9
EM31	CNNHL_ENG_20030430_220712.37-E3-10
EM33	CNNHL_ENG_20030430_220712.37-E3-11
EM34	CNNHL_ENG_20030430_220712.37-E3-12
EM35	CNNHL_ENG_20030430_220712.37-E7-13
EM37	CNNHL_ENG_20030430_220712.37-E8-14
EM38	CNNHL_ENG_20030430_220712.37-E3-15
EM40	CNNHL_ENG_20030430_220712.37-E9-16
EM41	CNNHL_ENG_20030430_220712.37-E3-17
EM42	CNNHL_ENG_20030430_220712.37-E9-18
EM43	CNNHL_ENG_20030430_220712.37-E3-19
EM44	CNNHL_ENG_20030430_220712.37-E3-20
EM46	CNNHL_ENG_20030430_220712.37-E10-21
EM47	CNNHL_ENG_20030430_220712.37-E10-22
EM48	CNNHL_ENG_20030430_220712.37-E10-23
EM49	CNNHL_ENG_20030430_220712.37-E11-24
EM50	CNNHL_ENG_20030430_220712.37-E12-25
EM51	CNNHL_ENG_20030430_220712.37-E13-26
EM52	CNNHL_ENG_20030430_220712.37-E14-27
EM53	CNNHL_ENG_20030430_220712.37-E15-28
EM54	CNNHL_ENG_20030430_220712.37-E16-29
EM55	CNNHL_ENG_20030430_220712.37-E10-30
EM56	CNNHL_ENG_20030430_220712.37-E11-31
EM57	CNNHL_ENG_20030430_220712.37-E17-32
EM58	CNNHL_ENG_20030430_220712.37-E17-33
EM59	CNNHL_ENG_20030430_220712.37-E17-34
EM61	CNNHL_ENG_20030430_220712.37-E19-35
EM2	CNNHL_ENG_20030430_220712.37-E18-36
EM3	CNNHL_ENG_20030430_220712.37-E20-37
EM62	CNNHL_ENG_20030430_220712.37-E29-38
EM4	CNNHL_ENG_20030430_220712.37-E21-39
EM5	CNNHL_ENG_20030430_220712.37-E22-40
EM6	CNNHL_ENG_20030430_220712.37-E18-41
EM7	CNNHL_ENG_20030430_220712.37-E23-42
EM8	CNNHL_ENG_20030430_220712.37-E24-43
EM9	CNNHL_ENG_20030430_220712.37-E23-44
EM10	CNNHL_ENG_20030430_220712.37-E23-45
EM11	CNNHL_ENG_20030430_220712.37-E25-46
EM12	CNNHL_ENG_20030430_220712.37-E26-47
EM13	CNNHL_ENG_20030430_220712.37-E27-48
EM14	CNNHL_ENG_20030430_220712.37-E23-49
EM15	CNNHL_ENG_20030430_220712.37-E23-50
EM16	CNNHL_ENG_20030430_220712.37-E18-51
EM17	CNNHL_ENG_20030430_220712.37-E28-52
R2	CNNHL_ENG_20030430_220712.37-R1
R3	CNNHL_ENG_20030430_220712.37-R2
R4	CNNHL_ENG_20030430_220712.37-R3
R5	CNNHL_ENG_20030430_220712.37-R4
R6	CNNHL_ENG_20030430_220712.37-R5
RM2	CNNHL_ENG_20030430_220712.37-R1-1
RM3	CNNHL_ENG_20030430_220712.37-R2-1
RM4	CNNHL_ENG_20030430_220712.37-R3-1
RM5	CNNHL_ENG_20030430_220712.37-R4-1
RM6	CNNHL_ENG_20030430_220712.37-R5-1
Q3	CNNHL_ENG_20030430_220712.37-T1
Q4	CNNHL_ENG_20030430_220712.37-T2
Q5	CNNHL_ENG_20030430_220712.37-T3
Q1	CNNHL_ENG_20030430_220712.37-T4
Q6	CNNHL_ENG_20030430_220712.37-T5
Q7	CNNHL_ENG_20030430_220712.37-T6
Q8	CNNHL_ENG_20030430_220712.37-T7
Q9	CNNHL_ENG_20030430_220712.37-T8
Q2	CNNHL_ENG_20030430_220712.37-T9
