CE13	CNNHL_ENG_20030403_193455.30-CE1
CE14	CNNHL_ENG_20030403_193455.30-CE2
CE16	CNNHL_ENG_20030403_193455.30-CE3
CE17	CNNHL_ENG_20030403_193455.30-CE4
CE1	CNNHL_ENG_20030403_193455.30-CE5
CE2	CNNHL_ENG_20030403_193455.30-CE6
CE3	CNNHL_ENG_20030403_193455.30-CE7
CE4	CNNHL_ENG_20030403_193455.30-CE8
CE5	CNNHL_ENG_20030403_193455.30-CE9
CE6	CNNHL_ENG_20030403_193455.30-CE10
CE8	CNNHL_ENG_20030403_193455.30-CE11
CE11	CNNHL_ENG_20030403_193455.30-CE12
CE12	CNNHL_ENG_20030403_193455.30-CE13
E17	CNNHL_ENG_20030403_193455.30-E1
E18	CNNHL_ENG_20030403_193455.30-E2
E23	CNNHL_ENG_20030403_193455.30-E3
E24	CNNHL_ENG_20030403_193455.30-E4
E1	CNNHL_ENG_20030403_193455.30-E5
E2	CNNHL_ENG_20030403_193455.30-E6
E4	CNNHL_ENG_20030403_193455.30-E7
E5	CNNHL_ENG_20030403_193455.30-E8
E6	CNNHL_ENG_20030403_193455.30-E9
E8	CNNHL_ENG_20030403_193455.30-E10
E10	CNNHL_ENG_20030403_193455.30-E11
E13	CNNHL_ENG_20030403_193455.30-E12
E14	CNNHL_ENG_20030403_193455.30-E13
E15	CNNHL_ENG_20030403_193455.30-E14
EM1	CNNHL_ENG_20030403_193455.30-E5-1
EM19	CNNHL_ENG_20030403_193455.30-E2-2
EM20	CNNHL_ENG_20030403_193455.30-E3-3
EM21	CNNHL_ENG_20030403_193455.30-E4-4
EM2	CNNHL_ENG_20030403_193455.30-E6-5
EM3	CNNHL_ENG_20030403_193455.30-E7-6
EM4	CNNHL_ENG_20030403_193455.30-E8-7
EM5	CNNHL_ENG_20030403_193455.30-E9-8
EM6	CNNHL_ENG_20030403_193455.30-E10-9
EM7	CNNHL_ENG_20030403_193455.30-E9-10
EM8	CNNHL_ENG_20030403_193455.30-E11-11
EM9	CNNHL_ENG_20030403_193455.30-E5-12
EM12	CNNHL_ENG_20030403_193455.30-E12-13
EM13	CNNHL_ENG_20030403_193455.30-E13-14
EM14	CNNHL_ENG_20030403_193455.30-E14-15
EM15	CNNHL_ENG_20030403_193455.30-E6-16
EM16	CNNHL_ENG_20030403_193455.30-E1-17
R1	CNNHL_ENG_20030403_193455.30-R1
R2	CNNHL_ENG_20030403_193455.30-R2
R3	CNNHL_ENG_20030403_193455.30-R3
R6	CNNHL_ENG_20030403_193455.30-R4
R7	CNNHL_ENG_20030403_193455.30-R5
R8	CNNHL_ENG_20030403_193455.30-R6
R9	CNNHL_ENG_20030403_193455.30-R7
R10	CNNHL_ENG_20030403_193455.30-R8
R11	CNNHL_ENG_20030403_193455.30-R9
R12	CNNHL_ENG_20030403_193455.30-R10
RM1	CNNHL_ENG_20030403_193455.30-R1-1
RM2	CNNHL_ENG_20030403_193455.30-R2-1
RM3	CNNHL_ENG_20030403_193455.30-R3-1
RM6	CNNHL_ENG_20030403_193455.30-R4-1
RM7	CNNHL_ENG_20030403_193455.30-R5-1
RM8	CNNHL_ENG_20030403_193455.30-R6-1
RM9	CNNHL_ENG_20030403_193455.30-R7-1
RM10	CNNHL_ENG_20030403_193455.30-R8-1
RM11	CNNHL_ENG_20030403_193455.30-R9-1
RM12	CNNHL_ENG_20030403_193455.30-R10-1
V1	CNNHL_ENG_20030403_193455.30-EV1
V2	CNNHL_ENG_20030403_193455.30-EV2
V3	CNNHL_ENG_20030403_193455.30-EV3
V4	CNNHL_ENG_20030403_193455.30-EV4
VM1	CNNHL_ENG_20030403_193455.30-EV1-1
VM2	CNNHL_ENG_20030403_193455.30-EV2-1
VM3	CNNHL_ENG_20030403_193455.30-EV3-1
VM4	CNNHL_ENG_20030403_193455.30-EV4-1
Q1	CNNHL_ENG_20030403_193455.30-T1
