CE1	CNN_ENG_20030401_233449.5-CE1
CE2	CNN_ENG_20030401_233449.5-CE2
CE3	CNN_ENG_20030401_233449.5-CE3
CE4	CNN_ENG_20030401_233449.5-CE4
CE5	CNN_ENG_20030401_233449.5-CE5
CE6	CNN_ENG_20030401_233449.5-CE6
CE7	CNN_ENG_20030401_233449.5-CE7
CE8	CNN_ENG_20030401_233449.5-CE8
CE9	CNN_ENG_20030401_233449.5-CE9
CE10	CNN_ENG_20030401_233449.5-CE10
E1	CNN_ENG_20030401_233449.5-E1
E2	CNN_ENG_20030401_233449.5-E2
E3	CNN_ENG_20030401_233449.5-E3
E4	CNN_ENG_20030401_233449.5-E4
E5	CNN_ENG_20030401_233449.5-E5
E7	CNN_ENG_20030401_233449.5-E6
E8	CNN_ENG_20030401_233449.5-E7
E9	CNN_ENG_20030401_233449.5-E8
E10	CNN_ENG_20030401_233449.5-E9
E11	CNN_ENG_20030401_233449.5-E10
E12	CNN_ENG_20030401_233449.5-E11
EM1	CNN_ENG_20030401_233449.5-E1-1
EM3	CNN_ENG_20030401_233449.5-E2-2
EM4	CNN_ENG_20030401_233449.5-E3-3
EM5	CNN_ENG_20030401_233449.5-E4-4
EM6	CNN_ENG_20030401_233449.5-E5-5
EM7	CNN_ENG_20030401_233449.5-E6-6
EM8	CNN_ENG_20030401_233449.5-E5-7
EM9	CNN_ENG_20030401_233449.5-E5-8
EM10	CNN_ENG_20030401_233449.5-E7-9
EM11	CNN_ENG_20030401_233449.5-E8-10
EM12	CNN_ENG_20030401_233449.5-E9-11
EM13	CNN_ENG_20030401_233449.5-E10-12
EM14	CNN_ENG_20030401_233449.5-E3-13
EM15	CNN_ENG_20030401_233449.5-E5-14
EM16	CNN_ENG_20030401_233449.5-E7-15
EM18	CNN_ENG_20030401_233449.5-E4-16
EM19	CNN_ENG_20030401_233449.5-E11-17
EM20	CNN_ENG_20030401_233449.5-E5-18
R1	CNN_ENG_20030401_233449.5-R1
R2	CNN_ENG_20030401_233449.5-R2
R4	CNN_ENG_20030401_233449.5-R3
R5	CNN_ENG_20030401_233449.5-R4
R6	CNN_ENG_20030401_233449.5-R5
R7	CNN_ENG_20030401_233449.5-R6
R8	CNN_ENG_20030401_233449.5-R7
R9	CNN_ENG_20030401_233449.5-R8
RM1	CNN_ENG_20030401_233449.5-R1-1
RM2	CNN_ENG_20030401_233449.5-R2-1
RM4	CNN_ENG_20030401_233449.5-R3-1
RM5	CNN_ENG_20030401_233449.5-R4-1
RM6	CNN_ENG_20030401_233449.5-R5-1
RM7	CNN_ENG_20030401_233449.5-R6-1
RM8	CNN_ENG_20030401_233449.5-R7-1
RM9	CNN_ENG_20030401_233449.5-R8-1
V1	CNN_ENG_20030401_233449.5-EV1
V2	CNN_ENG_20030401_233449.5-EV2
V3	CNN_ENG_20030401_233449.5-EV3
V4	CNN_ENG_20030401_233449.5-EV4
VM1	CNN_ENG_20030401_233449.5-EV1-1
VM2	CNN_ENG_20030401_233449.5-EV2-1
VM3	CNN_ENG_20030401_233449.5-EV3-1
VM4	CNN_ENG_20030401_233449.5-EV4-1
Q1	CNN_ENG_20030401_233449.5-T1
Q2	CNN_ENG_20030401_233449.5-T2
