CE11	CNN_ENG_20030411_233701.11-CE1
CE12	CNN_ENG_20030411_233701.11-CE2
CE13	CNN_ENG_20030411_233701.11-CE3
CE14	CNN_ENG_20030411_233701.11-CE4
CE16	CNN_ENG_20030411_233701.11-CE5
CE17	CNN_ENG_20030411_233701.11-CE6
CE18	CNN_ENG_20030411_233701.11-CE7
CE19	CNN_ENG_20030411_233701.11-CE8
CE1	CNN_ENG_20030411_233701.11-CE9
CE2	CNN_ENG_20030411_233701.11-CE10
CE3	CNN_ENG_20030411_233701.11-CE11
CE4	CNN_ENG_20030411_233701.11-CE12
CE5	CNN_ENG_20030411_233701.11-CE13
CE6	CNN_ENG_20030411_233701.11-CE14
CE7	CNN_ENG_20030411_233701.11-CE15
CE9	CNN_ENG_20030411_233701.11-CE16
CE10	CNN_ENG_20030411_233701.11-CE17
E14	CNN_ENG_20030411_233701.11-E1
E15	CNN_ENG_20030411_233701.11-E2
E16	CNN_ENG_20030411_233701.11-E3
E17	CNN_ENG_20030411_233701.11-E4
E18	CNN_ENG_20030411_233701.11-E5
E19	CNN_ENG_20030411_233701.11-E6
E21	CNN_ENG_20030411_233701.11-E7
E23	CNN_ENG_20030411_233701.11-E8
E24	CNN_ENG_20030411_233701.11-E9
E25	CNN_ENG_20030411_233701.11-E10
E26	CNN_ENG_20030411_233701.11-E11
E1	CNN_ENG_20030411_233701.11-E12
E2	CNN_ENG_20030411_233701.11-E13
E3	CNN_ENG_20030411_233701.11-E14
E4	CNN_ENG_20030411_233701.11-E15
E5	CNN_ENG_20030411_233701.11-E16
E6	CNN_ENG_20030411_233701.11-E17
E7	CNN_ENG_20030411_233701.11-E18
E11	CNN_ENG_20030411_233701.11-E19
E13	CNN_ENG_20030411_233701.11-E20
EM1	CNN_ENG_20030411_233701.11-E12-1
EM20	CNN_ENG_20030411_233701.11-E1-2
EM21	CNN_ENG_20030411_233701.11-E2-3
EM22	CNN_ENG_20030411_233701.11-E3-4
EM23	CNN_ENG_20030411_233701.11-E16-5
EM24	CNN_ENG_20030411_233701.11-E16-6
EM25	CNN_ENG_20030411_233701.11-E16-7
EM26	CNN_ENG_20030411_233701.11-E16-8
EM27	CNN_ENG_20030411_233701.11-E16-9
EM29	CNN_ENG_20030411_233701.11-E4-10
EM30	CNN_ENG_20030411_233701.11-E4-11
EM31	CNN_ENG_20030411_233701.11-E4-12
EM32	CNN_ENG_20030411_233701.11-E5-13
EM33	CNN_ENG_20030411_233701.11-E5-14
EM34	CNN_ENG_20030411_233701.11-E6-15
EM36	CNN_ENG_20030411_233701.11-E7-16
EM37	CNN_ENG_20030411_233701.11-E8-17
EM38	CNN_ENG_20030411_233701.11-E4-18
EM40	CNN_ENG_20030411_233701.11-E9-19
EM41	CNN_ENG_20030411_233701.11-E10-20
EM43	CNN_ENG_20030411_233701.11-E5-21
EM44	CNN_ENG_20030411_233701.11-E4-22
EM45	CNN_ENG_20030411_233701.11-E9-23
EM46	CNN_ENG_20030411_233701.11-E16-24
EM47	CNN_ENG_20030411_233701.11-E16-25
EM48	CNN_ENG_20030411_233701.11-E11-26
EM49	CNN_ENG_20030411_233701.11-E16-27
EM50	CNN_ENG_20030411_233701.11-E9-28
EM2	CNN_ENG_20030411_233701.11-E13-29
EM3	CNN_ENG_20030411_233701.11-E14-30
EM4	CNN_ENG_20030411_233701.11-E14-31
EM5	CNN_ENG_20030411_233701.11-E14-32
EM6	CNN_ENG_20030411_233701.11-E15-33
EM7	CNN_ENG_20030411_233701.11-E16-34
EM8	CNN_ENG_20030411_233701.11-E16-35
EM9	CNN_ENG_20030411_233701.11-E17-36
EM10	CNN_ENG_20030411_233701.11-E16-37
EM11	CNN_ENG_20030411_233701.11-E18-38
EM14	CNN_ENG_20030411_233701.11-E19-39
EM15	CNN_ENG_20030411_233701.11-E16-40
EM16	CNN_ENG_20030411_233701.11-E16-41
EM17	CNN_ENG_20030411_233701.11-E16-42
EM18	CNN_ENG_20030411_233701.11-E20-43
EM19	CNN_ENG_20030411_233701.11-E16-44
R1	CNN_ENG_20030411_233701.11-R1
R3	CNN_ENG_20030411_233701.11-R2
R4	CNN_ENG_20030411_233701.11-R3
R5	CNN_ENG_20030411_233701.11-R4
RM1	CNN_ENG_20030411_233701.11-R1-1
RM3	CNN_ENG_20030411_233701.11-R2-1
RM4	CNN_ENG_20030411_233701.11-R3-1
RM5	CNN_ENG_20030411_233701.11-R4-1
V1	CNN_ENG_20030411_233701.11-EV1
V2	CNN_ENG_20030411_233701.11-EV2
V3	CNN_ENG_20030411_233701.11-EV3
V4	CNN_ENG_20030411_233701.11-EV4
V5	CNN_ENG_20030411_233701.11-EV5
VM1	CNN_ENG_20030411_233701.11-EV1-1
VM2	CNN_ENG_20030411_233701.11-EV2-1
VM3	CNN_ENG_20030411_233701.11-EV3-1
VM4	CNN_ENG_20030411_233701.11-EV4-1
VM5	CNN_ENG_20030411_233701.11-EV5-1
Q1	CNN_ENG_20030411_233701.11-T1
Q2	CNN_ENG_20030411_233701.11-T2
Q3	CNN_ENG_20030411_233701.11-T3
Q4	CNN_ENG_20030411_233701.11-T4
