CE13	CNNHL_ENG_20030609_133335.37-CE1
CE14	CNNHL_ENG_20030609_133335.37-CE2
CE15	CNNHL_ENG_20030609_133335.37-CE3
CE16	CNNHL_ENG_20030609_133335.37-CE4
CE17	CNNHL_ENG_20030609_133335.37-CE5
CE18	CNNHL_ENG_20030609_133335.37-CE6
CE19	CNNHL_ENG_20030609_133335.37-CE7
CE20	CNNHL_ENG_20030609_133335.37-CE8
CE22	CNNHL_ENG_20030609_133335.37-CE9
CE1	CNNHL_ENG_20030609_133335.37-CE10
CE2	CNNHL_ENG_20030609_133335.37-CE11
CE3	CNNHL_ENG_20030609_133335.37-CE12
CE4	CNNHL_ENG_20030609_133335.37-CE13
CE5	CNNHL_ENG_20030609_133335.37-CE14
CE6	CNNHL_ENG_20030609_133335.37-CE15
CE8	CNNHL_ENG_20030609_133335.37-CE16
CE9	CNNHL_ENG_20030609_133335.37-CE17
CE10	CNNHL_ENG_20030609_133335.37-CE18
CE11	CNNHL_ENG_20030609_133335.37-CE19
CE12	CNNHL_ENG_20030609_133335.37-CE20
E16	CNNHL_ENG_20030609_133335.37-E1
E17	CNNHL_ENG_20030609_133335.37-E2
E18	CNNHL_ENG_20030609_133335.37-E3
E19	CNNHL_ENG_20030609_133335.37-E4
E20	CNNHL_ENG_20030609_133335.37-E5
E21	CNNHL_ENG_20030609_133335.37-E6
E22	CNNHL_ENG_20030609_133335.37-E7
E23	CNNHL_ENG_20030609_133335.37-E8
E24	CNNHL_ENG_20030609_133335.37-E9
E27	CNNHL_ENG_20030609_133335.37-E10
E1	CNNHL_ENG_20030609_133335.37-E11
E28	CNNHL_ENG_20030609_133335.37-E12
E2	CNNHL_ENG_20030609_133335.37-E13
E3	CNNHL_ENG_20030609_133335.37-E14
E4	CNNHL_ENG_20030609_133335.37-E15
E5	CNNHL_ENG_20030609_133335.37-E16
E6	CNNHL_ENG_20030609_133335.37-E17
E8	CNNHL_ENG_20030609_133335.37-E18
E9	CNNHL_ENG_20030609_133335.37-E19
E10	CNNHL_ENG_20030609_133335.37-E20
E11	CNNHL_ENG_20030609_133335.37-E21
E12	CNNHL_ENG_20030609_133335.37-E22
E13	CNNHL_ENG_20030609_133335.37-E23
E14	CNNHL_ENG_20030609_133335.37-E24
E15	CNNHL_ENG_20030609_133335.37-E25
EM1	CNNHL_ENG_20030609_133335.37-E11-1
EM18	CNNHL_ENG_20030609_133335.37-E1-2
EM20	CNNHL_ENG_20030609_133335.37-E18-3
EM21	CNNHL_ENG_20030609_133335.37-E2-4
EM22	CNNHL_ENG_20030609_133335.37-E15-5
EM23	CNNHL_ENG_20030609_133335.37-E17-6
EM24	CNNHL_ENG_20030609_133335.37-E19-7
EM25	CNNHL_ENG_20030609_133335.37-E11-8
EM26	CNNHL_ENG_20030609_133335.37-E22-9
EM27	CNNHL_ENG_20030609_133335.37-E19-10
EM28	CNNHL_ENG_20030609_133335.37-E3-11
EM29	CNNHL_ENG_20030609_133335.37-E22-12
EM30	CNNHL_ENG_20030609_133335.37-E23-13
